rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
59;59;Common;;Corboss G;Honchkrow G;Pokémon;Darkness;430;Yusuke Ishikawa;https://res.cloudinary.com/dkhwpritu/image/upload/v1588353070/modif_dpt/Capture_d_e%CC%81cran_2020-05-01_a%CC%80_13.31.28.png;pt1
60;60;Ultra;Niv. X;Drascore Niv.X;Drapion;Pokémon;Darkness;452;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1447985.jpg;pt1
61;61;Rare Holo;;Dimoret G;Weavile G;Pokémon;Darkness;461;Makoto Imai;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470770.jpg;pt1
62;62;Uncommon;;Dinoclier;Shieldon;Pokémon;Metal;410;Mitsuhiro Arita;https://pokeca-center.com/images/card_images/PC01-0901-GH062-Pt1.jpg;pt1
63;63;Rare;;Bastiodon;Bastiodon;Pokémon;Metal;411;Kagemaru Himeno;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470771.jpg;pt1
64;64;Common;;Archéodong G;Bronzong G;Pokémon;Metal;437;Makoto Imai;https://res.cloudinary.com/dkhwpritu/image/upload/v1588353068/modif_dpt/bronzong.jpg;pt1
65;65;Rare Holo;;Dialga G;Dialga G;Pokémon;Metal;483;Yusuke Ishikawa;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470772.jpg;pt1
66;66;Ultra;Niv. X;Dialga G Niv.x;Dialga G;Pokémon;Metal;483;Mitsuhiro Arita;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1476923.jpg;pt1
67;67;Common;;Excelangue;Lickitung;Pokémon;Colorless;108;Yuka Morii;https://images-na.ssl-images-amazon.com/images/I/51nYRHkGNuL._SY445_.jpg;pt1
68;68;Rare;;Coudlangue;Lickilicky;Pokémon;Colorless;463;Mitsuhiro Arita;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470773.jpg;pt1
