rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
1;1;Common;;Aspicot;Weedle;Pokémon;Grass;13;Ken Sugimori;https://images-na.ssl-images-amazon.com/images/I/51g48Az1AaL._AC_SY445_.jpg;pt2
2;2;Common;;Coconfort;Kakuna;Pokémon;Grass;14;Midori Harada;https://d3rdng4e2gylew.cloudfront.net/pics/_2/254526/254526_1431083941888.jpg;pt2
3;3;Rare;;Dardargnan;Beedrill;Pokémon;Grass;15;Kagemaru Himeno;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470799.jpg;pt2
4;4;Common;;Grainipiot;Seedot;Pokémon;Grass;273;Miki Tanaka;https://res.cloudinary.com/dkhwpritu/image/upload/v1588407253/modif_dpt/Capture_d_e%CC%81cran_2020-05-02_a%CC%80_09.09.14.png;pt2
5;5;Uncommon;;Tropius;Tropius;Pokémon;Grass;357;Ken Sugimori;https://images-na.ssl-images-amazon.com/images/I/51x8J0KjGsL._AC_.jpg;pt2
6;6;Common;;Tortipouss GL;Turtwig GL;Pokémon;Grass;387;Kanako Eo;https://res.cloudinary.com/dkhwpritu/image/upload/v1588407254/modif_dpt/tortipouss.jpg;pt2
7;7;Rare Holo;;Roserade Gl;Roserade GL;Pokémon;Grass;407;Kanako Eo;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470800.jpg;pt2
8;8;Rare;;Phyllali;Leafeon;Pokémon;Grass;470;Suwama Chiaki;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470801.jpg;pt2
9;9;Uncommon;;Caninos;Growlithe;Pokémon;Fire;58;Naoyo Kimura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477010.jpg;pt2
10;10;Rare Holo;;Arcanin;Arcanine;Pokémon;Fire;59;Masakazu Fukuda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470802.jpg;pt2
11;11;Rare;;Pyroli;Flareon;Pokémon;Fire;136;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470803.jpg;pt2
12;12;Common;;Stari;Staryu;Pokémon;Water;120;Atsuko Nishida;https://img06.shop-pro.jp/PA01131/652/product/30795795.jpg?20120212162219;pt2
13;13;Uncommon;;Staross;Starmie;Pokémon;Water;121;Ken Sugimori;https://pokeca-center.com/images/card_images/PC01-0902-TH013-Pt2.jpg;pt2
14;14;Rare;;Aquali;Vaporeon;Pokémon;Water;134;Masakazu Fukuda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470804.jpg;pt2
15;15;Common;;Maraiste GL;Quagsire GL;Pokémon;Water;195;Midori Harada;https://images-na.ssl-images-amazon.com/images/I/51rz40pAIzL.jpg;pt2
16;16;Common;;Obalie;Spheal;Pokémon;Water;363;Tomokazu Komiya;https://images-na.ssl-images-amazon.com/images/I/51gM-q8h%2BHL._AC_.jpg;pt2
17;17;Uncommon;;Phogleur;Sealeo;Pokémon;Water;364;Saya Tsuruta;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1477016.jpg;pt2
18;18;Rare;;Kaimorse;Walrein;Pokémon;Water;365;kawayoo;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470805.jpg;pt2
19;19;Rare Holo;;Mustéflott GL;Floatzel GL;Pokémon;Water;419;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1148472.jpg;pt2
20;20;Ultra;Niv. X;Mustéflott GL Niv.X;Floatzel GL LV.X;Pokémon;Water;419;Mitsuhiro Arita;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1148473.jpg;pt2
21;21;Common;;Sancoki Mer Orient;Shellos East Sea;Pokémon;Water;422;Tomokazu Komiya;https://images-na.ssl-images-amazon.com/images/I/51%2BrxWdG9ML.jpg;pt2
22;22;Common;;Sancoki Mer Occident;Shellos West Sea;Pokémon;Water;422;Miki Tanaka;https://images-na.ssl-images-amazon.com/images/I/51fuuE4R7oL._AC_.jpg;pt2
23;23;Rare;;Tritosor Mer Orient;Gastrodon East Sea;Pokémon;Water;423;Ken Sugimori;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470806.jpg;pt2
24;24;Rare;;Givrali;Glaceon;Pokémon;Water;471;Naoyo Kimura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470807.jpg;pt2
25;25;Rare;;Mammochon GL;Mamoswine GL;Pokémon;Water;473;Atsuko Nishida;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470808.jpg;pt2
26;26;Rare Holo;;Momartik GL;Froslass GL;Pokémon;Water;478;Atsuko Nishida;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470809.jpg;pt2
27;27;Rare;;Raichu GL;Raichu GL;Pokémon;Lightning;26;Kouki Saitou;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470810.jpg;pt2
