rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
1;1;Common;;Bulbizarre;Bulbasaur;Pokémon;Grass;1;Naoyo Kimura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168106.jpg;pt3
2;2;Uncommon;;Herbizarre;Ivysaur;Pokémon;Grass;2;Kanako Eo;https://pokeca-center.com/images/card_images/PC01-0903-FK002-Pt3.jpg;pt3
3;3;Rare Holo;;Florizarre;Venusaur;Pokémon;Grass;3;Kouki Saitou;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1148583.jpg;pt3
4;4;Rare;;Papilusion FB;Butterfree FB;Pokémon;Grass;12;Lee HyunJung;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168107.jpg;pt3
5;5;Common;;Paras;Paras;Pokémon;Grass;46;Yukiko Baba;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168158.jpg;pt3
6;6;Rare;;Parasect;Parasect;Pokémon;Grass;47;Kagemaru Himeno;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470857.jpg;pt3
7;7;Common;;Scarabrute;Pinsir;Pokémon;Grass;127;Kouki Saitou;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168160.jpg;pt3
8;8;Uncommon;;Yanma;Yanma;Pokémon;Grass;193;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168185.jpg;pt3
9;9;Uncommon Holo;;Yanma;Yanma;Pokémon;Grass;193;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168186.jpg;pt3
10;10;Rare Holo;;Yanmega;Yanmega;Pokémon;Grass;469;Masakazu Fukuda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168187.jpg;pt3
11;11;Common;;Arakdo;Surskit;Pokémon;Grass;283;Miki Tanaka;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168179.jpg;pt3
12;12;Uncommon;;Maskadra;Masquerain;Pokémon;Grass;284;Masakazu Fukuda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168138.jpg;pt3
13;13;Common;;Balignon;Shroomish;Pokémon;Grass;285;Yuka Morii;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168173.jpg;pt3
14;14;Common;;Ningale;Nincada;Pokémon;Grass;290;Tomokazu Komiya;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168154.jpg;pt3
15;15;Uncommon;;Ninjask;Ninjask;Pokémon;Grass;291;Kouki Saitou;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168155.jpg;pt3
16;16;Rare;;Munja;Shedinja;Pokémon;Grass;292;Mitsuhiro Arita;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168172.jpg;pt3
17;17;Common;;Magmar;Magmar;Pokémon;Fire;126;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168135.jpg;pt3
18;18;Rare Holo;;Maganon;Magmortar;Pokémon;Fire;467;Naoyo Kimura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1148515.jpg;pt3
19;19;Rare Holo;;Brasegali FB;Blaziken FB;Pokémon;Fire;257;Motofumi Fujiwara;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168104.jpg;pt3
20;20;Ultra;Niv. X;Brasegali FB Niv.X;Blaziken FB;Pokémon;Fire;257;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1148443.jpg;pt3
21;21;Common;;Chamallot;Numel;Pokémon;Fire;322;Kagemaru Himeno;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168156.jpg;pt3
22;22;Rare;;Camerupt;Camerupt;Pokémon;Fire;323;Yukiko Baba;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168108.jpg;pt3
23;23;Common;;Otaria;Seel;Pokémon;Water;86;Atsuko Nishida;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168171.jpg;pt3
24;24;Rare;;Lamantine;Dewgong;Pokémon;Water;87;Kanako Eo;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470860.jpg;pt3
25;25;Common;;Poissirène;Goldeen;Pokémon;Water;118;Kyoko Umemoto;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168129.jpg;pt3
26;26;Rare;;Poissoroy;Seaking;Pokémon;Water;119;Suwama Chiaki;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470861.jpg;pt3
27;27;Common;;Gobou;Mudkip;Pokémon;Water;258;Kouki Saitou;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168151.jpg;pt3
28;28;Uncommon;;Flobio;Marshtomp;Pokémon;Water;259;Tomokazu Komiya;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168137.jpg;pt3
29;29;Rare Holo;;Laggron;Swampert;Pokémon;Water;260;Kagemaru Himeno;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168180.jpg;pt3
30;30;Common;;Wailmer;Wailmer;Pokémon;Water;320;Masakazu Fukuda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168182.jpg;pt3
31;31;Rare;;Wailord;Wailord;Pokémon;Water;321;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1470862.jpg;pt3
32;32;Common;;Barpau;Feebas;Pokémon;Water;349;Mitsuhiro Arita;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168126.jpg;pt3
33;33;Uncommon;;Milobellus;Milotic;Pokémon;Water;350;Hajime Kusajima;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1168145.jpg;pt3
