rank;number;jap_url;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;list
13;13;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1459746.jpg;;;;;;;;;bw9
14;14;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1475155.jpg;;;;;;;;;bw9
15;15;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462816.jpg;;;;;;;;;bw9
16;16;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462817.jpg;;;;;;;;;bw9
17;17;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1467280.jpg;;;;;;;;;bw9
18;18;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462818.jpg;;;;;;;;;bw9
19;19;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462819.jpg;;;;;;;;;bw9
20;20;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462820.jpg;;;;;;;;;bw9
21;21;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462821.jpg;;;;;;;;;bw9
22;22;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462861.jpg;;;;;;;;;bw9
23;23;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1459748.jpg;;;;;;;;;bw9
24;24;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1459749.jpg;;;;;;;;;bw9
25;25;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462838.jpg;;;;;;;;;bw9
26;26;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462822.jpg;;;;;;;;;bw9
27;27;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1459750.jpg;;;;;;;;;bw9
28;28;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1459751.jpg;;;;;;;;;bw9
29;29;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462839.jpg;;;;;;;;;bw9
30;30;https://cdn.bulbagarden.net/upload/thumb/9/99/AzelfPlasmaBlast38.jpg/360px-AzelfPlasmaBlast38.jpg;;;;;;;;;bw9
31;31;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462823.jpg;;;;;;;;;bw9
32;32;https://cdn.bulbagarden.net/upload/thumb/d/da/MusharnaPlasmaBlast40.jpg/360px-MusharnaPlasmaBlast40.jpg;;;;;;;;;bw9
33;33;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462840.jpg;;;;;;;;;bw9
34;34;https://cdn.bulbagarden.net/upload/thumb/8/81/SolosisPlasmaBlast42.jpg/360px-SolosisPlasmaBlast42.jpg;;;;;;;;;bw9
35;35;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462826.jpg;;;;;;;;;bw9
36;36;https://cdn.bulbagarden.net/upload/thumb/b/be/ReuniclusPlasmaBlast44.jpg/360px-ReuniclusPlasmaBlast44.jpg;;;;;;;;;bw9
37;37;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1459752.jpg;;;;;;;;;bw9
38;38;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462841.jpg;;;;;;;;;bw9
39;39;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1459753.jpg;;;;;;;;;bw9
40;40;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462827.jpg;;;;;;;;;bw9
41;41;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462842.jpg;;;;;;;;;bw9
42;42;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462828.jpg;;;;;;;;;bw9
43;43;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1475162.jpg;;;;;;;;;bw9
44;44;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1475163.jpg;;;;;;;;;bw9
45;45;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462843.jpg;;;;;;;;;bw9
46;46;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462829.jpg;;;;;;;;;bw9
47;47;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462844.jpg;;;;;;;;;bw9
48;48;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1475164.jpg;;;;;;;;;bw9
49;49;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462830.jpg;;;;;;;;;bw9
50;50;https://cdn.bulbagarden.net/upload/thumb/8/8f/AggronPlasmaBlast59.jpg/360px-AggronPlasmaBlast59.jpg;;;;;;;;;bw9
51;51;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1106418.jpg;;;;;;;;;bw9
52;52;https://cdn.bulbagarden.net/upload/thumb/5/57/EscavalierPlasmaBlast61.jpg/360px-EscavalierPlasmaBlast61.jpg;;;;;;;;;bw9
53;53;https://cdn.bulbagarden.net/upload/3/37/DialgaEXPlasmaBlast99.jpg;;;;;;;;;bw9
54;54;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462852.jpg;;;;;;;;;bw9
55;55;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462831.jpg;;;;;;;;;bw9
56;56;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1475165.jpg;;;;;;;;;bw9
57;57;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462845.jpg;;;;;;;;;bw9
58;58;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462832.jpg;;;;;;;;;bw9
59;59;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462833.jpg;;;;;;;;;
60;60;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1467249.jpg;;;;;;;;;
61;61;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462846.jpg;;;;;;;;;
62;62;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462835.jpg;;;;;;;;;
63;63;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462836.jpg;;;;;;;;;
64;64;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462837.jpg;;;;;;;;;
65;65;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1459758.jpg;;;;;;;;;
66;66;https://www.pokemon-card.com/assets/images/card_images/large/BW9-B/028737_T_HANENOKASEKI.jpg;;;;;;;;;
67;67;https://images-na.ssl-images-amazon.com/images/I/410WOGqBY4L._AC_.jpg;;;;;;;;;
68;68;https://cdn.bulbagarden.net/upload/thumb/5/5c/SilverBanglePlasmaBlast88.jpg/360px-SilverBanglePlasmaBlast88.jpg;;;;;;;;;
69;69;https://cdn.bulbagarden.net/upload/thumb/4/46/SilverMirrorPlasmaBlast89.jpg/360px-SilverMirrorPlasmaBlast89.jpg;;;;;;;;;
70;70;https://cdn.bulbagarden.net/upload/thumb/8/80/ReversalTriggerPlasmaBlast86.jpg/360px-ReversalTriggerPlasmaBlast86.jpg;;;;;;;;;
71;71;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462871.jpg;;;;;;;;;
72;72;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1475167.jpg;;;;;;;;;
73;73;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462847.jpg;;;;;;;;;
74;74;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462848.jpg;;;;;;;;;
75;75;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1188383.jpg;;;;;;;;;
76;76;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462872.jpg;;;;;;;;;
77;77;;;;;;;;;;
78;78;;;;;;;;;;
79;79;;;;;;;;;;
80;80;;;;;;;;;;
81;81;;;;;;;;;;
82;82;;;;;;;;;;
83;83;;;;;;;;;;
84;84;;;;;;;;;;
85;85;;;;;;;;;;
86;86;;;;;;;;;;
