rank;number;jap_url;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;list
21;21;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463020.jpg;;;;;;;;;bw2
22;22;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463057.jpg;;;;;;;;;bw2
23;23;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463058.jpg;;;;;;;;;bw2
24;24;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463040.jpg;;;;;;;;;bw2
25;25;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463021.jpg;;;;;;;;;bw2
26;26;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463059.jpg;;;;;;;;;bw2
27;27;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463041.jpg;;;;;;;;;bw2
28;28;;;;;;;;;;bw2
29;29;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463060.jpg;;;;;;;;;bw2
30;30;;;;;;;;;;bw2
31;31;;;;;;;;;;bw2
32;32;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463025.jpg;;;;;;;;;bw2
33;33;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463061.jpg;;;;;;;;;bw2
34;34;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463026.jpg;;;;;;;;;bw2
35;35;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463027.jpg;;;;;;;;;bw2
36;36;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463062.jpg;;;;;;;;;bw2
37;37;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463063.jpg;;;;;;;;;bw2
38;38;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463064.jpg;;;;;;;;;bw2
39;39;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463065.jpg;;;;;;;;;bw2
40;40;https://cdn.bulbagarden.net/upload/archive/7/7c/20120322034859%21ArcheopsNobleVictories67.jpg;;;;;;;;;bw2
41;41;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463028.jpg;;;;;;;;;bw2
42;42;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463029.jpg;;;;;;;;;bw2
43;43;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463030.jpg;;;;;;;;;bw2
44;44;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463031.jpg;;;;;;;;;bw2
45;45;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463067.jpg;;;;;;;;;bw2
46;46;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463042.jpg;;;;;;;;;bw2
47;47;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463043.jpg;;;;;;;;;bw2
48;48;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463032.jpg;;;;;;;;;bw2
49;49;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463068.jpg;;;;;;;;;bw2
50;50;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463033.jpg;;;;;;;;;bw2
51;51;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463034.jpg;;;;;;;;;bw2
52;52;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463044.jpg;;;;;;;;;bw2
53;53;https://cdn.bulbagarden.net/upload/archive/6/6b/20120322040631%21EscavalierNobleVictories80.jpg;;;;;;;;;bw2
54;54;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463035.jpg;;;;;;;;;bw2
55;55;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463045.jpg;;;;;;;;;bw2
56;56;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463036.jpg;;;;;;;;;bw2
57;57;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463037.jpg;;;;;;;;;bw2
58;58;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463046.jpg;;;;;;;;;bw2
59;59;https://cdn.bulbagarden.net/upload/archive/4/44/20120322041142%21DruddigonNobleVictories89.jpg;;;;;;;;;bw2
60;60;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463071.jpg;;;;;;;;;bw2
61;61;;;;;;;;;;bw2
62;62;;;;;;;;;;bw2
63;63;https://cdn.bulbagarden.net/upload/archive/2/21/20120322041351%21CoverFossilNobleVictories90.jpg;;;;;;;;;bw2
64;64;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/BW2/BW2_64_R_JP.png;;;;;;;;;bw2
65;65;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463076.jpg;;;;;;;;;bw2
66;66;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463077.jpg;;;;;;;;;bw2
67;67;https://pod.pokellector.com/cards/17/Virizion.BW2.67.png;;;;;;;;;bw2
68;68;https://images-na.ssl-images-amazon.com/images/I/41O6DfH1LfL._AC_.jpg;;;;;;;;;bw2
69;69;;;;;;;;;;bw2
70;70;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1182278.jpg;;;;;;;;;bw2
71;71;;;;;;;;;;bw2
72;72;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1463078.jpg;;;;;;;;;bw2
