rank;number;jap_url;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;list
45;45;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462618.jpg;;;;;;;;;bw5b
46;46;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462611.jpg;;;;;;;;;bw5b
47;47;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462637.jpg;;;;;;;;;bw5b
48;48;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462638.jpg;;;;;;;;;bw5b
49;49;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462639.jpg;;;;;;;;;bw5b
50;50;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1462640.jpg;;;;;;;;;bw5b
51;51;;;;;;;;;;bw5b
52;52;;;;;;;;;;bw5b
53;53;;;;;;;;;;bw5b
54;54;;;;;;;;;;bw5b
55;55;;;;;;;;;;bw5b
