rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Common;;Chenipan;Caterpie;Pokémon;Grass;10;tetsuya koizumi;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_1.png;https://images.pokemontcg.io/sm115/1_hires.png;sm115
2;2;Uncommon;;Chrysacier;Metapod;Pokémon;Grass;11;Shibuzoh.;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_2.png;https://images.pokemontcg.io/sm115/2_hires.png;sm115
3;3;Rare;;Papilusion;Butterfree;Pokémon;Grass;12;Masakazu Fukuda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_3.png;https://images.pokemontcg.io/sm115/3_hires.png;sm115
4;4;Common;;Paras;Paras;Pokémon;Grass;46;OOYAMA;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_4.png;https://images.pokemontcg.io/sm115/4_hires.png;sm115
5;5;Uncommon;;Insécateur;Scyther;Pokémon;Grass;123;Hasuno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_5.png;https://images.pokemontcg.io/sm115/5_hires.png;sm115
6;6;Ultra;GX;Scarabrute-GX;Pinsir-GX;Pokémon;Grass;127;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_6.png;https://images.pokemontcg.io/sm115/6_hires.png;sm115
7;7;Common;;Salamèche;Charmander;Pokémon;Fire;4;Megumi Mizutani;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_7.png;https://images.pokemontcg.io/sm115/7_hires.png;sm115
8;8;Uncommon;;Reptincel;Charmeleon;Pokémon;Fire;5;Shin Nagasawa;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_8.png;https://images.pokemontcg.io/sm115/8_hires.png;sm115
9;9;Ultra;GX;Dracaufeu-GX;Charizard-GX;Pokémon;Fire;6;aky CG Works;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_9.png;https://images.pokemontcg.io/sm115/9_hires.png;sm115
10;10;Uncommon;;Magmar;Magmar;Pokémon;Fire;126;Satoshi Shirai;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_10.png;https://images.pokemontcg.io/sm115/10_hires.png;sm115
11;11;Common;;Psykokwak;Psyduck;Pokémon;Water;54;nagimiso;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_11.png;https://images.pokemontcg.io/sm115/11_hires.png;sm115
12;12;Common;;Ramoloss;Slowpoke;Pokémon;Water;79;Misa Tsutsui;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_12.png;https://images.pokemontcg.io/sm115/12_hires.png;sm115
13;13;Common;;Stari;Staryu;Pokémon;Water;120;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_13.png;https://images.pokemontcg.io/sm115/13_hires.png;sm115
14;14;Ultra;GX;Staross-GX;Starmie-GX;Pokémon;Water;121;PLANETA Otani;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_14.png;https://images.pokemontcg.io/sm115/14_hires.png;sm115
15;15;Common;;Magicarpe;Magikarp;Pokémon;Water;129;Shigenori Negishi;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_15.png;https://images.pokemontcg.io/sm115/15_hires.png;sm115
16;16;Ultra;GX;Léviator-GX;Gyarados-GX;Pokémon;Water;130;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_16.png;https://images.pokemontcg.io/sm115/16_hires.png;sm115
17;17;Rare;;Lokhlass;Lapras;Pokémon;Water;131;kodama;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_17.png;https://images.pokemontcg.io/sm115/17_hires.png;sm115
18;18;Rare Holo;;Aquali;Vaporeon;Pokémon;Water;134;Masakazu Fukuda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_18.png;https://images.pokemontcg.io/sm115/18_hires.png;sm115
19;19;Common;;Pikachu;Pikachu;Pokémon;Lightning;25;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_19.png;https://images.pokemontcg.io/sm115/19_hires.png;sm115
20;20;Ultra;GX;Raichu-GX;Raichu-GX;Pokémon;Lightning;26;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_20.png;https://images.pokemontcg.io/sm115/20_hires.png;sm115
21;21;Common;;Voltorbe;Voltorb;Pokémon;Lightning;100;SATOSHI NAKAI;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_21.png;https://images.pokemontcg.io/sm115/21_hires.png;sm115
22;22;Rare;;Électrode;Electrode;Pokémon;Lightning;101;Anesaki Dynamic;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_22.png;https://images.pokemontcg.io/sm115/22_hires.png;sm115
23;23;Rare;;Voltali;Jolteon;Pokémon;Lightning;135;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_23.png;https://images.pokemontcg.io/sm115/23_hires.png;sm115
24;24;Rare Holo;;Electhor;Zapdos;Pokémon;Lightning;145;Shin Nagasawa;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_24.png;https://images.pokemontcg.io/sm115/24_hires.png;sm115
25;25;Common;;Abo;Ekans;Pokémon;Psychic;23;MAHOU;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_25.png;https://images.pokemontcg.io/sm115/25_hires.png;sm115
26;26;Common;;Abo;Ekans;Pokémon;Psychic;23;Masakazu Fukuda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_26.png;https://images.pokemontcg.io/sm115/26_hires.png;sm115
27;27;Rare;;Arbok;Arbok;Pokémon;Psychic;24;kirisAki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_27.png;https://images.pokemontcg.io/sm115/27_hires.png;sm115
28;28;Common;;Smogo;Koffing;Pokémon;Psychic;109;Saya Tsuruta;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_28.png;https://images.pokemontcg.io/sm115/28_hires.png;sm115
29;29;Rare;;Smogogo;Weezing;Pokémon;Psychic;110;Hideki Ishikawa;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_29.png;https://images.pokemontcg.io/sm115/29_hires.png;sm115
30;30;Uncommon;;Lippoutou;Jynx;Pokémon;Psychic;124;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_30.png;https://images.pokemontcg.io/sm115/30_hires.png;sm115
31;31;Ultra;GX;Mewtwo-GX;Mewtwo-GX;Pokémon;Psychic;150;aky CG Works;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_31.png;https://images.pokemontcg.io/sm115/31_hires.png;sm115
32;32;Rare;;Mew;Mew;Pokémon;Psychic;151;Atsuko Nishida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_32.png;https://images.pokemontcg.io/sm115/32_hires.png;sm115
33;33;Common;;Racaillou;Geodude;Pokémon;Fighting;74;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_33.png;https://images.pokemontcg.io/sm115/33_hires.png;sm115
34;34;Uncommon;;Gravalanch;Graveler;Pokémon;Fighting;75;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_34.png;https://images.pokemontcg.io/sm115/34_hires.png;sm115
35;35;Rare;;Grolem;Golem;Pokémon;Fighting;76;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_35.png;https://images.pokemontcg.io/sm115/35_hires.png;sm115
36;36;Ultra;GX;Onix-GX;Onix-GX;Pokémon;Fighting;95;PLANETA Igarashi;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_36.png;https://images.pokemontcg.io/sm115/36_hires.png;sm115
37;37;Common;;Osselait;Cubone;Pokémon;Fighting;104;Hasuno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_37.png;https://images.pokemontcg.io/sm115/37_hires.png;sm115
38;38;Common;;Mélofée;Clefairy;Pokémon;Fairy;35;Saya Tsuruta;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_38.png;https://images.pokemontcg.io/sm115/38_hires.png;sm115
39;39;Common;;Mélofée;Clefairy;Pokémon;Fairy;35;kirisAki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_39.png;https://images.pokemontcg.io/sm115/39_hires.png;sm115
40;40;Rare;;Mélodelfe;Clefable;Pokémon;Fairy;36;sui;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_40.png;https://images.pokemontcg.io/sm115/40_hires.png;sm115
41;41;Common;;Rondoudou;Jigglypuff;Pokémon;Fairy;39;Mizue;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_41.png;https://images.pokemontcg.io/sm115/41_hires.png;sm115
42;42;Ultra;GX;Grodoudou-GX;Wigglytuff-GX;Pokémon;Fairy;40;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_42.png;https://images.pokemontcg.io/sm115/42_hires.png;sm115
43;43;Rare;;M. Mime;Mr. Mime;Pokémon;Fairy;122;Hideki Ishikawa;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_43.png;https://images.pokemontcg.io/sm115/43_hires.png;sm115
44;44;Ultra;GX;Sulfura et Électhor et Artikodin-GX;Moltres & Zapdos & Articuno-GX;Pokémon;Colorless;144;Mitsuhiro Arita;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_44.png;https://images.pokemontcg.io/sm115/44_hires.png;sm115
45;45;Uncommon;;Canarticho;Farfetch'd;Pokémon;Colorless;83;Eri Yamaki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_45.png;https://images.pokemontcg.io/sm115/45_hires.png;sm115
46;46;Uncommon;;Leveinard;Chansey;Pokémon;Colorless;113;sowsow;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_46.png;https://images.pokemontcg.io/sm115/46_hires.png;sm115
47;47;Rare;;Kangourex;Kangaskhan;Pokémon;Colorless;115;You Iribi;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_47.png;https://images.pokemontcg.io/sm115/47_hires.png;sm115
48;48;Rare Holo;;Evoli;Eevee;Pokémon;Colorless;133;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_48.png;https://images.pokemontcg.io/sm115/48_hires.png;sm115
49;49;Common;;Evoli;Eevee;Pokémon;Colorless;133;Hitoshi Ariga;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_49.png;https://images.pokemontcg.io/sm115/49_hires.png;sm115
50;50;Rare;;Ronflex;Snorlax;Pokémon;Colorless;143;Akira Komayama;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_50.png;https://images.pokemontcg.io/sm115/50_hires.png;sm115
51;51;Rare;;Analyse de Léo;Bill's Analysis;Trainer;NoColor;;Naoki Saito;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_51.png;https://images.pokemontcg.io/sm115/51_hires.png;sm115
52;52;Rare;;Dernière Chance d’Auguste;Blaine's Last Stand;Trainer;NoColor;;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_52.png;https://images.pokemontcg.io/sm115/52_hires.png;sm115
53;53;Uncommon;;Vaillance de Pierre;Brock's Grit;Trainer;NoColor;;Megumi Mizutani;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_53.png;https://images.pokemontcg.io/sm115/53_hires.png;sm115
54;54;Uncommon;;Arène d'Argenta de Pierre;Brock's Pewter City Gym;Trainer;NoColor;;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM115/SM115_FR_54.png;https://images.pokemontcg.io/sm115/54_hires.png;sm115
