rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Ultra;GX;Brindibou et Noadkoko d’Alola-GX;Rowlet & Alolan Exeggutor-GX;Pokémon;Grass;103;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/0/07/Carte_Soleil_et_Lune_Harmonie_des_Esprits_1.png/431px-Carte_Soleil_et_Lune_Harmonie_des_Esprits_1.png;https://images.pokemontcg.io/sm11/1_hires.png;sm11
2;2;Common;;Yanma;Yanma;Pokémon;Grass;193;Eri Yamaki;https://www.pokepedia.fr/images/thumb/d/dc/Carte_Soleil_et_Lune_Harmonie_des_Esprits_2.png/431px-Carte_Soleil_et_Lune_Harmonie_des_Esprits_2.png;https://images.pokemontcg.io/sm11/2_hires.png;sm11
3;3;Uncommon;;Yanmega;Yanmega;Pokémon;Grass;469;Hitoshi Ariga;https://www.pokepedia.fr/images/thumb/4/4a/Carte_Soleil_et_Lune_Harmonie_des_Esprits_3.png/431px-Carte_Soleil_et_Lune_Harmonie_des_Esprits_3.png;https://images.pokemontcg.io/sm11/3_hires.png;sm11
4;4;Rare Holo;;Celebi;Celebi;Pokémon;Grass;251;Megumi Mizutani;https://www.pokepedia.fr/images/thumb/8/8e/Carte_Soleil_et_Lune_Harmonie_des_Esprits_4.png/431px-Carte_Soleil_et_Lune_Harmonie_des_Esprits_4.png;https://images.pokemontcg.io/sm11/4_hires.png;sm11
5;5;Common;;Balignon;Shroomish;Pokémon;Grass;285;Ken Sugimori;https://www.pokepedia.fr/images/thumb/f/f6/Carte_Soleil_et_Lune_Harmonie_des_Esprits_5.png/431px-Carte_Soleil_et_Lune_Harmonie_des_Esprits_5.png;https://images.pokemontcg.io/sm11/5_hires.png;sm11
6;6;Common;;Larveyette;Sewaddle;Pokémon;Grass;540;Naoyo Kimura;https://www.pokepedia.fr/images/thumb/a/a3/Carte_Soleil_et_Lune_Harmonie_des_Esprits_6.png/431px-Carte_Soleil_et_Lune_Harmonie_des_Esprits_6.png;https://images.pokemontcg.io/sm11/6_hires.png;sm11
7;7;Common;;Larveyette;Sewaddle;Pokémon;Grass;540;Shigenori Negishi;https://www.pokepedia.fr/images/thumb/e/ea/Carte_Soleil_et_Lune_Harmonie_des_Esprits_7.png/431px-Carte_Soleil_et_Lune_Harmonie_des_Esprits_7.png;https://images.pokemontcg.io/sm11/7_hires.png;sm11
8;8;Uncommon;;Couverdure;Swadloon;Pokémon;Grass;541;Shibuzoh.;https://www.pokepedia.fr/images/thumb/1/16/Carte_Soleil_et_Lune_Harmonie_des_Esprits_8.png/431px-Carte_Soleil_et_Lune_Harmonie_des_Esprits_8.png;https://images.pokemontcg.io/sm11/8_hires.png;sm11
9;9;Rare;;Manternel;Leavanny;Pokémon;Grass;542;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/0/00/Carte_Soleil_et_Lune_Harmonie_des_Esprits_9.png/431px-Carte_Soleil_et_Lune_Harmonie_des_Esprits_9.png;https://images.pokemontcg.io/sm11/9_hires.png;sm11
10;10;Common;;Crabicoque;Dwebble;Pokémon;Grass;557;kawayoo;https://www.pokepedia.fr/images/thumb/0/01/Carte_Soleil_et_Lune_Harmonie_des_Esprits_10.png/431px-Carte_Soleil_et_Lune_Harmonie_des_Esprits_10.png;https://images.pokemontcg.io/sm11/10_hires.png;sm11
