rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
13;13;Uncommon;;Pyrax;Volcarona;Pokémon;Fire;637;nagimiso;https://www.pokepedia.fr/images/thumb/e/eb/Carte_Légendes_Brillantes_13.png/431px-Carte_Légendes_Brillantes_13.png;https://images.pokemontcg.io/sm35/13_hires.png;sm35
14;14;Rare Holo;;Reshiram;Reshiram;Pokémon;Fire;643;TOKIYA;https://www.pokepedia.fr/images/thumb/9/93/Carte_Légendes_Brillantes_14.png/431px-Carte_Légendes_Brillantes_14.png;https://images.pokemontcg.io/sm35/14_hires.png;sm35
15;15;Common;;Flamiaou;Litten;Pokémon;Fire;725;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/9/94/Carte_Légendes_Brillantes_15.png/431px-Carte_Légendes_Brillantes_15.png;https://images.pokemontcg.io/sm35/15_hires.png;sm35
16;16;Common;;Matoufeu;Torracat;Pokémon;Fire;726;Shin Nagasawa;https://www.pokepedia.fr/images/thumb/3/34/Carte_Légendes_Brillantes_16.png/431px-Carte_Légendes_Brillantes_16.png;https://images.pokemontcg.io/sm35/16_hires.png;sm35
17;17;Uncommon;;Félinferno;Incineroar;Pokémon;Fire;727;Emi Ando;https://www.pokepedia.fr/images/thumb/4/42/Carte_Légendes_Brillantes_17.png/431px-Carte_Légendes_Brillantes_17.png;https://images.pokemontcg.io/sm35/17_hires.png;sm35
18;18;Common;;Kaiminus;Totodile;Pokémon;Water;158;TOKIYA;https://www.pokepedia.fr/images/thumb/b/bd/Carte_Légendes_Brillantes_18.png/431px-Carte_Légendes_Brillantes_18.png;https://images.pokemontcg.io/sm35/18_hires.png;sm35
19;19;Common;;Crocrodil;Croconaw;Pokémon;Water;159;Naoki Saito;https://www.pokepedia.fr/images/thumb/8/89/Carte_Légendes_Brillantes_19.png/431px-Carte_Légendes_Brillantes_19.png;https://images.pokemontcg.io/sm35/19_hires.png;sm35
20;20;Uncommon;;Aligatueur;Feraligatr;Pokémon;Water;160;nagimiso;https://www.pokepedia.fr/images/thumb/a/a6/Carte_Légendes_Brillantes_20.png/431px-Carte_Légendes_Brillantes_20.png;https://images.pokemontcg.io/sm35/20_hires.png;sm35
21;21;Common;;Qwilfish;Qwilfish;Pokémon;Water;211;Shin Nagasawa;https://www.pokepedia.fr/images/thumb/0/09/Carte_Légendes_Brillantes_21.png/431px-Carte_Légendes_Brillantes_21.png;https://images.pokemontcg.io/sm35/21_hires.png;sm35
22;22;Common;;Mustébouée;Buizel;Pokémon;Water;418;Sekio;https://www.pokepedia.fr/images/thumb/0/04/Carte_Légendes_Brillantes_22.png/431px-Carte_Légendes_Brillantes_22.png;https://images.pokemontcg.io/sm35/22_hires.png;sm35
23;23;Uncommon;;Mustéflott;Floatzel;Pokémon;Water;419;Suwama Chiaki;https://www.pokepedia.fr/images/thumb/0/0f/Carte_Légendes_Brillantes_23.png/431px-Carte_Légendes_Brillantes_23.png;https://images.pokemontcg.io/sm35/23_hires.png;sm35
24;24;Rare Holo;;Palkia;Palkia;Pokémon;Water;484;Eske Yoshinob;https://www.pokepedia.fr/images/thumb/7/75/Carte_Légendes_Brillantes_24.png/431px-Carte_Légendes_Brillantes_24.png;https://images.pokemontcg.io/sm35/24_hires.png;sm35
25;25;Rare Holo;;Manaphy;Manaphy;Pokémon;Water;490;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/e/ea/Carte_Légendes_Brillantes_25.png/431px-Carte_Légendes_Brillantes_25.png;https://images.pokemontcg.io/sm35/25_hires.png;sm35
26;26;Rare Holo;;Keldeo;Keldeo;Pokémon;Water;647;kodama;https://www.pokepedia.fr/images/thumb/d/d9/Carte_Légendes_Brillantes_26.png/431px-Carte_Légendes_Brillantes_26.png;https://images.pokemontcg.io/sm35/26_hires.png;sm35
27;27;Ultra;Brillant;Volcanion Brillant;Shining Volcanion;Pokémon;Water;721;Hitoshi Ariga;https://www.pokepedia.fr/images/thumb/6/60/Carte_Légendes_Brillantes_27.png/430px-Carte_Légendes_Brillantes_27.png;https://images.pokemontcg.io/sm35/27_hires.png;sm35
28;28;Common;;Pikachu;Pikachu;Pokémon;Lightning;25;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/0/0f/Carte_Légendes_Brillantes_28.png/430px-Carte_Légendes_Brillantes_28.png;https://images.pokemontcg.io/sm35/28_hires.png;sm35
29;29;Ultra;GX;Raichu-GX;Raichu-GX;Pokémon;Lightning;26;5ban Graphics;https://www.pokepedia.fr/images/thumb/a/a2/Carte_Légendes_Brillantes_29.png/431px-Carte_Légendes_Brillantes_29.png;https://images.pokemontcg.io/sm35/29_hires.png;sm35
30;30;Common;;Voltorbe;Voltorb;Pokémon;Lightning;100;match;https://www.pokepedia.fr/images/thumb/1/12/Carte_Légendes_Brillantes_30.png/431px-Carte_Légendes_Brillantes_30.png;https://images.pokemontcg.io/sm35/30_hires.png;sm35
31;31;Uncommon;;Électrode;Electrode;Pokémon;Lightning;101;Kyoko Umemoto;https://www.pokepedia.fr/images/thumb/b/b9/Carte_Légendes_Brillantes_31.png/431px-Carte_Légendes_Brillantes_31.png;https://images.pokemontcg.io/sm35/31_hires.png;sm35
32;32;Rare Holo;;Raikou;Raikou;Pokémon;Lightning;243;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/1/17/Carte_Légendes_Brillantes_32.png/431px-Carte_Légendes_Brillantes_32.png;https://images.pokemontcg.io/sm35/32_hires.png;sm35
33;33;Common;;Posipi;Plusle;Pokémon;Lightning;311;Tomokazu Komiya;https://www.pokepedia.fr/images/thumb/6/6a/Carte_Légendes_Brillantes_33.png/431px-Carte_Légendes_Brillantes_33.png;https://images.pokemontcg.io/sm35/33_hires.png;sm35
34;34;Common;;Negapi;Minun;Pokémon;Lightning;312;nagimiso;https://www.pokepedia.fr/images/thumb/9/90/Carte_Légendes_Brillantes_34.png/431px-Carte_Légendes_Brillantes_34.png;https://images.pokemontcg.io/sm35/34_hires.png;sm35
35;35;Rare Holo;;Zekrom;Zekrom;Pokémon;Lightning;644;nagimiso;https://www.pokepedia.fr/images/thumb/8/83/Carte_Légendes_Brillantes_35.png/431px-Carte_Légendes_Brillantes_35.png;https://images.pokemontcg.io/sm35/35_hires.png;sm35
36;36;Common;;Abo;Ekans;Pokémon;Psychic;23;DemizuPosuka;https://www.pokepedia.fr/images/thumb/6/61/Carte_Légendes_Brillantes_36.png/431px-Carte_Légendes_Brillantes_36.png;https://images.pokemontcg.io/sm35/36_hires.png;sm35
37;37;Uncommon;;Arbok;Arbok;Pokémon;Psychic;24;kodama;https://www.pokepedia.fr/images/thumb/4/48/Carte_Légendes_Brillantes_37.png/431px-Carte_Légendes_Brillantes_37.png;https://images.pokemontcg.io/sm35/37_hires.png;sm35
38;38;Common;;Lippoutou;Jynx;Pokémon;Psychic;124;Tomokazu Komiya;https://www.pokepedia.fr/images/thumb/2/23/Carte_Légendes_Brillantes_38.png/431px-Carte_Légendes_Brillantes_38.png;https://images.pokemontcg.io/sm35/38_hires.png;sm35
39;39;Ultra;GX;Mewtwo-GX;Mewtwo-GX;Pokémon;Psychic;150;5ban Graphics;https://www.pokepedia.fr/images/thumb/3/39/Carte_Légendes_Brillantes_39.png/431px-Carte_Légendes_Brillantes_39.png;https://images.pokemontcg.io/sm35/39_hires.png;sm35
40;40;Ultra;Brillant;Mew Brillant;Shining Mew;Pokémon;Psychic;151;Sanosuke Sakuma;https://www.pokepedia.fr/images/thumb/7/7a/Carte_Légendes_Brillantes_40.png/431px-Carte_Légendes_Brillantes_40.png;https://images.pokemontcg.io/sm35/40_hires.png;sm35
41;41;Rare Holo;;Latios;Latios;Pokémon;Psychic;381;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/8/84/Carte_Légendes_Brillantes_41.png/431px-Carte_Légendes_Brillantes_41.png;https://images.pokemontcg.io/sm35/41_hires.png;sm35
42;42;Ultra;Brillant;Jirachi Brillant;Shining Jirachi;Pokémon;Psychic;385;Shigenori Negishi;https://www.pokepedia.fr/images/thumb/6/66/Carte_Légendes_Brillantes_42.png/431px-Carte_Légendes_Brillantes_42.png;https://images.pokemontcg.io/sm35/42_hires.png;sm35
43;43;Common;;Gringolem;Golett;Pokémon;Psychic;622;Kyoko Umemoto;https://www.pokepedia.fr/images/thumb/a/a5/Carte_Légendes_Brillantes_43.png/431px-Carte_Légendes_Brillantes_43.png;https://images.pokemontcg.io/sm35/43_hires.png;sm35
44;44;Uncommon;;Golemastoc;Golurk;Pokémon;Psychic;623;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/a/ac/Carte_Légendes_Brillantes_44.png/431px-Carte_Légendes_Brillantes_44.png;https://images.pokemontcg.io/sm35/44_hires.png;sm35
45;45;Rare Holo;;Marshadow;Marshadow;Pokémon;Psychic;802;Emi Ando;https://www.pokepedia.fr/images/thumb/6/61/Carte_Légendes_Brillantes_45.png/431px-Carte_Légendes_Brillantes_45.png;https://images.pokemontcg.io/sm35/45_hires.png;sm35
46;46;Common;;Limonde;Stunfisk;Pokémon;Fighting;618;Naoyo Kimura;https://www.pokepedia.fr/images/thumb/5/5a/Carte_Légendes_Brillantes_46.png/431px-Carte_Légendes_Brillantes_46.png;https://images.pokemontcg.io/sm35/46_hires.png;sm35
47;47;Uncommon;;Spiritomb;Spiritomb;Pokémon;Darkness;442;Kouki Saitou;https://www.pokepedia.fr/images/thumb/b/b1/Carte_Légendes_Brillantes_47.png/431px-Carte_Légendes_Brillantes_47.png;https://images.pokemontcg.io/sm35/47_hires.png;sm35
48;48;Common;;Chacripan;Purrloin;Pokémon;Darkness;509;Naoyo Kimura;https://www.pokepedia.fr/images/thumb/d/d5/Carte_Légendes_Brillantes_48.png/431px-Carte_Légendes_Brillantes_48.png;https://images.pokemontcg.io/sm35/48_hires.png;sm35
49;49;Uncommon;;Léopardus;Liepard;Pokémon;Darkness;510;kawayoo;https://www.pokepedia.fr/images/thumb/3/3c/Carte_Légendes_Brillantes_49.png/431px-Carte_Légendes_Brillantes_49.png;https://images.pokemontcg.io/sm35/49_hires.png;sm35
50;50;Common;;Baggiguane;Scraggy;Pokémon;Darkness;559;Sekio;https://www.pokepedia.fr/images/thumb/6/67/Carte_Légendes_Brillantes_50.png/431px-Carte_Légendes_Brillantes_50.png;https://images.pokemontcg.io/sm35/50_hires.png;sm35
51;51;Uncommon;;Baggaïd;Scrafty;Pokémon;Darkness;560;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/6/6a/Carte_Légendes_Brillantes_51.png/431px-Carte_Légendes_Brillantes_51.png;https://images.pokemontcg.io/sm35/51_hires.png;sm35
52;52;Common;;Zorua;Zorua;Pokémon;Darkness;570;kodama;https://www.pokepedia.fr/images/thumb/9/92/Carte_Légendes_Brillantes_52.png/431px-Carte_Légendes_Brillantes_52.png;https://images.pokemontcg.io/sm35/52_hires.png;sm35
53;53;Ultra;GX;Zoroark-GX;Zoroark-GX;Pokémon;Darkness;571;5ban Graphics;https://www.pokepedia.fr/images/thumb/2/25/Carte_Légendes_Brillantes_53.png/431px-Carte_Légendes_Brillantes_53.png;https://images.pokemontcg.io/sm35/53_hires.png;sm35
54;54;Rare Holo;;Yveltal;Yveltal;Pokémon;Darkness;717;Shin Nagasawa;https://www.pokepedia.fr/images/thumb/c/cc/Carte_Légendes_Brillantes_54.png/431px-Carte_Légendes_Brillantes_54.png;https://images.pokemontcg.io/sm35/54_hires.png;sm35
55;55;Rare Holo;;Hoopa;Hoopa;Pokémon;Darkness;720;TOKIYA;https://www.pokepedia.fr/images/thumb/f/fc/Carte_Légendes_Brillantes_55.png/431px-Carte_Légendes_Brillantes_55.png;https://images.pokemontcg.io/sm35/55_hires.png;sm35
56;56;Ultra;Brillant;Rayquaza Brillant;Shining Rayquaza;Pokémon;Dragon;384;Naoki Saito;https://www.pokepedia.fr/images/thumb/f/f2/Carte_Légendes_Brillantes_56.png/431px-Carte_Légendes_Brillantes_56.png;https://images.pokemontcg.io/sm35/56_hires.png;sm35
57;57;Ultra;Brillant;Arceus Brillant;Shining Arceus;Pokémon;Colorless;493;Kouki Saitou;https://www.pokepedia.fr/images/thumb/5/58/Carte_Légendes_Brillantes_57.png/431px-Carte_Légendes_Brillantes_57.png;https://images.pokemontcg.io/sm35/57_hires.png;sm35
58;58;Uncommon;;Déplace Dégâts;Damage Mover;Trainer;NoColor;;Toyste Beach;https://www.pokepedia.fr/images/thumb/c/c9/Carte_Légendes_Brillantes_58.png/431px-Carte_Légendes_Brillantes_58.png;https://images.pokemontcg.io/sm35/58_hires.png;sm35
59;59;Uncommon;;Récupération d'Énergie;Energy Retrieval;Trainer;NoColor;;Toyste Beach;https://www.pokepedia.fr/images/thumb/4/46/Carte_Légendes_Brillantes_59.png/431px-Carte_Légendes_Brillantes_59.png;https://images.pokemontcg.io/sm35/59_hires.png;sm35
60;60;Uncommon;;Super Ball;Great Ball;Trainer;NoColor;;Ryo Ueda;https://www.pokepedia.fr/images/thumb/5/5d/Carte_Légendes_Brillantes_60.png/431px-Carte_Légendes_Brillantes_60.png;https://images.pokemontcg.io/sm35/60_hires.png;sm35
61;61;Uncommon;;Tili;Hau;Trainer;NoColor;;Ken Sugimori;https://www.pokepedia.fr/images/thumb/8/85/Carte_Légendes_Brillantes_61.png/431px-Carte_Légendes_Brillantes_61.png;https://images.pokemontcg.io/sm35/61_hires.png;sm35
62;62;Uncommon;;Lilie;Lillie;Trainer;NoColor;;Ken Sugimori;https://www.pokepedia.fr/images/thumb/5/5e/Carte_Légendes_Brillantes_62.png/431px-Carte_Légendes_Brillantes_62.png;https://images.pokemontcg.io/sm35/62_hires.png;sm35
63;63;Uncommon;;Éleveuse de Pokémon;Pokémon Breeder;Trainer;NoColor;;Kanako Eo;https://www.pokepedia.fr/images/thumb/1/12/Carte_Légendes_Brillantes_63.png/431px-Carte_Légendes_Brillantes_63.png;https://images.pokemontcg.io/sm35/63_hires.png;sm35
64;64;Uncommon;;Attrape-Pokémon;Pokémon Catcher;Trainer;NoColor;;Toyste Beach;https://www.pokepedia.fr/images/thumb/a/a5/Carte_Légendes_Brillantes_64.png/431px-Carte_Légendes_Brillantes_64.png;https://images.pokemontcg.io/sm35/64_hires.png;sm35
65;65;Uncommon;;Chrys;Sophocles;Trainer;NoColor;;Ken Sugimori;https://www.pokepedia.fr/images/thumb/d/df/Carte_Légendes_Brillantes_65.png/431px-Carte_Légendes_Brillantes_65.png;https://images.pokemontcg.io/sm35/65_hires.png;sm35
66;66;Uncommon;;Super Rappel;Super Scoop Up;Trainer;NoColor;;Toyste Beach;https://www.pokepedia.fr/images/thumb/b/b7/Carte_Légendes_Brillantes_66.png/431px-Carte_Légendes_Brillantes_66.png;https://images.pokemontcg.io/sm35/66_hires.png;sm35
67;67;Uncommon;;Echange;Switch;Trainer;NoColor;;Ryo Ueda;https://www.pokepedia.fr/images/thumb/9/92/Carte_Légendes_Brillantes_67.png/431px-Carte_Légendes_Brillantes_67.png;https://images.pokemontcg.io/sm35/67_hires.png;sm35
68;68;Uncommon;;Hyper Ball;Ultra Ball;Trainer;NoColor;;Ryo Ueda;https://www.pokepedia.fr/images/thumb/b/b1/Carte_Légendes_Brillantes_68.png/431px-Carte_Légendes_Brillantes_68.png;https://images.pokemontcg.io/sm35/68_hires.png;sm35
69;69;Uncommon;;Double Énergie Incolore;Double Colorless Energy;Energy;NoColor;;;https://www.pokepedia.fr/images/thumb/d/d9/Carte_Légendes_Brillantes_69.png/431px-Carte_Légendes_Brillantes_69.png;https://images.pokemontcg.io/sm35/69_hires.png;sm35
70;70;Uncommon;;Energie de Distorsion;Warp Energy;Energy;NoColor;;;https://www.pokepedia.fr/images/thumb/9/9c/Carte_Légendes_Brillantes_70.png/431px-Carte_Légendes_Brillantes_70.png;https://images.pokemontcg.io/sm35/70_hires.png;sm35
71;71;Ultra;GX FA;Entei-GX;Entei-GX;Pokémon;Fire;244;5ban Graphics;https://www.pokepedia.fr/images/thumb/2/27/Carte_Légendes_Brillantes_71.png/431px-Carte_Légendes_Brillantes_71.png;https://images.pokemontcg.io/sm35/71_hires.png;sm35
72;72;Ultra;GX FA;Mewtwo-GX;Mewtwo-GX;Pokémon;Psychic;150;5ban Graphics;https://www.pokepedia.fr/images/thumb/e/ed/Carte_Légendes_Brillantes_72.png/431px-Carte_Légendes_Brillantes_72.png;https://images.pokemontcg.io/sm35/72_hires.png;sm35
73;73;Ultra;FA;Éleveuse de Pokémon;Pokémon Breeder;Trainer;NoColor;;Sanosuke Sakuma;https://www.pokepedia.fr/images/thumb/d/dd/Carte_Légendes_Brillantes_73.png/431px-Carte_Légendes_Brillantes_73.png;https://images.pokemontcg.io/sm35/73_hires.png;sm35
74;74;Secret;Rainbow;Entei-GX;Entei-GX;Pokémon;Fire;244;5ban Graphics;https://www.pokepedia.fr/images/thumb/a/a5/Carte_Légendes_Brillantes_74.png/431px-Carte_Légendes_Brillantes_74.png;https://images.pokemontcg.io/sm35/74_hires.png;sm35
75;75;Secret;Rainbow;Raichu-GX;Raichu-GX;Pokémon;Lightning;26;5ban Graphics;https://www.pokepedia.fr/images/thumb/2/29/Carte_Légendes_Brillantes_75.png/431px-Carte_Légendes_Brillantes_75.png;https://images.pokemontcg.io/sm35/75_hires.png;sm35
76;76;Secret;Rainbow;Mewtwo-GX;Mewtwo-GX;Pokémon;Psychic;150;5ban Graphics;https://www.pokepedia.fr/images/thumb/b/b8/Carte_Légendes_Brillantes_76.png/431px-Carte_Légendes_Brillantes_76.png;https://images.pokemontcg.io/sm35/76_hires.png;sm35
77;77;Secret;Rainbow;Zoroark-GX;Zoroark-GX;Pokémon;Darkness;571;5ban Graphics;https://www.pokepedia.fr/images/thumb/4/42/Carte_Légendes_Brillantes_77.png/431px-Carte_Légendes_Brillantes_77.png;https://images.pokemontcg.io/sm35/77_hires.png;sm35
78;78;Secret;;Mewtwo-GX;Mewtwo-GX;Pokémon;Psychic;150;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/d/dd/Carte_Légendes_Brillantes_78.png/431px-Carte_Légendes_Brillantes_78.png;https://images.pokemontcg.io/sm35/78_hires.png;sm35
