rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Common;;Aspicot;Weedle;Pokémon;Grass;13;Yukiko Baba;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_1.png;https://images.pokemontcg.io/sm4/1.png;sm4
2;2;Uncommon;;Coconfort;Kakuna;Pokémon;Grass;14;miki kudo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_2.png;https://images.pokemontcg.io/sm4/2.png;sm4
3;3;Rare;;Dardargnan;Beedrill;Pokémon;Grass;15;kirisAki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_3.png;https://images.pokemontcg.io/sm4/3.png;sm4
4;4;Common;;Noeunoeuf;Exeggcute;Pokémon;Grass;102;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_4.png;https://images.pokemontcg.io/sm4/4.png;sm4
5;5;Common;;Cacnéa;Cacnea;Pokémon;Grass;331;Anesaki Dynamic;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_5.png;https://images.pokemontcg.io/sm4/5.png;sm4
6;6;Rare;;Cacturne;Cacturne;Pokémon;Grass;332;Mina Nakai;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_6.png;https://images.pokemontcg.io/sm4/6.png;sm4
7;7;Common;;Carabing;Karrablast;Pokémon;Grass;588;OOYAMA;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_7.png;https://images.pokemontcg.io/sm4/7.png;sm4
8;8;Common;;Escargaume;Shelmet;Pokémon;Grass;616;OOYAMA;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_8.png;https://images.pokemontcg.io/sm4/8.png;sm4
9;9;Uncommon;;Limaspeed;Accelgor;Pokémon;Grass;617;tetsuya koizumi;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_9.png;https://images.pokemontcg.io/sm4/9.png;sm4
10;10;Common;;Cabriolaine;Skiddo;Pokémon;Grass;672;Naoki Saito;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_10.png;https://images.pokemontcg.io/sm4/10.png;sm4
11;11;Rare Holo;;Chevroum;Gogoat;Pokémon;Grass;673;You Iribi;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_11.png;https://images.pokemontcg.io/sm4/11.png;sm4
12;12;Rare Holo;;Ossatueur d'Alola;Alolan Marowak;Pokémon;Fire;105;Mitsuhiro Arita;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_12.png;https://images.pokemontcg.io/sm4/12.png;sm4
13;13;Common;;Chamallot;Numel;Pokémon;Fire;322;sui;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_13.png;https://images.pokemontcg.io/sm4/13.png;sm4
14;14;Rare;;Camerupt;Camerupt;Pokémon;Fire;323;Anesaki Dynamic;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_14.png;https://images.pokemontcg.io/sm4/14.png;sm4
15;15;Common;;Stari;Staryu;Pokémon;Water;120;Yukiko Baba;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_15.png;https://images.pokemontcg.io/sm4/15.png;sm4
16;16;Rare;;Staross;Starmie;Pokémon;Water;121;Yuka Morii;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_16.png;https://images.pokemontcg.io/sm4/16.png;sm4
17;17;Common;;Magicarpe;Magikarp;Pokémon;Water;129;TOKIYA;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_17.png;https://images.pokemontcg.io/sm4/17.png;sm4
18;18;Ultra;GX;Léviator-GX;Gyarados-GX;Pokémon;Water;130;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_18.png;https://images.pokemontcg.io/sm4/18.png;sm4
19;19;Common;;Marcacrin;Swinub;Pokémon;Water;220;Eri Yamaki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_19.png;https://images.pokemontcg.io/sm4/19.png;sm4
20;20;Uncommon;;Cochignon;Piloswine;Pokémon;Water;221;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_20.png;https://images.pokemontcg.io/sm4/20.png;sm4
21;21;Rare;;Mammochon;Mamoswine;Pokémon;Water;473;Mitsuhiro Arita;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM4/SM4_FR_21.png;https://images.pokemontcg.io/sm4/21.png;sm4
