rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Common;;Chétiflor;Bellsprout;Pokémon;Grass;69;Masako Yamashita;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_1.png;https://images.pokemontcg.io/sm7/1.png;sm7
2;2;Uncommon;;Boustiflor;Weepinbell;Pokémon;Grass;70;Miki Tanaka;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_2.png;https://images.pokemontcg.io/sm7/2.png;sm7
3;3;Rare Holo;;Empiflor;Victreebel;Pokémon;Grass;71;Miki Tanaka;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_3.png;https://images.pokemontcg.io/sm7/3.png;sm7
4;4;Uncommon;;Insécateur;Scyther;Pokémon;Grass;123;Hajime Kusajima;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_4.png;https://images.pokemontcg.io/sm7/4.png;sm7
5;5;Common;;Mimigal;Spinarak;Pokémon;Grass;167;Sachiko Adachi;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_5.png;https://images.pokemontcg.io/sm7/5.png;sm7
6;6;Rare Holo;;Migalos;Ariados;Pokémon;Grass;168;Mitsuhiro Arita;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_6.png;https://images.pokemontcg.io/sm7/6.png;sm7
7;7;Common;;Arcko;Treecko;Pokémon;Grass;252;Sekio;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_7.png;https://images.pokemontcg.io/sm7/7.png;sm7
8;8;Common;;Arcko;Treecko;Pokémon;Grass;252;tetsuya koizumi;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_8.png;https://images.pokemontcg.io/sm7/8.png;sm7
9;9;Uncommon;;Massko;Grovyle;Pokémon;Grass;253;Shin Nagasawa;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_9.png;https://images.pokemontcg.io/sm7/9.png;sm7
10;10;Rare;;Jungko;Sceptile;Pokémon;Grass;254;Mitsuhiro Arita;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_10.png;https://images.pokemontcg.io/sm7/10.png;sm7
11;11;Common;;Grainipiot;Seedot;Pokémon;Grass;273;miki kudo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_11.png;https://images.pokemontcg.io/sm7/11.png;sm7
12;12;Common;;Grainipiot;Seedot;Pokémon;Grass;273;Misa Tsutsui;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_12.png;https://images.pokemontcg.io/sm7/12.png;sm7
13;13;Uncommon;;Pifeuil;Nuzleaf;Pokémon;Grass;274;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_13.png;https://images.pokemontcg.io/sm7/13.png;sm7
14;14;Ultra;GX;Tengalice-GX;Shiftry-GX;Pokémon;Grass;275;PLANETA Igarashi;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_14.png;https://images.pokemontcg.io/sm7/14.png;sm7
15;15;Common;;Arakdo;Surskit;Pokémon;Grass;283;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_15.png;https://images.pokemontcg.io/sm7/15.png;sm7
16;16;Uncommon;;Maskadra;Masquerain;Pokémon;Grass;284;Yukiko Baba;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_16.png;https://images.pokemontcg.io/sm7/16.png;sm7
17;17;Uncommon;;Muciole;Volbeat;Pokémon;Grass;313;Saya Tsuruta;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_17.png;https://images.pokemontcg.io/sm7/17.png;sm7
18;18;Uncommon;;Lumivole;Illumise;Pokémon;Grass;314;Saya Tsuruta;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_18.png;https://images.pokemontcg.io/sm7/18.png;sm7
19;19;Common;;Cacnéa;Cacnea;Pokémon;Grass;331;Atsuko Nishida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_19.png;https://images.pokemontcg.io/sm7/19.png;sm7
20;20;Uncommon;;Cacturne;Cacturne;Pokémon;Grass;332;Atsuko Nishida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_20.png;https://images.pokemontcg.io/sm7/20.png;sm7
21;21;Uncommon;;Tropius;Tropius;Pokémon;Grass;357;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_21.png;https://images.pokemontcg.io/sm7/21.png;sm7
22;22;Rare;;Sinistrail;Dhelmise;Pokémon;Grass;781;Kyoko Umemoto;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_22.png;https://images.pokemontcg.io/sm7/22.png;sm7
23;23;Common;;Limagma;Slugma;Pokémon;Fire;218;Midori Harada;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_23.png;https://images.pokemontcg.io/sm7/23.png;sm7
24;24;Rare;;Volcaropod;Magcargo;Pokémon;Fire;219;Midori Harada;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_24.png;https://images.pokemontcg.io/sm7/24.png;sm7
25;25;Common;;Poussifeu;Torchic;Pokémon;Fire;255;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_25.png;https://images.pokemontcg.io/sm7/25.png;sm7
26;26;Common;;Poussifeu;Torchic;Pokémon;Fire;255;MAHOU;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_26.png;https://images.pokemontcg.io/sm7/26.png;sm7
27;27;Uncommon;;Galifeu;Combusken;Pokémon;Fire;256;Mizue;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_27.png;https://images.pokemontcg.io/sm7/27.png;sm7
28;28;Ultra;GX;Braségali-GX;Blaziken-GX;Pokémon;Fire;257;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_28.png;https://images.pokemontcg.io/sm7/28.png;sm7
29;29;Uncommon;;Chartor;Torkoal;Pokémon;Fire;324;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_29.png;https://images.pokemontcg.io/sm7/29.png;sm7
30;30;Uncommon;;Plumeline;Oricorio;Pokémon;Fire;741;Naoyo Kimura;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_30.png;https://images.pokemontcg.io/sm7/30.png;sm7
31;31;Ultra;GX;Artikodin-GX;Articuno-GX;Pokémon;Water;144;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_31.png;https://images.pokemontcg.io/sm7/31.png;sm7
32;32;Common;;Gobou;Mudkip;Pokémon;Water;258;Shigenori Negishi;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_32.png;https://images.pokemontcg.io/sm7/32.png;sm7
33;33;Common;;Gobou;Mudkip;Pokémon;Water;258;Misa Tsutsui;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_33.png;https://images.pokemontcg.io/sm7/33.png;sm7
34;34;Uncommon;;Flobio;Marshtomp;Pokémon;Water;259;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_34.png;https://images.pokemontcg.io/sm7/34.png;sm7
35;35;Rare;;Laggron;Swampert;Pokémon;Water;260;SATOSHI NAKAI;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_35.png;https://images.pokemontcg.io/sm7/35.png;sm7
36;36;Common;;Nenupiot;Lotad;Pokémon;Water;270;Atsuko Nishida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_36.png;https://images.pokemontcg.io/sm7/36.png;sm7
37;37;Uncommon;;Lombre;Lombre;Pokémon;Water;271;Atsuko Nishida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_37.png;https://images.pokemontcg.io/sm7/37.png;sm7
38;38;Rare Holo;;Ludicolo;Ludicolo;Pokémon;Water;272;Atsuko Nishida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_38.png;https://images.pokemontcg.io/sm7/38.png;sm7
39;39;Common;;Wailmer;Wailmer;Pokémon;Water;320;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_39.png;https://images.pokemontcg.io/sm7/39.png;sm7
40;40;Rare;;Wailord;Wailord;Pokémon;Water;321;Anesaki Dynamic;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_40.png;https://images.pokemontcg.io/sm7/40.png;sm7
41;41;Common;;Coquiperl;Clamperl;Pokémon;Water;366;sui;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_41.png;https://images.pokemontcg.io/sm7/41.png;sm7
42;42;Uncommon;;Serpang;Huntail;Pokémon;Water;367;Shigenori Negishi;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_42.png;https://images.pokemontcg.io/sm7/42.png;sm7
43;43;Uncommon;;Rosabyss;Gorebyss;Pokémon;Water;368;Mizue;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_43.png;https://images.pokemontcg.io/sm7/43.png;sm7
44;44;Common;;Luvdisc;Luvdisc;Pokémon;Water;370;Asako Ito;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_44.png;https://images.pokemontcg.io/sm7/44.png;sm7
45;45;Rare;;Regice;Regice;Pokémon;Water;378;kodama;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_45.png;https://images.pokemontcg.io/sm7/45.png;sm7
46;46;Rare Holo;;Kyogre;Kyogre;Pokémon;Water;382;Shin Nagasawa;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_46.png;https://images.pokemontcg.io/sm7/46.png;sm7
47;47;Common;;Voltorbe;Voltorb;Pokémon;Lightning;100;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_47.png;https://images.pokemontcg.io/sm7/47.png;sm7
48;48;Ultra;GX;Électrode-GX;Electrode-GX;Pokémon;Lightning;101;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_48.png;https://images.pokemontcg.io/sm7/48.png;sm7
49;49;Common;;Loupio;Chinchou;Pokémon;Lightning;170;Aya Kusube;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_49.png;https://images.pokemontcg.io/sm7/49.png;sm7
50;50;Uncommon;;Lanturn;Lanturn;Pokémon;Lightning;171;Aya Kusube;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_50.png;https://images.pokemontcg.io/sm7/50.png;sm7
51;51;Common;;Dynavolt;Electrike;Pokémon;Lightning;309;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_51.png;https://images.pokemontcg.io/sm7/51.png;sm7
52;52;Rare;;Elecsprint;Manectric;Pokémon;Lightning;310;Sanosuke Sakuma;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_52.png;https://images.pokemontcg.io/sm7/52.png;sm7
53;53;Uncommon;;Posipi;Plusle;Pokémon;Lightning;311;Kanako Eo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_53.png;https://images.pokemontcg.io/sm7/53.png;sm7
54;54;Uncommon;;Negapi;Minun;Pokémon;Lightning;312;Sumiyoshi Kizuki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_54.png;https://images.pokemontcg.io/sm7/54.png;sm7
55;55;Uncommon;;Plumeline;Oricorio;Pokémon;Lightning;741;Sekio;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_55.png;https://images.pokemontcg.io/sm7/55.png;sm7
56;56;Ultra;GX;M. Mime-GX;Mr. Mime-GX;Pokémon;Psychic;122;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_56.png;https://images.pokemontcg.io/sm7/56.png;sm7
57;57;Common;;Gloupti;Gulpin;Pokémon;Psychic;316;Yuka Morii;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_57.png;https://images.pokemontcg.io/sm7/57.png;sm7
58;58;Uncommon;;Avaltout;Swalot;Pokémon;Psychic;317;Yuka Morii;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_58.png;https://images.pokemontcg.io/sm7/58.png;sm7
59;59;Common;;Spoink;Spoink;Pokémon;Psychic;325;MAHOU;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_59.png;https://images.pokemontcg.io/sm7/59.png;sm7
60;60;Rare;;Groret;Grumpig;Pokémon;Psychic;326;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_60.png;https://images.pokemontcg.io/sm7/60.png;sm7
61;61;Rare Holo;;Séléroc;Lunatone;Pokémon;Psychic;337;Hisao Nakamura;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_61.png;https://images.pokemontcg.io/sm7/61.png;sm7
62;62;Uncommon;;Solaroc;Solrock;Pokémon;Psychic;338;Kyoko Umemoto;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_62.png;https://images.pokemontcg.io/sm7/62.png;sm7
63;63;Common;;Polichombr;Shuppet;Pokémon;Psychic;353;Mitsuhiro Arita;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_63.png;https://images.pokemontcg.io/sm7/63.png;sm7
64;64;Common;;Polichombr;Shuppet;Pokémon;Psychic;353;Eri Yamaki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/SM7/SM7_FR_64.png;https://images.pokemontcg.io/sm7/64.png;sm7
