rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Ultra;GX;Florizarre et Vipélierre-GX;Venusaur & Snivy-GX;Pokémon;Grass;3;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/e/e4/Carte_Soleil_et_Lune_Éclipse_Cosmique_1.png/431px-Carte_Soleil_et_Lune_Éclipse_Cosmique_1.png;https://images.pokemontcg.io/sm12/1_hires.png;sm12
2;2;Common;;Mystherbe;Oddish;Pokémon;Grass;43;Yumi;https://www.pokepedia.fr/images/thumb/4/43/Carte_Soleil_et_Lune_Éclipse_Cosmique_2.png/431px-Carte_Soleil_et_Lune_Éclipse_Cosmique_2.png;https://images.pokemontcg.io/sm12/2_hires.png;sm12
3;3;Uncommon;;Ortide;Gloom;Pokémon;Grass;44;sui;https://www.pokepedia.fr/images/thumb/7/73/Carte_Soleil_et_Lune_Éclipse_Cosmique_3.png/431px-Carte_Soleil_et_Lune_Éclipse_Cosmique_3.png;https://images.pokemontcg.io/sm12/3_hires.png;sm12
4;4;Ultra;GX;Rafflesia-GX;Vileplume-GX;Pokémon;Grass;45;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/b/b5/Carte_Soleil_et_Lune_Éclipse_Cosmique_4.png/431px-Carte_Soleil_et_Lune_Éclipse_Cosmique_4.png;https://images.pokemontcg.io/sm12/4_hires.png;sm12
5;5;Common;;Saquedeneu;Tangela;Pokémon;Grass;114;otumami;https://www.pokepedia.fr/images/thumb/c/c3/Carte_Soleil_et_Lune_Éclipse_Cosmique_5.png/431px-Carte_Soleil_et_Lune_Éclipse_Cosmique_5.png;https://images.pokemontcg.io/sm12/5_hires.png;sm12
6;6;Uncommon;;Bouldeneu;Tangrowth;Pokémon;Grass;465;nagimiso;https://www.pokepedia.fr/images/thumb/f/f4/Carte_Soleil_et_Lune_Éclipse_Cosmique_6.png/431px-Carte_Soleil_et_Lune_Éclipse_Cosmique_6.png;https://images.pokemontcg.io/sm12/6_hires.png;sm12
7;7;Common;;Tournegrin;Sunkern;Pokémon;Grass;191;313;https://www.pokepedia.fr/images/thumb/0/03/Carte_Soleil_et_Lune_Éclipse_Cosmique_7.png/431px-Carte_Soleil_et_Lune_Éclipse_Cosmique_7.png;https://images.pokemontcg.io/sm12/7_hires.png;sm12
8;8;Rare;;Heliatronc;Sunflora;Pokémon;Grass;192;Yumi;https://www.pokepedia.fr/images/thumb/0/07/Carte_Soleil_et_Lune_Éclipse_Cosmique_8.png/431px-Carte_Soleil_et_Lune_Éclipse_Cosmique_8.png;https://images.pokemontcg.io/sm12/8_hires.png;sm12
9;9;Uncommon;;Scarhino;Heracross;Pokémon;Grass;214;Satoshi Shirai;https://www.pokepedia.fr/images/thumb/3/38/Carte_Soleil_et_Lune_Éclipse_Cosmique_9.png/431px-Carte_Soleil_et_Lune_Éclipse_Cosmique_9.png;https://images.pokemontcg.io/sm12/9_hires.png;sm12
10;10;Uncommon;;Lilia;Lileep;Pokémon;Grass;345;Misa Tsutsui;https://www.pokepedia.fr/images/thumb/6/64/Carte_Soleil_et_Lune_Éclipse_Cosmique_10.png/431px-Carte_Soleil_et_Lune_Éclipse_Cosmique_10.png;https://images.pokemontcg.io/sm12/10_hires.png;sm12
