rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
1;1;Common;;Nosférapti;Zubat;Pokémon;Grass;41;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471813.jpg;ex5
2;2;Rare;;Nosféralto;Golbat;Pokémon;Grass;42;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471814.jpg;ex5
3;3;Common;;Mystherbe;Oddish;Pokémon;Grass;43;Yuka Morii;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471815.jpg;ex5
4;4;Uncommon;;Ortide;Gloom;Pokémon;Grass;44;Yuka Morii;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471816.jpg;ex5
5;5;Ultra;ex;Rafflesia ex;Vileplume ex;Pokémon;Grass;45;Ryo Ueda;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/f1f86e10d43a11e5a373bb805eb25c24/vileplume.jpg;ex5
6;6;Rare Holo;;Scarabrute;Pinsir;Pokémon;Grass;127;Hajime Kusajima;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471817.jpg;ex5
7;7;Rare Holo;;Nostenfer;Crobat;Pokémon;Grass;169;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471818.jpg;ex5
8;8;Rare;;Joliflor;Bellossom;Pokémon;Grass;182;Yuka Morii;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/8f708570d42611e5b5b05b9848b52f3a/bellossom.jpg;ex5
9;9;Rare Holo;;Scarhino;Heracross;Pokémon;Grass;214;Hajime Kusajima;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471856.jpg;ex5
10;10;Common;;Grainipiot;Seedot;Pokémon;Grass;273;Hisao Nakamura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471857.jpg;ex5
