rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
1;1;Common;;Nosférapti;Zubat;Pokémon;Grass;41;Sachiko Adachi;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471377.jpg;ex8
2;2;Uncommon;;Nosféralto;Golbat;Pokémon;Grass;42;Sachiko Adachi;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471378.jpg;ex8
3;3;Common;;Smogo;Koffing;Pokémon;Grass;109;Hisao Nakamura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471379.jpg;ex8
4;4;Uncommon;;Smogogo;Weezing;Pokémon;Grass;110;Hisao Nakamura;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471380.jpg;ex8
5;5;Ultra;ex;Nostenfer ex;Crobat ex;Pokémon;Grass;169;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471381.jpg;ex8
6;6;Common;;Chenipotte;Wurmple;Pokémon;Grass;265;Kagemaru Himeno;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471382.jpg;ex8
7;7;Uncommon;;Armulys;Silcoon;Pokémon;Grass;266;Kagemaru Himeno;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471383.jpg;ex8
8;8;Rare Holo;;Charmillon;Beautifly;Pokémon;Grass;267;Kagemaru Himeno;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471384.jpg;ex8
9;9;Uncommon;;Arakdo;Surskit;Pokémon;Grass;283;Mitsuhiro Arita;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471441.jpg;ex8
10;10;Rare;;Maskadra;Masquerain;Pokémon;Grass;284;Mitsuhiro Arita;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/750629/010.jpg?1499438298;ex8
11;11;Common;;Balignon;Shroomish;Pokémon;Grass;285;Kanako Eo;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471385.jpg;ex8
12;12;Uncommon;;Ningale;Nincada;Pokémon;Grass;290;Yukiko Baba;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471386.jpg;ex8
13;13;Rare Holo;;Ninjask;Ninjask;Pokémon;Grass;291;Katsura Tabata;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471387.jpg;ex8
14;14;Rare Holo;;Tropius;Tropius;Pokémon;Grass;357;Miki Tanaka;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471388.jpg;ex8
15;15;Common;;Limagma;Slugma;Pokémon;Fire;218;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471389.jpg;ex8
16;16;Rare;;Volcaropod;Magcargo;Pokémon;Fire;219;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471447.jpg;ex8
17;17;Common;;Chamallot;Numel;Pokémon;Fire;322;Tomokazu Komiya;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471390.jpg;ex8
18;18;Rare Holo;;Camerupt;Camerupt;Pokémon;Fire;323;Tomokazu Komiya;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/750549/018.jpg?1499372610;ex8
19;19;Common;;Poissirène;Goldeen;Pokémon;Water;118;Atsuko Nishida;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471391.jpg;ex8
20;20;Rare;;Poissoroy;Seaking;Pokémon;Water;119;Atsuko Nishida;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471392.jpg;ex8
21;21;Common;;Stari;Staryu;Pokémon;Water;120;Yukiko Baba;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471393.jpg;ex8
22;22;Rare;;Staross;Starmie;Pokémon;Water;121;Yukiko Baba;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/750687/022.jpg?1499449485;ex8
