rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
24;24;Rare;;Pichu;Pichu;Pokémon;Lightning;172;Naoyo Kimura;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/f7b116a0d1d711e58662a34f25c8b392/pichu.jpg;ex2
25;25;Common;;Natu;Natu;Pokémon;Psychic;177;Kouki Saitou;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/c9cc9570d1d711e58331a7e4f9d3924d/natu.jpg;ex2
26;26;Rare;;Xatu;Xatu;Pokémon;Psychic;178;Midori Harada;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/509ccd30d1d911e584927dd1e0f608cf/xatu.jpg;ex2
27;27;Rare;;Qulbutoke;Wobbuffet;Pokémon;Psychic;202;Atsuko Nishida;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/267b4770d1d911e586e3379f27a3e451/wobuffet.jpg;ex2
28;28;Ultra;ex;Gardevoir ex;Gardevoir ex;Pokémon;Psychic;282;Hikaru Koike;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/fd6995f0d1d611e5a49bf352c2f77c99/gardevoir.jpg;ex2
29;29;Rare Holo;;Séléroc;Lunatone;Pokémon;Psychic;337;Hajime Kusajima;https://res.cloudinary.com/dkhwpritu/image/upload/v1557048160/modifs/luna.jpg;ex2
30;30;Un;;Skelenox;Duskull;Pokémon;Psychic;355;Midori Harada;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/f0812470d1d611e586e3379f27a3e451/duskull.jpg;ex2
31;31;Rare Holo;;Teraclope;Dusclops;Pokémon;Psychic;356;Midori Harada;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/dcb38ff0d1d611e5b7dd4752ce950c96/dusclups.jpg;ex2
32;32;Uncommon;;Okéoké;Wynaut;Pokémon;Psychic;360;Kagemaru Himeno;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/2e827c40d1d911e5a49bf352c2f77c99/wwwwwwww.jpg;ex2
33;33;Common;;Sabelette;Sandshrew;Pokémon;Fighting;27;Kouki Saitou;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/bd0ee800d1d811e5a49bf352c2f77c99/sandshrew.jpg;ex2
34;34;Rare;;Sablaireau;Sandslash;Pokémon;Fighting;28;Kouki Saitou;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/c5aa1f70d1d811e5a49bf352c2f77c99/sandslash.jpg;ex2
35;35;Common;;Kraknoix;Trapinch;Pokémon;Fighting;328;Mitsuhiro Arita;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/f3ac61d0d1d811e584927dd1e0f608cf/trapinch.jpg;ex2
36;36;Rare Holo;;Solaroc;Solrock;Pokémon;Fighting;338;Hajime Kusajima;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/eb8289d0d1d811e58346575147f8cd74/solrock.jpg;ex2
37;37;Uncommon;;Balbuto;Baltoy;Pokémon;Fighting;343;Midori Harada;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/57498270d1d611e58346575147f8cd74/baltoy.jpg;ex2
38;38;Rare;;Anorith;Anorith;Pokémon;Fighting;347;Mitsuhiro Arita;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/1f1ae150d1d611e5a2dea16a64fc095b/anorith.jpg;ex2
39;39;Rare Holo;;Armaldo;Armaldo;Pokémon;Fighting;348;Mitsuhiro Arita;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/2d6aab00d1d611e5afe1d1d1276b27c7/armaldo.jpg;ex2
40;40;Common;;Zigzaton;Zigzagoon;Pokémon;Colorless;263;Mitsuhiro Arita;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/621c2bf0d1d911e584927dd1e0f608cf/zigzagzoon.jpg;ex2
41;41;Uncommon;;Azurill;Azurill;Pokémon;Colorless;298;Kagemaru Himeno;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/b2af6620d1ea11e5970c61becdb213c6/marril.jpg;ex2
42;42;Rare Holo;;Mangriff;Zangoose;Pokémon;Colorless;335;Kagemaru Himeno;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/592a7010d1d911e5afe1d1d1276b27c7/zangoose.jpg;ex2
43;43;Rare;;Kecleon;Kecleon;Pokémon;Colorless;352;Kagemaru Himeno;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/39628580d1d711e5a0d9a7e2979a2522/keckleon.jpg;ex2
44;44;Rare Holo;;Ténéfix;Sableye;Pokémon;Darkness;302;Hajime Kusajima;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/b15ef680d1d811e5a2dea16a64fc095b/sableye.jpg;ex2
45;45;Rare Holo;;Mysdibule;Mawile;Pokémon;Metal;303;Mitsuhiro Arita;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/a9ba7090d1d711e5a49bf352c2f77c99/mawile.jpg;ex2
46;46;Ultra;ex;Galeking ex;Aggron ex;Pokémon;Metal;306;Hikaru Koike;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/12ad6c30d1d611e58346575147f8cd74/aggron.jpg;ex2
47;47;Common;;Fossile griffe;Claw Fossil;Trainer;NoColor;;Ryo Ueda;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/7cc15640d1d611e586e3379f27a3e451/fossil.jpg;ex2
48;48;Common;;Fossile racine;Root Fossil;Trainer;NoColor;;Ryo Ueda;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/9501c350d1d811e5a49bf352c2f77c99/fossilized%20slappy%20hand.jpg;ex2
49;49;Uncommon;;Double guérison totale;Double Full Heal;Trainer;NoColor;;Ryo Ueda;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/215459c0d1da11e5a0d4156413b40c78/double%20full%20heal.jpg;ex2
50;50;Uncommon;;Super bonbon;Rare Candy;Trainer;NoColor;;Ryo Ueda;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/9efc3ca0d1d811e5a49bf352c2f77c99/rare%20candy.jpg;ex2
51;51;Uncommon;;Annette surfe sur le net;Lanette's Net Search;Trainer;NoColor;;Ken Sugimori;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/4db639f0d1d711e5a49bf352c2f77c99/mayumi's%20net%20search.jpg;ex2
52;52;Uncommon;;Timmy au dressage;Wally's Training;Trainer;NoColor;;Ken Sugimori;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/1cd6dd60d1d911e584927dd1e0f608cf/wally.jpg;ex2
53;53;Rare;;Énergies multiples;Multi Energy;Energy;NoColor;;Takumi Akabane;https://d1rw89lz12ur5s.cloudfront.net/photo/collectorscache/file/bd0f52a0d1d711e5bba95dba1718f51b/rainbow%20energy.jpg;ex2
