rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
1;1;Common;;Aspicot;Weedle;Pokémon;Grass;13;Atsuko Nishida;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471561.jpg;ex10
2;2;Common;;Coconfort;Kakuna;Pokémon;Grass;14;Sachiko Adachi;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471495.jpg;ex10
3;3;Common;;Nosférapti;Zubat;Pokémon;Grass;41;Tomokazu Komiya;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471496.jpg;ex10
4;4;Common;;Nosféralto;Golbat;Pokémon;Grass;42;Yukiko Baba;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471497.jpg;ex10
5;5;Common;;Smogo;Koffing;Pokémon;Grass;109;Sachiko Adachi;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471498.jpg;ex10
6;6;Rare;;Smogogo;Weezing;Pokémon;Grass;110;Yukiko Baba;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471499.jpg;ex10
7;7;Rare;;Metamorph (Bulbizarre);Ditto;Pokémon;Grass;132;Yuka Morii;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1478395.jpg;ex10
8;8;Rare;;Muciole;Volbeat;Pokémon;Grass;313;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471500.jpg;ex10
9;9;Rare;;Lumivole;Illumise;Pokémon;Grass;314;Midori Harada;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471501.jpg;ex10
10;10;Rare Holo;;Dardargnan;Beedrill δ;Pokémon;Grass;15;Masakazu Fukuda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471502.jpg;ex10
11;11;Rare Holo;;Nostenfer;Crobat δ;Pokémon;Grass;169;Ryo Ueda;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471503.jpg;ex10
12;12;Rare;;Metamorph (Salamèche);Ditto;Pokémon;Fire;132;Yuka Morii;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471504.jpg;ex10
13;13;Common;;Embrylex;Larvitar δ;Pokémon;Fire;246;Hajime Kusajima;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1471505.jpg;ex10
