rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
1;1;;;;;;;;;https://pod.pokellector.com/cards/294/Weedle.S3A.1.35015.png;s3a
2;2;;;;;;;;;https://pod.pokellector.com/cards/294/Kakuna.S3A.2.35016.png;s3a
3;3;;;;;;;;;https://pod.pokellector.com/cards/294/Beedrill.S3A.3.35017.png;s3a
4;4;;;;;;;;;https://pod.pokellector.com/cards/294/Exeggcute.S3A.4.35018.png;s3a
5;5;;;;;;;;;https://pod.pokellector.com/cards/294/Exeggutor.S3A.5.35019.png;s3a
6;6;;;;;;;;;https://pod.pokellector.com/cards/294/Yanma.S3A.6.35020.png;s3a
7;7;;;;;;;;;https://pod.pokellector.com/cards/294/Yanmega.S3A.7.35021.png;s3a
8;8;;;;;;;;;https://pod.pokellector.com/cards/294/Pineco.S3A.8.35022.png;s3a
9;9;;;;;;;;;https://pod.pokellector.com/cards/294/Celebi.S3A.9.34978.png;s3a
10;10;;;;;;;;;https://pod.pokellector.com/cards/294/Shaymin.S3A.10.35023.png;s3a
11;11;;;;;;;;;https://pod.pokellector.com/cards/294/Genesect.S3A.11.35024.png;s3a
12;12;;;;;;;;;https://pod.pokellector.com/cards/294/Dhelmise.S3A.12.35025.png;s3a
13;13;;;;;;;;;https://pod.pokellector.com/cards/294/Zarude-V.S3A.13.34969.png;s3a
14;14;;;;;;;;;https://pod.pokellector.com/cards/294/Ampharos-V.S3A.14.34986.png;s3a
15;15;;;;;;;;;https://pod.pokellector.com/cards/294/Raikou.S3A.15.34979.png;s3a
16;16;;;;;;;;;https://pod.pokellector.com/cards/294/Electrike.S3A.16.35026.png;s3a
17;17;;;;;;;;;https://pod.pokellector.com/cards/294/Manectric.S3A.17.35027.png;s3a
18;18;;;;;;;;;https://pod.pokellector.com/cards/294/Joltik.S3A.18.35028.png;s3a
19;19;;;;;;;;;https://pod.pokellector.com/cards/294/Galvantula.S3A.19.35029.png;s3a
20;20;;;;;;;;;https://pod.pokellector.com/cards/294/Zekrom.S3A.20.34999.png;s3a
21;21;;;;;;;;;https://pod.pokellector.com/cards/294/Zeraora.S3A.21.35030.png;s3a
22;22;;;;;;;;;https://pod.pokellector.com/cards/294/Pincurchin.S3A.22.35031.png;s3a
23;23;;;;;;;;;https://pod.pokellector.com/cards/294/Clefairy.S3A.23.35032.png;s3a
24;24;;;;;;;;;https://pod.pokellector.com/cards/294/Clefable.S3A.24.35033.png;s3a
25;25;;;;;;;;;https://pod.pokellector.com/cards/294/Girafarig.S3A.25.35034.png;s3a
26;26;;;;;;;;;https://pod.pokellector.com/cards/294/Shuppet.S3A.26.35035.png;s3a
27;27;;;;;;;;;https://pod.pokellector.com/cards/294/Banette.S3A.27.35036.png;s3a
28;28;;;;;;;;;https://pod.pokellector.com/cards/294/Dedenne.S3A.28.35037.png;s3a
29;29;;;;;;;;;https://pod.pokellector.com/cards/294/Xerneas.S3A.29.35038.png;s3a
30;30;;;;;;;;;https://pod.pokellector.com/cards/294/Diancie.S3A.30.35039.png;s3a
31;31;;;;;;;;;https://pod.pokellector.com/cards/294/Alcremie-V.S3A.31.34982.png;s3a
32;32;;;;;;;;;https://pod.pokellector.com/cards/294/Alcremie-VMAX.S3A.32.34983.png;s3a
33;33;;;;;;;;;https://pod.pokellector.com/cards/294/Zacian.S3A.33.34980.png;s3a
34;34;;;;;;;;;https://pod.pokellector.com/cards/294/Wooper.S3A.34.35040.png;s3a
35;35;;;;;;;;;https://pod.pokellector.com/cards/294/Quagsire.S3A.35.35041.png;s3a
36;36;;;;;;;;;https://pod.pokellector.com/cards/294/Shuckle.S3A.36.35042.png;s3a
37;37;;;;;;;;;https://pod.pokellector.com/cards/294/Regirock.S3A.37.35043.png;s3a
38;38;;;;;;;;;https://pod.pokellector.com/cards/294/Riolu.S3A.38.35044.png;s3a
39;39;;;;;;;;;https://pod.pokellector.com/cards/294/Zygarde.S3A.39.35045.png;s3a
40;40;;;;;;;;;https://pod.pokellector.com/cards/294/Rockruff.S3A.40.35046.png;s3a
41;41;;;;;;;;;https://pod.pokellector.com/cards/294/Lycanroc.S3A.41.35047.png;s3a
42;42;;;;;;;;;https://pod.pokellector.com/cards/294/Coalossal.S3A.42.34987.png;s3a
43;43;;;;;;;;;https://pod.pokellector.com/cards/294/Coalossal-VMAX.S3A.43.35048.png;s3a
44;44;;;;;;;;;https://pod.pokellector.com/cards/294/Zamazenta.S3A.44.34981.png;s3a
45;45;;;;;;;;;https://pod.pokellector.com/cards/294/Forretress.S3A.45.35049.png;s3a
46;46;;;;;;;;;https://pod.pokellector.com/cards/294/Steelix-V.S3A.46.34988.png;s3a
47;47;;;;;;;;;https://pod.pokellector.com/cards/294/Beldum.S3A.47.35050.png;s3a
48;48;;;;;;;;;https://pod.pokellector.com/cards/294/Metang.S3A.48.35051.png;s3a
49;49;;;;;;;;;https://pod.pokellector.com/cards/294/Metagross.S3A.49.35000.png;s3a
50;50;;;;;;;;;https://pod.pokellector.com/cards/294/Jirachi.S3A.50.34971.png;s3a
51;51;;;;;;;;;https://pod.pokellector.com/cards/294/Lucario.S3A.51.35052.png;s3a
52;52;;;;;;;;;https://pod.pokellector.com/cards/294/Dialga.S3A.52.35053.png;s3a
53;53;;;;;;;;;https://pod.pokellector.com/cards/294/Galarian-Stunfisk.S3A.53.35054.png;s3a
54;54;;;;;;;;;https://pod.pokellector.com/cards/294/Magearna.S3A.54.35055.png;s3a
55;55;;;;;;;;;https://pod.pokellector.com/cards/294/Lugia.S3A.55.35056.png;s3a
56;56;;;;;;;;;https://pod.pokellector.com/cards/294/Rayquaza.S3A.56.34970.png;s3a
57;57;;;;;;;;;https://pod.pokellector.com/cards/294/Chatot.S3A.57.35057.png;s3a
58;58;;;;;;;;;https://pod.pokellector.com/cards/294/Togekiss-V.S3A.58.34984.png;s3a
59;59;;;;;;;;;https://pod.pokellector.com/cards/294/Togekiss-VMAX.S3A.59.34985.png;s3a
60;60;;;;;;;;;https://pod.pokellector.com/cards/294/Tornadus.S3A.60.35058.png;s3a
61;61;;;;;;;;;https://pod.pokellector.com/cards/294/Pikipek.S3A.61.35059.png;s3a
62;62;;;;;;;;;https://pod.pokellector.com/cards/294/Trumbeak.S3A.62.35060.png;s3a
63;63;;;;;;;;;https://pod.pokellector.com/cards/294/Toucannon.S3A.63.35061.png;s3a
64;64;;;;;;;;;https://pod.pokellector.com/cards/294/Great-Ball.S3A.64.35062.png;s3a
65;65;;;;;;;;;https://pod.pokellector.com/cards/294/Switch.S3A.65.35063.png;s3a
66;66;;;;;;;;;https://pod.pokellector.com/cards/294/Pokeacutemon-Catcher.S3A.66.35064.png;s3a
67;67;;;;;;;;;https://pod.pokellector.com/cards/294/Moomoo-Cheese.S3A.67.35065.png;s3a
68;68;;;;;;;;;https://pod.pokellector.com/cards/294/Heros-Medal.S3A.68.35066.png;s3a
69;69;;;;;;;;;https://pod.pokellector.com/cards/294/Rocky-Helmet.S3A.69.35067.png;s3a
70;70;;;;;;;;;https://pod.pokellector.com/cards/294/Beauty.S3A.70.35068.png;s3a
71;71;;;;;;;;;https://pod.pokellector.com/cards/294/Allister.S3A.71.35013.png;s3a
72;72;;;;;;;;;https://pod.pokellector.com/cards/294/Opal.S3A.72.35069.png;s3a
73;73;;;;;;;;;https://pod.pokellector.com/cards/294/Marnie.S3A.73.35070.png;s3a
74;74;;;;;;;;;https://pod.pokellector.com/cards/294/Aroma-Energy.S3A.74.35071.png;s3a
75;75;;;;;;;;;https://pod.pokellector.com/cards/294/Stone-Energy.S3A.75.35072.png;s3a
76;76;;;;;;;;;https://pod.pokellector.com/cards/294/Twin-Energy.S3A.76.35073.png;s3a
77;77;;;;;;;;;https://pod.pokellector.com/cards/294/Zarude-V.S3A.77.35093.png;s3a
78;78;;;;;;;;;https://pod.pokellector.com/cards/294/Ampharos-V.S3A.78.35091.png;s3a
79;79;;;;;;;;;https://pod.pokellector.com/cards/294/Alcremie-V.S3A.79.35084.png;s3a
80;80;;;;;;;;;https://pod.pokellector.com/cards/294/Coalossal-V.S3A.80.35092.png;s3a
81;81;;;;;;;;;https://pod.pokellector.com/cards/294/Steelix-V.S3A.81.35097.png;s3a
82;82;;;;;;;;;https://pod.pokellector.com/cards/294/Togekiss-V.S3A.82.35096.png;s3a
83;83;;;;;;;;;https://pod.pokellector.com/cards/294/Beauty.S3A.83.35089.png;s3a
84;84;;;;;;;;;https://pod.pokellector.com/cards/294/Allister.S3A.84.35014.png;s3a
85;85;;;;;;;;;https://pod.pokellector.com/cards/294/Opal.S3A.85.35090.png;s3a
86;86;;;;;;;;;https://pod.pokellector.com/cards/294/Alcremie-VMAX.S3A.86.35083.png;s3a
87;87;;;;;;;;;https://pod.pokellector.com/cards/294/Coalossal-VMAX.S3A.87.35087.png;s3a
88;88;;;;;;;;;https://pod.pokellector.com/cards/294/Togekiss-VMAX.S3A.87.35088.png;s3a
89;89;;;;;;;;;https://pod.pokellector.com/cards/294/Beauty.S3A.89.35086.png;s3a
90;90;;;;;;;;;https://pod.pokellector.com/cards/294/Allister.S3A.90.35085.png;s3a
91;91;;;;;;;;;https://pod.pokellector.com/cards/294/Opal.S3A.91.35095.png;s3a
92;92;;;;;;;;;https://pod.pokellector.com/cards/294/Oranguru.S3A.92.35081.png;s3a
93;93;;;;;;;;;https://pod.pokellector.com/cards/294/Heros-Medal.S3A.93.35094.png;s3a
94;94;;;;;;;;;https://pod.pokellector.com/cards/294/Toughness-Cloak.S3A.94.35082.png;s3a
