rank;number;jap_url;en_name;rarety_type;ultra_type;fr_name;super_type;energy;pokedex_number;artist;list
1;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1073786.jpg;Mew;;;;;;;;
2;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1148530.jpg;Pidgeot;;;;;;;;
3;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1148527.jpg;Onix;;;;;;;;
4;;https://www.suruga-ya.jp/database/pics_light/game/g6660952.jpg;Togepi;;;;;;;;
5;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1148582.jpg;Ivysaur;;;;;;;;
6;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1148547.jpg;Raticate;;;;;;;;
7;;https://www.suruga-ya.jp/database/pics_light/game/g6660955.jpg;Ledyba;;;;;;;;
8;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1148492.jpg;Jigglypuff;;;;;;;;
9;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1148445.jpg;Butterfree;;;;;;;;
