rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Rare Holo;;Brasegali;Blaziken;Pokémon;Fire;257;Midori Harada;https://www.pokepedia.fr/images/thumb/4/45/Carte_EX_Émeraude_1.png/426px-Carte_EX_Émeraude_1.png;https://images.pokemontcg.io/ex9/1_hires.png;ex9
2;2;Rare Holo;;Deoxys;Deoxys;Pokémon;Psychic;386;Hironobu Yoshida;https://www.pokepedia.fr/images/thumb/b/b7/Carte_EX_Émeraude_2.png/427px-Carte_EX_Émeraude_2.png;https://images.pokemontcg.io/ex9/2_hires.png;ex9
3;3;Rare Holo;;Brouhabam;Exploud;Pokémon;Colorless;295;Hajime Kusajima;https://www.pokepedia.fr/images/thumb/c/cb/Carte_EX_Émeraude_3.png/429px-Carte_EX_Émeraude_3.png;https://images.pokemontcg.io/ex9/3_hires.png;ex9
4;4;Rare Holo;;Gardevoir;Gardevoir;Pokémon;Psychic;282;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/f/fd/Carte_EX_Émeraude_4.png/426px-Carte_EX_Émeraude_4.png;https://images.pokemontcg.io/ex9/4_hires.png;ex9
5;5;Rare Holo;;Groudon;Groudon;Pokémon;Fighting;383;Kouki Saitou;https://www.pokepedia.fr/images/thumb/7/71/Carte_EX_Émeraude_5.png/426px-Carte_EX_Émeraude_5.png;https://images.pokemontcg.io/ex9/5_hires.png;ex9
6;6;Rare Holo;;Kyogre;Kyogre;Pokémon;Water;382;Masakazu Fukuda;https://www.pokepedia.fr/images/thumb/6/62/Carte_EX_Émeraude_6.png/426px-Carte_EX_Émeraude_6.png;https://images.pokemontcg.io/ex9/6_hires.png;ex9
7;7;Rare Holo;;Elecsprint;Manectric;Pokémon;Lightning;310;Masakazu Fukuda;https://www.pokepedia.fr/images/thumb/9/93/Carte_EX_Émeraude_7.png/429px-Carte_EX_Émeraude_7.png;https://images.pokemontcg.io/ex9/7_hires.png;ex9
8;8;Rare Holo;;Milobellus;Milotic;Pokémon;Water;350;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/4/4d/Carte_EX_Émeraude_8.png/427px-Carte_EX_Émeraude_8.png;https://images.pokemontcg.io/ex9/8_hires.png;ex9
9;9;Rare Holo;;Rayquaza;Rayquaza;Pokémon;Colorless;384;Kouki Saitou;https://www.pokepedia.fr/images/thumb/a/a1/Carte_EX_Émeraude_9.png/426px-Carte_EX_Émeraude_9.png;https://images.pokemontcg.io/ex9/9_hires.png;ex9
10;10;Rare Holo;;Jungko;Sceptile;Pokémon;Grass;254;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/7/70/Carte_EX_Émeraude_10.png/428px-Carte_EX_Émeraude_10.png;https://images.pokemontcg.io/ex9/10_hires.png;ex9
11;11;Rare Holo;;Laggron;Swampert;Pokémon;Water;260;Atsuko Nishida;https://www.pokepedia.fr/images/thumb/a/a9/Carte_EX_Émeraude_11.png/427px-Carte_EX_Émeraude_11.png;https://images.pokemontcg.io/ex9/11_hires.png;ex9
12;12;Rare;;Eoko;Chimecho;Pokémon;Psychic;358;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/9/9d/Carte_EX_Émeraude_12.png/426px-Carte_EX_Émeraude_12.png;https://images.pokemontcg.io/ex9/12_hires.png;ex9
13;13;Rare;;Oniglali;Glalie;Pokémon;Water;362;Atsuko Nishida;https://www.pokepedia.fr/images/thumb/9/9e/Carte_EX_Émeraude_13.png/427px-Carte_EX_Émeraude_13.png;https://images.pokemontcg.io/ex9/13_hires.png;ex9
14;14;Rare;;Groudon;Groudon;Pokémon;Fighting;383;Kouki Saitou;https://www.pokepedia.fr/images/thumb/1/1b/Carte_EX_Émeraude_14.png/424px-Carte_EX_Émeraude_14.png;https://images.pokemontcg.io/ex9/14_hires.png;ex9
