rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Rare Holo;;Pharamp;Ampharos δ;Pokémon;Colorless;181;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/b/bc/Carte_EX_Île_des_Dragons_1.png/427px-Carte_EX_Île_des_Dragons_1.png;https://images.pokemontcg.io/ex15/1_hires.png;ex15
2;2;Rare Holo;;Aligatueur;Feraligatr δ;Pokémon;Lightning;160;Kouki Saitou;https://www.pokepedia.fr/images/c/c2/Carte_EX_Île_des_Dragons_2.png;https://images.pokemontcg.io/ex15/2_hires.png;ex15
3;3;Rare Holo;;Scarhino;Heracross δ;Pokémon;Fire;214;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/8/85/Carte_EX_Île_des_Dragons_3.png/426px-Carte_EX_Île_des_Dragons_3.png;https://images.pokemontcg.io/ex15/3_hires.png;ex15
4;4;Rare Holo;;Méganium;Meganium δ;Pokémon;Fighting;154;Sumiyoshi Kizuki;https://www.pokepedia.fr/images/thumb/4/4f/Carte_EX_Île_des_Dragons_4.png/433px-Carte_EX_Île_des_Dragons_4.png;https://images.pokemontcg.io/ex15/4_hires.png;ex15
5;5;Rare Holo;;Milobellus;Milotic δ;Pokémon;Fire;350;Midori Harada;https://www.pokepedia.fr/images/thumb/8/8e/Carte_EX_Île_des_Dragons_5.png/428px-Carte_EX_Île_des_Dragons_5.png;https://images.pokemontcg.io/ex15/5_hires.png;ex15
6;6;Rare Holo;;Nidoking;Nidoking δ;Pokémon;Darkness;34;Mitsuhiro Arita;https://www.pokepedia.fr/images/0/0f/Carte_EX_Île_des_Dragons_6.png;https://images.pokemontcg.io/ex15/6_hires.png;ex15
7;7;Rare Holo;;Nidoqueen;Nidoqueen δ;Pokémon;Metal;31;Kouki Saitou;https://www.pokepedia.fr/images/thumb/6/6d/Carte_EX_Île_des_Dragons_7.png/428px-Carte_EX_Île_des_Dragons_7.png;https://images.pokemontcg.io/ex15/7_hires.png;ex15
8;8;Rare Holo;;Feunard;Ninetales δ;Pokémon;Psychic;38;Hajime Kusajima;https://www.pokepedia.fr/images/thumb/5/50/Carte_EX_Île_des_Dragons_8.png/431px-Carte_EX_Île_des_Dragons_8.png;https://images.pokemontcg.io/ex15/8_hires.png;ex15
9;9;Rare Holo;;Scarabrute;Pinsir δ;Pokémon;Fighting;127;Yukiko Baba;https://www.pokepedia.fr/images/thumb/6/62/Carte_EX_Île_des_Dragons_9.png/425px-Carte_EX_Île_des_Dragons_9.png;https://images.pokemontcg.io/ex15/9_hires.png;ex15
10;10;Rare Holo;;Ronflex;Snorlax δ;Pokémon;Grass;143;Masakazu Fukuda;https://www.pokepedia.fr/images/thumb/6/6a/Carte_EX_Île_des_Dragons_10.png/429px-Carte_EX_Île_des_Dragons_10.png;https://images.pokemontcg.io/ex15/10_hires.png;ex15
11;11;Rare Holo;;Togetic;Togetic δ;Pokémon;Water;176;Kouki Saitou;https://www.pokepedia.fr/images/thumb/a/a0/Carte_EX_Île_des_Dragons_11.png/426px-Carte_EX_Île_des_Dragons_11.png;https://images.pokemontcg.io/ex15/11_hires.png;ex15
12;12;Rare Holo;;Typhlosion;Typhlosion δ;Pokémon;Psychic;157;Hisao Nakamura;https://www.pokepedia.fr/images/thumb/4/42/Carte_EX_Île_des_Dragons_12.png/426px-Carte_EX_Île_des_Dragons_12.png;https://images.pokemontcg.io/ex15/12_hires.png;ex15
13;13;Rare;;Arbok;Arbok δ;Pokémon;Fire;24;Hisao Nakamura;https://www.pokepedia.fr/images/thumb/5/5f/Carte_EX_Île_des_Dragons_13.png/425px-Carte_EX_Île_des_Dragons_13.png;https://images.pokemontcg.io/ex15/13_hires.png;ex15
14;14;Rare;;Crustabri;Cloyster δ;Pokémon;Fighting;91;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/7/72/Carte_EX_Île_des_Dragons_14.png/426px-Carte_EX_Île_des_Dragons_14.png;https://images.pokemontcg.io/ex15/14_hires.png;ex15
15;15;Rare;;Lamantine;Dewgong δ;Pokémon;Colorless;87;Atsuko Nishida;https://www.pokepedia.fr/images/thumb/1/1f/Carte_EX_Île_des_Dragons_15.png/425px-Carte_EX_Île_des_Dragons_15.png;https://images.pokemontcg.io/ex15/15_hires.png;ex15
16;16;Rare;;Scorplane;Gligar δ;Pokémon;Lightning;207;Kagemaru Himeno;https://www.pokepedia.fr/images/c/c0/Carte_EX_Île_des_Dragons_16.png;https://images.pokemontcg.io/ex15/16_hires.png;ex15
17;17;Rare;;Lippoutou;Jynx δ;Pokémon;Fire;124;Ken Sugimori;https://www.pokepedia.fr/images/thumb/d/da/Carte_EX_Île_des_Dragons_17.png/428px-Carte_EX_Île_des_Dragons_17.png;https://images.pokemontcg.io/ex15/17_hires.png;ex15
18;18;Rare;;Coxyclaque;Ledian δ;Pokémon;Metal;166;Hajime Kusajima;https://www.pokepedia.fr/images/thumb/4/4e/Carte_EX_Île_des_Dragons_18.png/430px-Carte_EX_Île_des_Dragons_18.png;https://images.pokemontcg.io/ex15/18_hires.png;ex15
19;19;Rare;;Excelangue;Lickitung δ;Pokémon;Psychic;108;Masakazu Fukuda;https://www.pokepedia.fr/images/thumb/8/89/Carte_EX_Île_des_Dragons_19.png/428px-Carte_EX_Île_des_Dragons_19.png;https://images.pokemontcg.io/ex15/19_hires.png;ex15
20;20;Rare;;Demanta;Mantine δ;Pokémon;Lightning;226;Sumiyoshi Kizuki;https://www.pokepedia.fr/images/thumb/f/f0/Carte_EX_Île_des_Dragons_20.png/431px-Carte_EX_Île_des_Dragons_20.png;https://images.pokemontcg.io/ex15/20_hires.png;ex15
21;21;Rare;;Maraiste;Quagsire δ;Pokémon;Grass;195;Sachiko Adachi;https://www.pokepedia.fr/images/thumb/2/2c/Carte_EX_Île_des_Dragons_21.png/422px-Carte_EX_Île_des_Dragons_21.png;https://images.pokemontcg.io/ex15/21_hires.png;ex15
22;22;Rare;;Hypocéan;Seadra δ;Pokémon;Fighting;117;Sachiko Adachi;https://www.pokepedia.fr/images/thumb/6/63/Carte_EX_Île_des_Dragons_22.png/435px-Carte_EX_Île_des_Dragons_22.png;https://images.pokemontcg.io/ex15/22_hires.png;ex15
23;23;Rare;;Tropius;Tropius δ;Pokémon;Metal;357;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/6/65/Carte_EX_Île_des_Dragons_23.png/431px-Carte_EX_Île_des_Dragons_23.png;https://images.pokemontcg.io/ex15/23_hires.png;ex15
24;24;Rare;;Vibraninf;Vibrava δ;Pokémon;Psychic;329;Tomokazu Komiya;https://www.pokepedia.fr/images/thumb/b/ba/Carte_EX_Île_des_Dragons_24.png/422px-Carte_EX_Île_des_Dragons_24.png;https://images.pokemontcg.io/ex15/24_hires.png;ex15
25;25;Rare;;Xatu;Xatu δ;Pokémon;Darkness;178;Kouki Saitou;https://www.pokepedia.fr/images/thumb/d/de/Carte_EX_Île_des_Dragons_25.png/413px-Carte_EX_Île_des_Dragons_25.png;https://images.pokemontcg.io/ex15/25_hires.png;ex15
26;26;Uncommon;;Macronium;Bayleef δ;Pokémon;Fighting;153;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/e/ec/Carte_EX_Île_des_Dragons_26.png/429px-Carte_EX_Île_des_Dragons_26.png;https://images.pokemontcg.io/ex15/26_hires.png;ex15
27;27;Uncommon;;Crocrodil;Croconaw δ;Pokémon;Lightning;159;Yuka Morii;https://www.pokepedia.fr/images/thumb/5/5f/Carte_EX_Île_des_Dragons_27.png/431px-Carte_EX_Île_des_Dragons_27.png;https://images.pokemontcg.io/ex15/27_hires.png;ex15
28;28;Uncommon;;Draco;Dragonair δ;Pokémon;Grass;148;Kouki Saitou;https://www.pokepedia.fr/images/thumb/1/1a/Carte_EX_Île_des_Dragons_28.png/430px-Carte_EX_Île_des_Dragons_28.png;https://images.pokemontcg.io/ex15/28_hires.png;ex15
29;29;Uncommon;;Elektek;Electabuzz δ;Pokémon;Fighting;125;Ken Sugimori;https://www.pokepedia.fr/images/thumb/0/09/Carte_EX_Île_des_Dragons_29.png/431px-Carte_EX_Île_des_Dragons_29.png;https://images.pokemontcg.io/ex15/29_hires.png;ex15
30;30;Uncommon;;Lainergie;Flaaffy δ;Pokémon;Colorless;180;Yuka Morii;https://www.pokepedia.fr/images/thumb/1/19/Carte_EX_Île_des_Dragons_30.png/427px-Carte_EX_Île_des_Dragons_30.png;https://images.pokemontcg.io/ex15/30_hires.png;ex15
31;31;Uncommon;;Hypotrempe;Horsea δ;Pokémon;Fighting;116;Tomokazu Komiya;https://www.pokepedia.fr/images/thumb/0/01/Carte_EX_Île_des_Dragons_31.png/428px-Carte_EX_Île_des_Dragons_31.png;https://images.pokemontcg.io/ex15/31_hires.png;ex15
32;32;Uncommon;;Kirlia;Kirlia;Pokémon;Psychic;281;Hajime Kusajima;https://www.pokepedia.fr/images/thumb/4/41/Carte_EX_Île_des_Dragons_32.png/431px-Carte_EX_Île_des_Dragons_32.png;https://images.pokemontcg.io/ex15/32_hires.png;ex15
33;33;Uncommon;;Kirlia;Kirlia δ;Pokémon;Fire;281;Kyoko Umemoto;https://www.pokepedia.fr/images/thumb/4/4d/Carte_EX_Île_des_Dragons_33.png/430px-Carte_EX_Île_des_Dragons_33.png;https://images.pokemontcg.io/ex15/33_hires.png;ex15
34;34;Uncommon;;Nidorina;Nidorina δ;Pokémon;Metal;30;Sumiyoshi Kizuki;https://www.pokepedia.fr/images/thumb/4/44/Carte_EX_Île_des_Dragons_34.png/427px-Carte_EX_Île_des_Dragons_34.png;https://images.pokemontcg.io/ex15/34_hires.png;ex15
35;35;Uncommon;;Nidorino;Nidorino δ;Pokémon;Darkness;33;Atsuko Nishida;https://www.pokepedia.fr/images/thumb/d/d2/Carte_EX_Île_des_Dragons_35.png/429px-Carte_EX_Île_des_Dragons_35.png;https://images.pokemontcg.io/ex15/35_hires.png;ex15
36;36;Uncommon;;Feurisson;Quilava δ;Pokémon;Psychic;156;Midori Harada;https://www.pokepedia.fr/images/thumb/1/14/Carte_EX_Île_des_Dragons_36.png/424px-Carte_EX_Île_des_Dragons_36.png;https://images.pokemontcg.io/ex15/36_hires.png;ex15
37;37;Uncommon;;Hypocéan;Seadra δ;Pokémon;Fighting;117;Hisao Nakamura;https://www.pokepedia.fr/images/thumb/0/03/Carte_EX_Île_des_Dragons_37.png/427px-Carte_EX_Île_des_Dragons_37.png;https://images.pokemontcg.io/ex15/37_hires.png;ex15
38;38;Uncommon;;Drackhaus;Shelgon δ;Pokémon;Water;372;Kyoko Umemoto;https://www.pokepedia.fr/images/thumb/e/ee/Carte_EX_Île_des_Dragons_38.png/430px-Carte_EX_Île_des_Dragons_38.png;https://images.pokemontcg.io/ex15/38_hires.png;ex15
39;39;Uncommon;;Queulorior;Smeargle δ;Pokémon;Psychic;235;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/e/e4/Carte_EX_Île_des_Dragons_39.png/426px-Carte_EX_Île_des_Dragons_39.png;https://images.pokemontcg.io/ex15/39_hires.png;ex15
40;40;Uncommon;;Hélédelle;Swellow δ;Pokémon;Fire;277;Sumiyoshi Kizuki;https://www.pokepedia.fr/images/thumb/5/54/Carte_EX_Île_des_Dragons_40.png/424px-Carte_EX_Île_des_Dragons_40.png;https://images.pokemontcg.io/ex15/40_hires.png;ex15
41;41;Uncommon;;Togepi;Togepi δ;Pokémon;Water;175;Miki Tanaka;https://www.pokepedia.fr/images/thumb/9/9b/Carte_EX_Île_des_Dragons_41.png/428px-Carte_EX_Île_des_Dragons_41.png;https://images.pokemontcg.io/ex15/41_hires.png;ex15
