rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Rare Holo;;Galeking;Aggron;Pokémon;Metal;306;Ken Sugimori;https://www.pokepedia.fr/images/thumb/2/20/Carte_EX_Gardiens_du_Pouvoir_1.png/423px-Carte_EX_Gardiens_du_Pouvoir_1.png;https://images.pokemontcg.io/ex16/1_hires.png;ex16
2;2;Rare Holo;;Altaria;Altaria;Pokémon;Colorless;334;Ken Sugimori;https://www.pokepedia.fr/images/thumb/c/cf/Carte_EX_Gardiens_du_Pouvoir_2.png/427px-Carte_EX_Gardiens_du_Pouvoir_2.png;https://images.pokemontcg.io/ex16/2_hires.png;ex16
3;3;Rare Holo;;Armaldo;Armaldo;Pokémon;Fighting;348;Ken Sugimori;https://www.pokepedia.fr/images/c/c6/Carte_EX_Gardiens_du_Pouvoir_3.png;https://images.pokemontcg.io/ex16/3_hires.png;ex16
4;4;Rare Holo;;Branette;Banette;Pokémon;Psychic;354;Ken Sugimori;https://www.pokepedia.fr/images/thumb/b/b4/Carte_EX_Gardiens_du_Pouvoir_4.png/425px-Carte_EX_Gardiens_du_Pouvoir_4.png;https://images.pokemontcg.io/ex16/4_hires.png;ex16
5;5;Rare Holo;;Brasegali;Blaziken;Pokémon;Fire;257;Masakazu Fukuda;https://www.pokepedia.fr/images/thumb/3/3f/Carte_EX_Gardiens_du_Pouvoir_5.png/431px-Carte_EX_Gardiens_du_Pouvoir_5.png;https://images.pokemontcg.io/ex16/5_hires.png;ex16
6;6;Rare Holo;;Dracaufeu;Charizard;Pokémon;Fire;6;Ken Sugimori;https://www.pokepedia.fr/images/thumb/1/19/Carte_EX_Gardiens_du_Pouvoir_6.png/425px-Carte_EX_Gardiens_du_Pouvoir_6.png;https://images.pokemontcg.io/ex16/6_hires.png;ex16
7;7;Rare Holo;;Vacilys;Cradily;Pokémon;Grass;346;Ken Sugimori;https://www.pokepedia.fr/images/thumb/5/56/Carte_EX_Gardiens_du_Pouvoir_7.png/422px-Carte_EX_Gardiens_du_Pouvoir_7.png;https://images.pokemontcg.io/ex16/7_hires.png;ex16
8;8;Rare Holo;;Delcatty;Delcatty;Pokémon;Colorless;301;Masakazu Fukuda;https://www.pokepedia.fr/images/thumb/a/ab/Carte_EX_Gardiens_du_Pouvoir_8.png/427px-Carte_EX_Gardiens_du_Pouvoir_8.png;https://images.pokemontcg.io/ex16/8_hires.png;ex16
9;9;Rare Holo;;Gardevoir;Gardevoir;Pokémon;Psychic;282;Midori Harada;https://www.pokepedia.fr/images/thumb/e/e3/Carte_EX_Gardiens_du_Pouvoir_9.png/413px-Carte_EX_Gardiens_du_Pouvoir_9.png;https://images.pokemontcg.io/ex16/9_hires.png;ex16
10;10;Rare Holo;;Kabutops;Kabutops;Pokémon;Fighting;141;Ken Sugimori;https://www.pokepedia.fr/images/thumb/9/9f/Carte_EX_Gardiens_du_Pouvoir_10.png/413px-Carte_EX_Gardiens_du_Pouvoir_10.png;https://images.pokemontcg.io/ex16/10_hires.png;ex16
