rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Rare Holo;;Branette;Banette;Pokémon;Psychic;354;Midori Harada;https://www.pokepedia.fr/images/thumb/1/1e/Carte_EX_Légendes_Oubliées_1.png/432px-Carte_EX_Légendes_Oubliées_1.png;https://images.pokemontcg.io/ex5/1_hires.png;ex5
2;2;Rare Holo;;Kaorine;Claydol;Pokémon;Psychic;344;Kyoko Umemoto;https://www.pokepedia.fr/images/thumb/5/51/Carte_EX_Légendes_Oubliées_2.png/428px-Carte_EX_Légendes_Oubliées_2.png;https://images.pokemontcg.io/ex5/2_hires.png;ex5
3;3;Rare Holo;;Nostenfer;Crobat;Pokémon;Grass;169;Midori Harada;https://www.pokepedia.fr/images/thumb/9/9d/Carte_EX_Légendes_Oubliées_3.png/420px-Carte_EX_Légendes_Oubliées_3.png;https://images.pokemontcg.io/ex5/3_hires.png;ex5
4;4;Rare Holo;;Celebi Obscur;Dark Celebi;Pokémon;Grass;251;Ken Ikuji;https://www.pokepedia.fr/images/thumb/f/f0/Carte_EX_Légendes_Oubliées_4.png/428px-Carte_EX_Légendes_Oubliées_4.png;https://images.pokemontcg.io/ex5/4_hires.png;ex5
5;5;Rare Holo;;Électrode;Electrode;Pokémon;Lightning;101;Kyoko Umemoto;https://www.pokepedia.fr/images/thumb/e/e7/Carte_EX_Légendes_Oubliées_5.png/422px-Carte_EX_Légendes_Oubliées_5.png;https://images.pokemontcg.io/ex5/5_hires.png;ex5
6;6;Rare Holo;;Brouhabam;Exploud;Pokémon;Colorless;295;Tomokazu Komiya;https://www.pokepedia.fr/images/thumb/2/26/Carte_EX_Légendes_Oubliées_6.png/424px-Carte_EX_Légendes_Oubliées_6.png;https://images.pokemontcg.io/ex5/6_hires.png;ex5
7;7;Rare Holo;;Scarhino;Heracross;Pokémon;Grass;214;Hajime Kusajima;https://www.pokepedia.fr/images/thumb/b/bc/Carte_EX_Légendes_Oubliées_7.png/423px-Carte_EX_Légendes_Oubliées_7.png;https://images.pokemontcg.io/ex5/7_hires.png;ex5
8;8;Rare Holo;;Jirachi;Jirachi;Pokémon;Psychic;385;Ryo Ueda;https://www.pokepedia.fr/images/thumb/3/3b/Carte_EX_Légendes_Oubliées_8.png/420px-Carte_EX_Légendes_Oubliées_8.png;https://images.pokemontcg.io/ex5/8_hires.png;ex5
9;9;Rare Holo;;Mackogneur;Machamp;Pokémon;Fighting;68;Hajime Kusajima;https://www.pokepedia.fr/images/thumb/c/cc/Carte_EX_Légendes_Oubliées_9.png/421px-Carte_EX_Légendes_Oubliées_9.png;https://images.pokemontcg.io/ex5/9_hires.png;ex5
10;10;Rare Holo;;Charmina;Medicham;Pokémon;Fighting;308;Atsuko Nishida;https://www.pokepedia.fr/images/thumb/a/af/Carte_EX_Légendes_Oubliées_10.png/427px-Carte_EX_Légendes_Oubliées_10.png;https://images.pokemontcg.io/ex5/10_hires.png;ex5
