rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Rare Holo;;Pharamp;Ampharos;Pokémon;Lightning;181;Kyoko Umemoto;https://www.pokepedia.fr/images/thumb/9/90/Carte_EX_Forces_Cachées_1.png/427px-Carte_EX_Forces_Cachées_1.png;https://images.pokemontcg.io/ex10/1_hires.png;ex10
2;2;Rare Holo;;Migalos;Ariados;Pokémon;Grass;168;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/7/7c/Carte_EX_Forces_Cachées_2.png/413px-Carte_EX_Forces_Cachées_2.png;https://images.pokemontcg.io/ex10/2_hires.png;ex10
3;3;Rare Holo;;Joliflor;Bellossom;Pokémon;Grass;182;Kouki Saitou;https://www.pokepedia.fr/images/thumb/b/be/Carte_EX_Forces_Cachées_3.png/420px-Carte_EX_Forces_Cachées_3.png;https://images.pokemontcg.io/ex10/3_hires.png;ex10
4;4;Rare Holo;;Aligatueur;Feraligatr;Pokémon;Water;160;Masakazu Fukuda;https://www.pokepedia.fr/images/thumb/1/10/Carte_EX_Forces_Cachées_4.png/429px-Carte_EX_Forces_Cachées_4.png;https://images.pokemontcg.io/ex10/4_hires.png;ex10
5;5;Rare Holo;;Pyroli;Flareon;Pokémon;Fire;136;Naoyo Kimura;https://www.pokepedia.fr/images/thumb/9/98/Carte_EX_Forces_Cachées_5.png/424px-Carte_EX_Forces_Cachées_5.png;https://images.pokemontcg.io/ex10/5_hires.png;ex10
6;6;Rare Holo;;Foretress;Forretress;Pokémon;Metal;205;Aya Kusube;https://www.pokepedia.fr/images/thumb/f/fa/Carte_EX_Forces_Cachées_6.png/426px-Carte_EX_Forces_Cachées_6.png;https://images.pokemontcg.io/ex10/6_hires.png;ex10
7;7;Rare Holo;;Démolosse;Houndoom;Pokémon;Fire;229;Midori Harada;https://www.pokepedia.fr/images/thumb/2/20/Carte_EX_Forces_Cachées_7.png/425px-Carte_EX_Forces_Cachées_7.png;https://images.pokemontcg.io/ex10/7_hires.png;ex10
8;8;Rare Holo;;Voltali;Jolteon;Pokémon;Lightning;135;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/9/93/Carte_EX_Forces_Cachées_8.png/420px-Carte_EX_Forces_Cachées_8.png;https://images.pokemontcg.io/ex10/8_hires.png;ex10
9;9;Rare Holo;;Méganium;Meganium;Pokémon;Grass;154;Atsuko Nishida;https://www.pokepedia.fr/images/thumb/0/04/Carte_EX_Forces_Cachées_9.png/420px-Carte_EX_Forces_Cachées_9.png;https://images.pokemontcg.io/ex10/9_hires.png;ex10
10;10;Rare Holo;;Octillery;Octillery;Pokémon;Water;224;Naoyo Kimura;https://www.pokepedia.fr/images/thumb/0/0f/Carte_EX_Forces_Cachées_10.png/431px-Carte_EX_Forces_Cachées_10.png;https://images.pokemontcg.io/ex10/10_hires.png;ex10
11;11;Rare Holo;;Tartard;Poliwrath;Pokémon;Fighting;62;Hajime Kusajima;https://www.pokepedia.fr/images/thumb/4/4f/Carte_EX_Forces_Cachées_11.png/420px-Carte_EX_Forces_Cachées_11.png;https://images.pokemontcg.io/ex10/11_hires.png;ex10
12;12;Rare Holo;;Porygon2;Porygon2;Pokémon;Colorless;233;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/a/ae/Carte_EX_Forces_Cachées_12.png/420px-Carte_EX_Forces_Cachées_12.png;https://images.pokemontcg.io/ex10/12_hires.png;ex10
13;13;Rare Holo;;Flagadoss;Slowbro;Pokémon;Water;80;Midori Harada;https://www.pokepedia.fr/images/thumb/7/7d/Carte_EX_Forces_Cachées_13.png/420px-Carte_EX_Forces_Cachées_13.png;https://images.pokemontcg.io/ex10/13_hires.png;ex10
14;14;Rare Holo;;Roigada;Slowking;Pokémon;Psychic;199;Midori Harada;https://www.pokepedia.fr/images/thumb/6/6d/Carte_EX_Forces_Cachées_14.png/426px-Carte_EX_Forces_Cachées_14.png;https://images.pokemontcg.io/ex10/14_hires.png;ex10
15;15;Rare Holo;;Simularbre;Sudowoodo;Pokémon;Fighting;185;Tomokazu Komiya;https://www.pokepedia.fr/images/thumb/1/18/Carte_EX_Forces_Cachées_15.png/420px-Carte_EX_Forces_Cachées_15.png;https://images.pokemontcg.io/ex10/15_hires.png;ex10
16;16;Rare Holo;;Heliatronc;Sunflora;Pokémon;Grass;192;Sumiyoshi Kizuki;https://www.pokepedia.fr/images/thumb/e/e9/Carte_EX_Forces_Cachées_16.png/420px-Carte_EX_Forces_Cachées_16.png;https://images.pokemontcg.io/ex10/16_hires.png;ex10
17;17;Rare Holo;;Typhlosion;Typhlosion;Pokémon;Fire;157;Hajime Kusajima;https://www.pokepedia.fr/images/thumb/a/a4/Carte_EX_Forces_Cachées_17.png/430px-Carte_EX_Forces_Cachées_17.png;https://images.pokemontcg.io/ex10/17_hires.png;ex10
18;18;Rare Holo;;Ursaring;Ursaring;Pokémon;Colorless;217;Atsuko Nishida;https://www.pokepedia.fr/images/thumb/8/8d/Carte_EX_Forces_Cachées_18.png/430px-Carte_EX_Forces_Cachées_18.png;https://images.pokemontcg.io/ex10/18_hires.png;ex10
19;19;Rare Holo;;Aquali;Vaporeon;Pokémon;Water;134;Atsuko Nishida;https://www.pokepedia.fr/images/thumb/3/3e/Carte_EX_Forces_Cachées_19.png/422px-Carte_EX_Forces_Cachées_19.png;https://images.pokemontcg.io/ex10/19_hires.png;ex10
20;20;Rare;;Leveinard;Chansey;Pokémon;Colorless;113;Yukiko Baba;https://www.pokepedia.fr/images/0/0d/Carte_EX_Forces_Cachées_20.png;https://images.pokemontcg.io/ex10/20_hires.png;ex10
21;21;Rare;;Mélo;Cleffa;Pokémon;Colorless;173;Yuka Morii;https://www.pokepedia.fr/images/thumb/c/ca/Carte_EX_Forces_Cachées_21.png/413px-Carte_EX_Forces_Cachées_21.png;https://images.pokemontcg.io/ex10/21_hires.png;ex10
22;22;Rare;;Elektek;Electabuzz;Pokémon;Lightning;125;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/5/51/Carte_EX_Forces_Cachées_22.png/428px-Carte_EX_Forces_Cachées_22.png;https://images.pokemontcg.io/ex10/22_hires.png;ex10
23;23;Rare;;Elekid;Elekid;Pokémon;Lightning;239;Yuka Morii;https://www.pokepedia.fr/images/thumb/e/e0/Carte_EX_Forces_Cachées_23.png/428px-Carte_EX_Forces_Cachées_23.png;https://images.pokemontcg.io/ex10/23_hires.png;ex10
24;24;Rare;;Tygnon;Hitmonchan;Pokémon;Fighting;107;Hisao Nakamura;https://www.pokepedia.fr/images/thumb/9/99/Carte_EX_Forces_Cachées_24.png/430px-Carte_EX_Forces_Cachées_24.png;https://images.pokemontcg.io/ex10/24_hires.png;ex10
25;25;Rare;;Kicklee;Hitmonlee;Pokémon;Fighting;106;Hisao Nakamura;https://www.pokepedia.fr/images/thumb/7/74/Carte_EX_Forces_Cachées_25.png/426px-Carte_EX_Forces_Cachées_25.png;https://images.pokemontcg.io/ex10/25_hires.png;ex10
26;26;Rare;;Kapoera;Hitmontop;Pokémon;Fighting;237;Hisao Nakamura;https://www.pokepedia.fr/images/thumb/c/cc/Carte_EX_Forces_Cachées_26.png/423px-Carte_EX_Forces_Cachées_26.png;https://images.pokemontcg.io/ex10/26_hires.png;ex10
27;27;Rare;;Ho-Oh;Ho-Oh;Pokémon;Fire;250;Kouki Saitou;https://www.pokepedia.fr/images/thumb/9/9c/Carte_EX_Forces_Cachées_27.png/425px-Carte_EX_Forces_Cachées_27.png;https://images.pokemontcg.io/ex10/27_hires.png;ex10
28;28;Rare;;Lippoutou;Jynx;Pokémon;Water;124;Yukiko Baba;https://www.pokepedia.fr/images/thumb/b/b0/Carte_EX_Forces_Cachées_28.png/432px-Carte_EX_Forces_Cachées_28.png;https://images.pokemontcg.io/ex10/28_hires.png;ex10
29;29;Rare;;Lugia;Lugia;Pokémon;Psychic;249;Kouki Saitou;https://www.pokepedia.fr/images/thumb/2/2a/Carte_EX_Forces_Cachées_29.png/428px-Carte_EX_Forces_Cachées_29.png;https://images.pokemontcg.io/ex10/29_hires.png;ex10
30;30;Rare;;Cornèbre;Murkrow;Pokémon;Darkness;198;Kouki Saitou;https://www.pokepedia.fr/images/thumb/d/d1/Carte_EX_Forces_Cachées_30.png/421px-Carte_EX_Forces_Cachées_30.png;https://images.pokemontcg.io/ex10/30_hires.png;ex10
31;31;Rare;;Lippouti;Smoochum;Pokémon;Water;238;Yuka Morii;https://www.pokepedia.fr/images/thumb/7/7f/Carte_EX_Forces_Cachées_31.png/431px-Carte_EX_Forces_Cachées_31.png;https://images.pokemontcg.io/ex10/31_hires.png;ex10
32;32;Rare;;Cerfrousse;Stantler;Pokémon;Colorless;234;Atsuko Nishida;https://www.pokepedia.fr/images/thumb/6/60/Carte_EX_Forces_Cachées_32.png/429px-Carte_EX_Forces_Cachées_32.png;https://images.pokemontcg.io/ex10/32_hires.png;ex10
33;33;Rare;;Debugant;Tyrogue;Pokémon;Fighting;236;Yuka Morii;https://www.pokepedia.fr/images/thumb/c/c8/Carte_EX_Forces_Cachées_33.png/421px-Carte_EX_Forces_Cachées_33.png;https://images.pokemontcg.io/ex10/33_hires.png;ex10
34;34;Uncommon;;Capumain;Aipom;Pokémon;Colorless;190;Sachiko Adachi;https://www.pokepedia.fr/images/thumb/7/7d/Carte_EX_Forces_Cachées_34.png/420px-Carte_EX_Forces_Cachées_34.png;https://images.pokemontcg.io/ex10/34_hires.png;ex10
35;35;Uncommon;;Macronium;Bayleef;Pokémon;Grass;153;Atsuko Nishida;https://www.pokepedia.fr/images/thumb/7/75/Carte_EX_Forces_Cachées_35.png/407px-Carte_EX_Forces_Cachées_35.png;https://images.pokemontcg.io/ex10/35_hires.png;ex10
36;36;Uncommon;;Mélodelfe;Clefable;Pokémon;Colorless;36;Midori Harada;https://www.pokepedia.fr/images/thumb/6/60/Carte_EX_Forces_Cachées_36.png/420px-Carte_EX_Forces_Cachées_36.png;https://images.pokemontcg.io/ex10/36_hires.png;ex10
37;37;Uncommon;;Corayon;Corsola;Pokémon;Water;222;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/c/c4/Carte_EX_Forces_Cachées_37.png/420px-Carte_EX_Forces_Cachées_37.png;https://images.pokemontcg.io/ex10/37_hires.png;ex10
38;38;Uncommon;;Crocrodil;Croconaw;Pokémon;Water;159;Masakazu Fukuda;https://www.pokepedia.fr/images/thumb/2/22/Carte_EX_Forces_Cachées_38.png/423px-Carte_EX_Forces_Cachées_38.png;https://images.pokemontcg.io/ex10/38_hires.png;ex10
39;39;Uncommon;;Granbull;Granbull;Pokémon;Colorless;210;Midori Harada;https://www.pokepedia.fr/images/thumb/9/9f/Carte_EX_Forces_Cachées_39.png/431px-Carte_EX_Forces_Cachées_39.png;https://images.pokemontcg.io/ex10/39_hires.png;ex10
40;40;Uncommon;;Lanturn;Lanturn;Pokémon;Lightning;171;Hajime Kusajima;https://www.pokepedia.fr/images/thumb/c/c9/Carte_EX_Forces_Cachées_40.png/425px-Carte_EX_Forces_Cachées_40.png;https://images.pokemontcg.io/ex10/40_hires.png;ex10
41;41;Uncommon;;Volcaropod;Magcargo;Pokémon;Fire;219;Tomokazu Komiya;https://www.pokepedia.fr/images/thumb/f/f3/Carte_EX_Forces_Cachées_41.png/429px-Carte_EX_Forces_Cachées_41.png;https://images.pokemontcg.io/ex10/41_hires.png;ex10
42;42;Uncommon;;Ecrémeuh;Miltank;Pokémon;Colorless;241;Tomokazu Komiya;https://www.pokepedia.fr/images/thumb/8/8f/Carte_EX_Forces_Cachées_42.png/434px-Carte_EX_Forces_Cachées_42.png;https://images.pokemontcg.io/ex10/42_hires.png;ex10
43;43;Uncommon;;Noarfang;Noctowl;Pokémon;Colorless;164;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/d/d5/Carte_EX_Forces_Cachées_43.png/420px-Carte_EX_Forces_Cachées_43.png;https://images.pokemontcg.io/ex10/43_hires.png;ex10
44;44;Uncommon;;Maraiste;Quagsire;Pokémon;Fire;195;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/9/9d/Carte_EX_Forces_Cachées_44.png/423px-Carte_EX_Forces_Cachées_44.png;https://images.pokemontcg.io/ex10/44_hires.png;ex10
45;45;Uncommon;;Feurisson;Quilava;Pokémon;Fire;156;Hajime Kusajima;https://www.pokepedia.fr/images/thumb/c/c6/Carte_EX_Forces_Cachées_45.png/426px-Carte_EX_Forces_Cachées_45.png;https://images.pokemontcg.io/ex10/45_hires.png;ex10
46;46;Uncommon;;Insécateur;Scyther;Pokémon;Grass;123;Hajime Kusajima;https://www.pokepedia.fr/images/thumb/5/5d/Carte_EX_Forces_Cachées_46.png/420px-Carte_EX_Forces_Cachées_46.png;https://images.pokemontcg.io/ex10/46_hires.png;ex10
47;47;Uncommon;;Caratroc;Shuckle;Pokémon;Grass;213;Miki Tanaka;https://www.pokepedia.fr/images/thumb/f/f6/Carte_EX_Forces_Cachées_47.png/413px-Carte_EX_Forces_Cachées_47.png;https://images.pokemontcg.io/ex10/47_hires.png;ex10
48;48;Uncommon;;Queulorior;Smeargle;Pokémon;Colorless;235;Sumiyoshi Kizuki;https://www.pokepedia.fr/images/thumb/6/6d/Carte_EX_Forces_Cachées_48.png/413px-Carte_EX_Forces_Cachées_48.png;https://images.pokemontcg.io/ex10/48_hires.png;ex10
49;49;Uncommon;;Xatu;Xatu;Pokémon;Psychic;178;Masakazu Fukuda;https://www.pokepedia.fr/images/thumb/3/39/Carte_EX_Forces_Cachées_49.png/413px-Carte_EX_Forces_Cachées_49.png;https://images.pokemontcg.io/ex10/49_hires.png;ex10
50;50;Uncommon;;Yanma;Yanma;Pokémon;Grass;193;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/0/0b/Carte_EX_Forces_Cachées_50.png/431px-Carte_EX_Forces_Cachées_50.png;https://images.pokemontcg.io/ex10/50_hires.png;ex10
51;51;Common;;Germignon;Chikorita;Pokémon;Grass;152;Atsuko Nishida;https://www.pokepedia.fr/images/thumb/c/c1/Carte_EX_Forces_Cachées_51.png/430px-Carte_EX_Forces_Cachées_51.png;https://images.pokemontcg.io/ex10/51_hires.png;ex10
52;52;Common;;Loupio;Chinchou;Pokémon;Lightning;170;Hajime Kusajima;https://www.pokepedia.fr/images/thumb/7/74/Carte_EX_Forces_Cachées_52.png/413px-Carte_EX_Forces_Cachées_52.png;https://images.pokemontcg.io/ex10/52_hires.png;ex10
53;53;Common;;Mélofée;Clefairy;Pokémon;Colorless;35;Midori Harada;https://www.pokepedia.fr/images/thumb/a/a0/Carte_EX_Forces_Cachées_53.png/427px-Carte_EX_Forces_Cachées_53.png;https://images.pokemontcg.io/ex10/53_hires.png;ex10
54;54;Common;;Héricendre;Cyndaquil;Pokémon;Fire;155;Hajime Kusajima;https://www.pokepedia.fr/images/thumb/2/20/Carte_EX_Forces_Cachées_54.png/429px-Carte_EX_Forces_Cachées_54.png;https://images.pokemontcg.io/ex10/54_hires.png;ex10
55;55;Common;;Evoli;Eevee;Pokémon;Colorless;133;Miki Tanaka;https://www.pokepedia.fr/images/thumb/7/72/Carte_EX_Forces_Cachées_55.png/426px-Carte_EX_Forces_Cachées_55.png;https://images.pokemontcg.io/ex10/55_hires.png;ex10
56;56;Common;;Lainergie;Flaaffy;Pokémon;Lightning;180;Kyoko Umemoto;https://www.pokepedia.fr/images/thumb/2/2c/Carte_EX_Forces_Cachées_56.png/429px-Carte_EX_Forces_Cachées_56.png;https://images.pokemontcg.io/ex10/56_hires.png;ex10
57;57;Common;;Scorplane;Gligar;Pokémon;Fighting;207;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/2/20/Carte_EX_Forces_Cachées_57.png/427px-Carte_EX_Forces_Cachées_57.png;https://images.pokemontcg.io/ex10/57_hires.png;ex10
58;58;Common;;Ortide;Gloom;Pokémon;Grass;44;Kouki Saitou;https://www.pokepedia.fr/images/thumb/4/44/Carte_EX_Forces_Cachées_58.png/420px-Carte_EX_Forces_Cachées_58.png;https://images.pokemontcg.io/ex10/58_hires.png;ex10
59;59;Common;;Hoothoot;Hoothoot;Pokémon;Colorless;163;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/b/be/Carte_EX_Forces_Cachées_59.png/429px-Carte_EX_Forces_Cachées_59.png;https://images.pokemontcg.io/ex10/59_hires.png;ex10
60;60;Common;;Malosse;Houndour;Pokémon;Fire;228;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/3/3a/Carte_EX_Forces_Cachées_60.png/433px-Carte_EX_Forces_Cachées_60.png;https://images.pokemontcg.io/ex10/60_hires.png;ex10
61;61;Common;;Embrylex;Larvitar;Pokémon;Fighting;246;Aya Kusube;https://www.pokepedia.fr/images/thumb/7/7c/Carte_EX_Forces_Cachées_61.png/430px-Carte_EX_Forces_Cachées_61.png;https://images.pokemontcg.io/ex10/61_hires.png;ex10
62;62;Common;;Wattouat;Mareep;Pokémon;Lightning;179;Kyoko Umemoto;https://www.pokepedia.fr/images/thumb/1/1b/Carte_EX_Forces_Cachées_62.png/428px-Carte_EX_Forces_Cachées_62.png;https://images.pokemontcg.io/ex10/62_hires.png;ex10
63;63;Common;;Natu;Natu;Pokémon;Psychic;177;Masakazu Fukuda;https://www.pokepedia.fr/images/thumb/b/bc/Carte_EX_Forces_Cachées_63.png/425px-Carte_EX_Forces_Cachées_63.png;https://images.pokemontcg.io/ex10/63_hires.png;ex10
64;64;Common;;Mystherbe;Oddish;Pokémon;Grass;43;Kouki Saitou;https://www.pokepedia.fr/images/thumb/e/e4/Carte_EX_Forces_Cachées_64.png/420px-Carte_EX_Forces_Cachées_64.png;https://images.pokemontcg.io/ex10/64_hires.png;ex10
65;65;Common;;Onix;Onix;Pokémon;Fighting;95;Yukiko Baba;https://www.pokepedia.fr/images/thumb/c/c0/Carte_EX_Forces_Cachées_65.png/427px-Carte_EX_Forces_Cachées_65.png;https://images.pokemontcg.io/ex10/65_hires.png;ex10
66;66;Common;;Pomdepik;Pineco;Pokémon;Grass;204;Aya Kusube;https://www.pokepedia.fr/images/thumb/8/85/Carte_EX_Forces_Cachées_66.png/413px-Carte_EX_Forces_Cachées_66.png;https://images.pokemontcg.io/ex10/66_hires.png;ex10
67;67;Common;;Ptitard;Poliwag;Pokémon;Water;60;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/2/20/Carte_EX_Forces_Cachées_67.png/425px-Carte_EX_Forces_Cachées_67.png;https://images.pokemontcg.io/ex10/67_hires.png;ex10
68;68;Common;;Têtarte;Poliwhirl;Pokémon;Water;61;Miki Tanaka;https://www.pokepedia.fr/images/thumb/a/a6/Carte_EX_Forces_Cachées_68.png/428px-Carte_EX_Forces_Cachées_68.png;https://images.pokemontcg.io/ex10/68_hires.png;ex10
69;69;Common;;Porygon;Porygon;Pokémon;Colorless;137;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/b/b2/Carte_EX_Forces_Cachées_69.png/434px-Carte_EX_Forces_Cachées_69.png;https://images.pokemontcg.io/ex10/69_hires.png;ex10
70;70;Common;;Ymphect;Pupitar;Pokémon;Fighting;247;Aya Kusube;https://www.pokepedia.fr/images/thumb/1/1e/Carte_EX_Forces_Cachées_70.png/430px-Carte_EX_Forces_Cachées_70.png;https://images.pokemontcg.io/ex10/70_hires.png;ex10
71;71;Common;;Remoraid;Remoraid;Pokémon;Water;223;Sachiko Adachi;https://www.pokepedia.fr/images/thumb/e/e4/Carte_EX_Forces_Cachées_71.png/428px-Carte_EX_Forces_Cachées_71.png;https://images.pokemontcg.io/ex10/71_hires.png;ex10
72;72;Common;;Ramoloss;Slowpoke;Pokémon;Psychic;79;Midori Harada;https://www.pokepedia.fr/images/thumb/7/71/Carte_EX_Forces_Cachées_72.png/426px-Carte_EX_Forces_Cachées_72.png;https://images.pokemontcg.io/ex10/72_hires.png;ex10
73;73;Common;;Limagma;Slugma;Pokémon;Fire;218;Tomokazu Komiya;https://www.pokepedia.fr/images/thumb/1/1c/Carte_EX_Forces_Cachées_73.png/432px-Carte_EX_Forces_Cachées_73.png;https://images.pokemontcg.io/ex10/73_hires.png;ex10
74;74;Common;;Snubull;Snubbull;Pokémon;Colorless;209;Midori Harada;https://www.pokepedia.fr/images/thumb/6/61/Carte_EX_Forces_Cachées_74.png/427px-Carte_EX_Forces_Cachées_74.png;https://images.pokemontcg.io/ex10/74_hires.png;ex10
75;75;Common;;Mimigal;Spinarak;Pokémon;Grass;167;Sachiko Adachi;https://www.pokepedia.fr/images/thumb/8/88/Carte_EX_Forces_Cachées_75.png/433px-Carte_EX_Forces_Cachées_75.png;https://images.pokemontcg.io/ex10/75_hires.png;ex10
76;76;Common;;Tournegrin;Sunkern;Pokémon;Grass;191;Sumiyoshi Kizuki;https://www.pokepedia.fr/images/thumb/4/4a/Carte_EX_Forces_Cachées_76.png/425px-Carte_EX_Forces_Cachées_76.png;https://images.pokemontcg.io/ex10/76_hires.png;ex10
77;77;Common;;Teddiursa;Teddiursa;Pokémon;Colorless;216;Naoyo Kimura;https://www.pokepedia.fr/images/thumb/4/4f/Carte_EX_Forces_Cachées_77.png/428px-Carte_EX_Forces_Cachées_77.png;https://images.pokemontcg.io/ex10/77_hires.png;ex10
78;78;Common;;Kaiminus;Totodile;Pokémon;Water;158;Masakazu Fukuda;https://www.pokepedia.fr/images/thumb/4/4e/Carte_EX_Forces_Cachées_78.png/420px-Carte_EX_Forces_Cachées_78.png;https://images.pokemontcg.io/ex10/78_hires.png;ex10
79;79;Common;;Axoloto;Wooper;Pokémon;Fighting;194;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/6/67/Carte_EX_Forces_Cachées_79.png/425px-Carte_EX_Forces_Cachées_79.png;https://images.pokemontcg.io/ex10/79_hires.png;ex10
80;80;Uncommon;;Poudre maléfique;Curse Powder;Trainer;NoColor;;Ryo Ueda;https://www.pokepedia.fr/images/thumb/e/e3/Carte_EX_Forces_Cachées_80.png/434px-Carte_EX_Forces_Cachées_80.png;https://images.pokemontcg.io/ex10/80_hires.png;ex10
81;81;Uncommon;;Recyclage d'énergie;Energy Recycle System;Trainer;NoColor;;Zu-Ka;https://www.pokepedia.fr/images/thumb/b/be/Carte_EX_Forces_Cachées_81.png/413px-Carte_EX_Forces_Cachées_81.png;https://images.pokemontcg.io/ex10/81_hires.png;ex10
