number;rarety_type;ultra_type;fr_name;us_name;super_type;energy_type;pokedex_number;artist;fr_url;fr_r_url;us_url;us_r_url;list
78;Uncommon;;Cachette de Team Aqua;Team Aqua Hideout;Trainer;NoColor;;Hiromichi Sugiyama;;;https://images.pokemontcg.io/ex4/78.png;;Team Magma vs Team Aqua
79;Uncommon;;Machine Technique 01 de Team Aqua;Team Aqua's Technical Machine 01;Trainer;NoColor;;Mitsuhiro Arita;;;https://images.pokemontcg.io/ex4/79.png;;Team Magma vs Team Aqua
80;Uncommon;;Boule de Team Magma;Team Magma Ball;Trainer;NoColor;;Ryo Ueda;;;https://images.pokemontcg.io/ex4/80.png;;Team Magma vs Team Aqua
81;Uncommon;;Raclée de Team Magma;Team Magma Belt;Trainer;NoColor;;Mitsuhiro Arita;;;https://images.pokemontcg.io/ex4/81.png;;Team Magma vs Team Aqua
82;Uncommon;;Conspirateur de Team Magma;Team Magma Conspirator;Trainer;NoColor;;Ken Sugimori;;;https://images.pokemontcg.io/ex4/82.png;;Team Magma vs Team Aqua
83;Uncommon;;Cachette de Team Magma;Team Magma Hideout;Trainer;NoColor;;Ken Ikuji;;;https://images.pokemontcg.io/ex4/83.png;;Team Magma vs Team Aqua
84;Uncommon;;Machine Technique 01 de Team Magma;Team Magma's Technical Machine 01;Trainer;NoColor;;Mitsuhiro Arita;;;https://images.pokemontcg.io/ex4/84.png;;Team Magma vs Team Aqua
85;Uncommon;;Point d'échange;Warp Point;Trainer;NoColor;;Keiji Kinebuchi;;;https://images.pokemontcg.io/ex4/85.png;;Team Magma vs Team Aqua
86;Uncommon;;Énergie Aqua;Aqua Energy;Energy;NoColor;;Takumi Akabane;;;https://images.pokemontcg.io/ex4/86.png;;Team Magma vs Team Aqua
87;Uncommon;;Énergie Magma;Magma Energy;Energy;NoColor;;Takumi Akabane;;;https://images.pokemontcg.io/ex4/87.png;;Team Magma vs Team Aqua
88;Rare;;Double Énergie Multicolore;Double Rainbow Energy;Energy;NoColor;;Takumi Akabane;;;https://images.pokemontcg.io/ex4/88.png;;Team Magma vs Team Aqua
89;Ultra;EX;Brasegali ex;Blaziken ex;Pokémon;Fire;257;Hikaru Koike;;;https://images.pokemontcg.io/ex4/89.png;;Team Magma vs Team Aqua
90;Ultra;EX;Vacilys ex;Cradily ex;Pokémon;Grass;346;Ryo Ueda;;;https://images.pokemontcg.io/ex4/90.png;;Team Magma vs Team Aqua
91;Ultra;EX;Entei ex;Entei ex;Pokémon;Fire;244;Ryo Ueda;;;https://images.pokemontcg.io/ex4/91.png;;Team Magma vs Team Aqua
92;Ultra;EX;Raikou ex;Raikou ex;Pokémon;Lightning;243;Ryo Ueda;;;https://images.pokemontcg.io/ex4/92.png;;Team Magma vs Team Aqua
93;Ultra;EX;Jungko ex;Sceptile ex;Pokémon;Grass;254;Hikaru Koike;;;https://images.pokemontcg.io/ex4/93.png;;Team Magma vs Team Aqua
94;Ultra;EX;Suicune ex;Suicune ex;Pokémon;Water;245;Ryo Ueda;;;https://images.pokemontcg.io/ex4/94.png;;Team Magma vs Team Aqua
95;Ultra;EX;Laggron ex;Swampert ex;Pokémon;Fighting;260;Hikaru Koike;;;https://images.pokemontcg.io/ex4/95.png;;Team Magma vs Team Aqua
96;Secret;;Absol;Absol;Pokémon;Darkness;359;Mitsuhiro Arita;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/168747.jpg;;Team Magma vs Team Aqua
97;Secret;;Jirachi;Jirachi;Pokémon;Psychic;385;Mitsuhiro Arita;;;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/168762.jpg;;Team Magma vs Team Aqua
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
;;;;;;;;;;;;;
