rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Rare Holo;;Absol;Absol;Pokémon;Darkness;359;Naoyo Kimura;https://www.pokepedia.fr/images/thumb/7/79/Carte_EX_Dragon_1.png/413px-Carte_EX_Dragon_1.png;https://images.pokemontcg.io/ex3/1_hires.png;ex3
2;2;Rare Holo;;Altaria;Altaria;Pokémon;Colorless;334;Atsuko Nishida;https://www.pokepedia.fr/images/thumb/0/0c/Carte_EX_Dragon_2.png/424px-Carte_EX_Dragon_2.png;https://images.pokemontcg.io/ex3/2_hires.png;ex3
3;3;Rare Holo;;Colhomard;Crawdaunt;Pokémon;Water;342;Hisao Nakamura;https://www.pokepedia.fr/images/thumb/f/f7/Carte_EX_Dragon_3.png/427px-Carte_EX_Dragon_3.png;https://images.pokemontcg.io/ex3/3_hires.png;ex3
4;4;Rare Holo;;Libégon;Flygon;Pokémon;Colorless;330;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/9/94/Carte_EX_Dragon_4.png/435px-Carte_EX_Dragon_4.png;https://images.pokemontcg.io/ex3/4_hires.png;ex3
5;5;Rare Holo;;Grolem;Golem;Pokémon;Fighting;76;Hisao Nakamura;https://www.pokepedia.fr/images/thumb/2/24/Carte_EX_Dragon_5.png/433px-Carte_EX_Dragon_5.png;https://images.pokemontcg.io/ex3/5_hires.png;ex3
6;6;Rare Holo;;Groret;Grumpig;Pokémon;Psychic;326;Midori Harada;https://www.pokepedia.fr/images/thumb/c/c2/Carte_EX_Dragon_6.png/425px-Carte_EX_Dragon_6.png;https://images.pokemontcg.io/ex3/6_hires.png;ex3
7;7;Rare Holo;;Negapi;Minun;Pokémon;Lightning;312;Atsuko Nishida;https://www.pokepedia.fr/images/thumb/9/90/Carte_EX_Dragon_7.png/425px-Carte_EX_Dragon_7.png;https://images.pokemontcg.io/ex3/7_hires.png;ex3
8;8;Rare Holo;;Posipi;Plusle;Pokémon;Lightning;311;Atsuko Nishida;https://www.pokepedia.fr/images/thumb/9/91/Carte_EX_Dragon_8.png/428px-Carte_EX_Dragon_8.png;https://images.pokemontcg.io/ex3/8_hires.png;ex3
9;9;Rare Holo;;Roselia;Roselia;Pokémon;Grass;315;Atsuko Nishida;https://www.pokepedia.fr/images/thumb/e/ec/Carte_EX_Dragon_9.png/420px-Carte_EX_Dragon_9.png;https://images.pokemontcg.io/ex3/9_hires.png;ex3
10;10;Rare Holo;;Drattak;Salamence;Pokémon;Colorless;373;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/e/e8/Carte_EX_Dragon_10.png/437px-Carte_EX_Dragon_10.png;https://images.pokemontcg.io/ex3/10_hires.png;ex3
11;11;Rare Holo;;Munja;Shedinja;Pokémon;Grass;292;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/6/6d/Carte_EX_Dragon_11.png/430px-Carte_EX_Dragon_11.png;https://images.pokemontcg.io/ex3/11_hires.png;ex3
12;12;Rare Holo;;Chartor;Torkoal;Pokémon;Fire;324;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/e/e1/Carte_EX_Dragon_12.png/428px-Carte_EX_Dragon_12.png;https://images.pokemontcg.io/ex3/12_hires.png;ex3
13;13;Rare;;Colhomard;Crawdaunt;Pokémon;Water;342;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/8/82/Carte_EX_Dragon_13.png/425px-Carte_EX_Dragon_13.png;https://images.pokemontcg.io/ex3/13_hires.png;ex3
14;14;Rare;;Draco;Dragonair;Pokémon;Colorless;148;Aya Kusube;https://www.pokepedia.fr/images/thumb/0/0a/Carte_EX_Dragon_14.png/429px-Carte_EX_Dragon_14.png;https://images.pokemontcg.io/ex3/14_hires.png;ex3
15;15;Rare;;Libégon;Flygon;Pokémon;Colorless;330;Hajime Kusajima;https://www.pokepedia.fr/images/thumb/a/a3/Carte_EX_Dragon_15.png/429px-Carte_EX_Dragon_15.png;https://images.pokemontcg.io/ex3/15_hires.png;ex3
16;16;Rare;;Girafarig;Girafarig;Pokémon;Psychic;203;Midori Harada;https://www.pokepedia.fr/images/thumb/7/73/Carte_EX_Dragon_16.png/431px-Carte_EX_Dragon_16.png;https://images.pokemontcg.io/ex3/16_hires.png;ex3
17;17;Rare;;Magneton;Magneton;Pokémon;Lightning;82;Midori Harada;https://www.pokepedia.fr/images/thumb/9/90/Carte_EX_Dragon_17.png/427px-Carte_EX_Dragon_17.png;https://images.pokemontcg.io/ex3/17_hires.png;ex3
18;18;Rare;;Ninjask;Ninjask;Pokémon;Grass;291;Hajime Kusajima;https://www.pokepedia.fr/images/thumb/c/ca/Carte_EX_Dragon_18.png/427px-Carte_EX_Dragon_18.png;https://images.pokemontcg.io/ex3/18_hires.png;ex3
