rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Rare Holo;;Azumarill;Azumarill;Pokémon;Water;184;Sumiyoshi Kizuki;;https://images.pokemontcg.io/ex7/1_hires.png;ex7
2;2;Rare Holo;;Pharamp Obscur;Dark Ampharos;Pokémon;Lightning;181;Emi Miwa;;https://images.pokemontcg.io/ex7/2_hires.png;ex7
3;3;Rare Holo;;Nostenfer Obscur;Dark Crobat;Pokémon;Grass;169;Kyoko Koizumi;;https://images.pokemontcg.io/ex7/3_hires.png;ex7
4;4;Rare Holo;;Électrode Obscur;Dark Electrode;Pokémon;Lightning;101;Kouki Saitou;;https://images.pokemontcg.io/ex7/4_hires.png;ex7
5;5;Rare Holo;;Demolosse Obscur;Dark Houndoom;Pokémon;Darkness;229;Mitsuhiro Arita;;https://images.pokemontcg.io/ex7/5_hires.png;ex7
6;6;Rare Holo;;Hypnomade Obscur;Dark Hypno;Pokémon;Psychic;97;Kouki Saitou;;https://images.pokemontcg.io/ex7/6_hires.png;ex7
7;7;Rare Holo;;Ossatueur Obscur;Dark Marowak;Pokémon;Fighting;105;Mitsuhiro Arita;;https://images.pokemontcg.io/ex7/7_hires.png;ex7
8;8;Rare Holo;;Octillery Obscur;Dark Octillery;Pokémon;Water;224;Mitsuhiro Arita;;https://images.pokemontcg.io/ex7/8_hires.png;ex7
9;9;Rare Holo;;Roigada Obscur;Dark Slowking;Pokémon;Psychic;199;Kouki Saitou;;https://images.pokemontcg.io/ex7/9_hires.png;ex7
10;10;Rare Holo;;Steelix Obscur;Dark Steelix;Pokémon;Metal;208;Kyoko Koizumi;;https://images.pokemontcg.io/ex7/10_hires.png;ex7
11;11;Rare Holo;;Cotovol;Jumpluff;Pokémon;Grass;189;Kyoko Umemoto;;https://images.pokemontcg.io/ex7/11_hires.png;ex7
12;12;Rare Holo;;Hyporoi;Kingdra;Pokémon;Water;230;Kagemaru Himeno;;https://images.pokemontcg.io/ex7/12_hires.png;ex7
13;13;Rare Holo;;Cochignon;Piloswine;Pokémon;Fighting;221;Tomokazu Komiya;;https://images.pokemontcg.io/ex7/13_hires.png;ex7
14;14;Rare Holo;;Togetic;Togetic;Pokémon;Colorless;176;Sumiyoshi Kizuki;;https://images.pokemontcg.io/ex7/14_hires.png;ex7
15;15;Rare;;Dracolosse Obscur;Dark Dragonite;Pokémon;Darkness;149;Nakaoka;;https://images.pokemontcg.io/ex7/15_hires.png;ex7
16;16;Rare;;Grotadmorv Obscur;Dark Muk;Pokémon;Grass;89;Mitsuhiro Arita;;https://images.pokemontcg.io/ex7/16_hires.png;ex7
17;17;Rare;;Rattatac Obscur;Dark Raticate;Pokémon;Darkness;20;Kouki Saitou;;https://images.pokemontcg.io/ex7/17_hires.png;ex7
18;18;Rare;;Sablaireau Obscur;Dark Sandslash;Pokémon;Fighting;28;Masakazu Fukuda;;https://images.pokemontcg.io/ex7/18_hires.png;ex7
19;19;Rare;;Tyranocif Obscur;Dark Tyranitar;Pokémon;Darkness;248;Nakaoka;;https://images.pokemontcg.io/ex7/19_hires.png;ex7
20;20;Rare;;Tyranocif Obscur;Dark Tyranitar;Pokémon;Fighting;248;Kyoko Koizumi;;https://images.pokemontcg.io/ex7/20_hires.png;ex7
21;21;Rare;;Cadoizo;Delibird;Pokémon;Water;225;Yuka Morii;;https://images.pokemontcg.io/ex7/21_hires.png;ex7
22;22;Rare;;Fouinar;Furret;Pokémon;Colorless;162;Yuka Morii;;https://images.pokemontcg.io/ex7/22_hires.png;ex7
23;23;Rare;;Coxyclaque;Ledian;Pokémon;Grass;166;Kagemaru Himeno;;https://images.pokemontcg.io/ex7/23_hires.png;ex7
24;24;Rare;;Magby;Magby;Pokémon;Fire;240;Yukiko Baba;;https://images.pokemontcg.io/ex7/24_hires.png;ex7
25;25;Rare;;Feuforeve;Misdreavus;Pokémon;Psychic;200;Aya Kusube;;https://images.pokemontcg.io/ex7/25_hires.png;ex7
26;26;Rare;;Maraiste;Quagsire;Pokémon;Water;195;Miki Tanaka;;https://images.pokemontcg.io/ex7/26_hires.png;ex7
27;27;Rare;;Qwilfish;Qwilfish;Pokémon;Water;211;Aya Kusube;;https://images.pokemontcg.io/ex7/27_hires.png;ex7
28;28;Rare;;Yanma;Yanma;Pokémon;Grass;193;Tomokazu Komiya;;https://images.pokemontcg.io/ex7/28_hires.png;ex7
29;29;Uncommon;;Arbok Obscur;Dark Arbok;Pokémon;Grass;24;Nakaoka;;https://images.pokemontcg.io/ex7/29_hires.png;ex7
30;30;Uncommon;;Migalos Obscur;Dark Ariados;Pokémon;Grass;168;Kyoko Koizumi;;https://images.pokemontcg.io/ex7/30_hires.png;ex7
31;31;Uncommon;;Draco Obscur;Dark Dragonair;Pokémon;Darkness;148;Emi Miwa;;https://images.pokemontcg.io/ex7/31_hires.png;ex7
32;32;Uncommon;;Draco Obscur;Dark Dragonair;Pokémon;Darkness;148;Tomoaki Imakuni;;https://images.pokemontcg.io/ex7/32_hires.png;ex7
33;33;Uncommon;;Lainergie Obscur;Dark Flaaffy;Pokémon;Lightning;180;Masakazu Fukuda;;https://images.pokemontcg.io/ex7/33_hires.png;ex7
34;34;Uncommon;;Nosféralto Obscur;Dark Golbat;Pokémon;Grass;42;Masakazu Fukuda;;https://images.pokemontcg.io/ex7/34_hires.png;ex7
35;35;Uncommon;;Akwakwak Obscur;Dark Golduck;Pokémon;Water;55;Nakaoka;;https://images.pokemontcg.io/ex7/35_hires.png;ex7
36;36;Uncommon;;Léviator Obscur;Dark Gyarados;Pokémon;Water;130;Nakaoka;;https://images.pokemontcg.io/ex7/36_hires.png;ex7
37;37;Uncommon;;Demolosse Obscur;Dark Houndoom;Pokémon;Fire;229;Nakaoka;;https://images.pokemontcg.io/ex7/37_hires.png;ex7
38;38;Uncommon;;Volcaropod Obscur;Dark Magcargo;Pokémon;Fire;219;Nakaoka;;https://images.pokemontcg.io/ex7/38_hires.png;ex7
39;39;Uncommon;;Magneton Obscur;Dark Magneton;Pokémon;Lightning;82;Emi Miwa;;https://images.pokemontcg.io/ex7/39_hires.png;ex7
40;40;Uncommon;;Ymphect Obscur;Dark Pupitar;Pokémon;Fighting;247;Tomoaki Imakuni;;https://images.pokemontcg.io/ex7/40_hires.png;ex7
41;41;Uncommon;;Ymphect Obscur;Dark Pupitar;Pokémon;Fighting;247;Emi Miwa;;https://images.pokemontcg.io/ex7/41_hires.png;ex7
42;42;Uncommon;;Smogogo Obscur;Dark Weezing;Pokémon;Grass;110;Mitsuhiro Arita;;https://images.pokemontcg.io/ex7/42_hires.png;ex7
43;43;Uncommon;;Scarhino;Heracross;Pokémon;Fighting;214;Tomokazu Komiya;;https://images.pokemontcg.io/ex7/43_hires.png;ex7
44;44;Uncommon;;Magmar;Magmar;Pokémon;Fire;126;Yukiko Baba;;https://images.pokemontcg.io/ex7/44_hires.png;ex7
45;45;Uncommon;;Demanta;Mantine;Pokémon;Water;226;Miki Tanaka;;https://images.pokemontcg.io/ex7/45_hires.png;ex7
46;46;Uncommon;;Rocket's Meowth;Rocket's Meowth;Pokémon;Darkness;52;Mitsuhiro Arita;;https://images.pokemontcg.io/ex7/46_hires.png;ex7
47;47;Uncommon;;Rocket's Wobbuffet;Rocket's Wobbuffet;Pokémon;Darkness;202;Mitsuhiro Arita;;https://images.pokemontcg.io/ex7/47_hires.png;ex7
48;48;Uncommon;;Hypocéan;Seadra;Pokémon;Water;117;Kagemaru Himeno;;https://images.pokemontcg.io/ex7/48_hires.png;ex7
49;49;Uncommon;;Floravol;Skiploom;Pokémon;Grass;188;Kyoko Umemoto;;https://images.pokemontcg.io/ex7/49_hires.png;ex7
50;50;Uncommon;;Togepi;Togepi;Pokémon;Colorless;175;Sumiyoshi Kizuki;;https://images.pokemontcg.io/ex7/50_hires.png;ex7
51;51;Common;;Osselait;Cubone;Pokémon;Fighting;104;Kouki Saitou;;https://images.pokemontcg.io/ex7/51_hires.png;ex7
52;52;Common;;Minidraco;Dratini;Pokémon;Colorless;147;Sachiko Adachi;;https://images.pokemontcg.io/ex7/52_hires.png;ex7
53;53;Common;;Minidraco;Dratini;Pokémon;Colorless;147;Atsuko Nishida;;https://images.pokemontcg.io/ex7/53_hires.png;ex7
54;54;Common;;Soporifik;Drowzee;Pokémon;Psychic;96;Midori Harada;;https://images.pokemontcg.io/ex7/54_hires.png;ex7
55;55;Common;;Abo;Ekans;Pokémon;Grass;23;Atsuko Nishida;;https://images.pokemontcg.io/ex7/55_hires.png;ex7
56;56;Common;;Tadmorv;Grimer;Pokémon;Grass;88;Aya Kusube;;https://images.pokemontcg.io/ex7/56_hires.png;ex7
57;57;Common;;Granivol;Hoppip;Pokémon;Grass;187;Kyoko Umemoto;;https://images.pokemontcg.io/ex7/57_hires.png;ex7
58;58;Common;;Hypotrempe;Horsea;Pokémon;Water;116;Kagemaru Himeno;;https://images.pokemontcg.io/ex7/58_hires.png;ex7
59;59;Common;;Malosse;Houndour;Pokémon;Fire;228;Naoyo Kimura;;https://images.pokemontcg.io/ex7/59_hires.png;ex7
60;60;Common;;Malosse;Houndour;Pokémon;Fire;228;Tomokazu Komiya;;https://images.pokemontcg.io/ex7/60_hires.png;ex7
61;61;Common;;Smogo;Koffing;Pokémon;Grass;109;Midori Harada;;https://images.pokemontcg.io/ex7/61_hires.png;ex7
62;62;Common;;Embrylex;Larvitar;Pokémon;Fighting;246;Atsuko Nishida;;https://images.pokemontcg.io/ex7/62_hires.png;ex7
63;63;Common;;Embrylex;Larvitar;Pokémon;Fighting;246;Midroi Harada;;https://images.pokemontcg.io/ex7/63_hires.png;ex7
