rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Rare Holo;;Dardargnan;Beedrill;Pokémon;Grass;15;Hajime Kusajima;https://www.pokepedia.fr/images/thumb/8/8b/Carte_EX_Rouge_Feu_%26_Vert_Feuille_1.png/428px-Carte_EX_Rouge_Feu_%26_Vert_Feuille_1.png;https://images.pokemontcg.io/ex6/1_hires.png;ex6
2;2;Rare Holo;;Papilusion;Butterfree;Pokémon;Grass;12;Atsuko Nishida;https://www.pokepedia.fr/images/thumb/2/23/Carte_EX_Rouge_Feu_%26_Vert_Feuille_2.png/425px-Carte_EX_Rouge_Feu_%26_Vert_Feuille_2.png;https://images.pokemontcg.io/ex6/2_hires.png;ex6
3;3;Rare Holo;;Lamantine;Dewgong;Pokémon;Water;87;Toshinao Aoki;https://www.pokepedia.fr/images/thumb/a/ac/Carte_EX_Rouge_Feu_%26_Vert_Feuille_3.png/426px-Carte_EX_Rouge_Feu_%26_Vert_Feuille_3.png;https://images.pokemontcg.io/ex6/3_hires.png;ex6
4;4;Rare Holo;;Métamorph;Ditto;Pokémon;Colorless;132;MikiTanaka;https://www.pokepedia.fr/images/thumb/d/db/Carte_EX_Rouge_Feu_%26_Vert_Feuille_4.png/434px-Carte_EX_Rouge_Feu_%26_Vert_Feuille_4.png;https://images.pokemontcg.io/ex6/4_hires.png;ex6
5;5;Rare Holo;;Noadkoko;Exeggutor;Pokémon;Psychic;103;Tomokazu Komiya;https://www.pokepedia.fr/images/thumb/6/6b/Carte_EX_Rouge_Feu_%26_Vert_Feuille_5.png/431px-Carte_EX_Rouge_Feu_%26_Vert_Feuille_5.png;https://images.pokemontcg.io/ex6/5_hires.png;ex6
6;6;Rare Holo;;Kangourex;Kangaskhan;Pokémon;Colorless;115;Naoyo Kimura;https://www.pokepedia.fr/images/thumb/4/47/Carte_EX_Rouge_Feu_%26_Vert_Feuille_6.png/424px-Carte_EX_Rouge_Feu_%26_Vert_Feuille_6.png;https://images.pokemontcg.io/ex6/6_hires.png;ex6
7;7;Rare Holo;;Ossatueur;Marowak;Pokémon;Fighting;105;Aya Kusube;https://www.pokepedia.fr/images/thumb/d/da/Carte_EX_Rouge_Feu_%26_Vert_Feuille_7.png/436px-Carte_EX_Rouge_Feu_%26_Vert_Feuille_7.png;https://images.pokemontcg.io/ex6/7_hires.png;ex6
8;8;Rare Holo;;Nidoking;Nidoking;Pokémon;Fighting;34;Hisao Nakamura;https://www.pokepedia.fr/images/thumb/6/69/Carte_EX_Rouge_Feu_%26_Vert_Feuille_8.png/429px-Carte_EX_Rouge_Feu_%26_Vert_Feuille_8.png;https://images.pokemontcg.io/ex6/8_hires.png;ex6
9;9;Rare Holo;;Nidoqueen;Nidoqueen;Pokémon;Fighting;31;Naoyo Kimura;https://www.pokepedia.fr/images/thumb/a/ad/Carte_EX_Rouge_Feu_%26_Vert_Feuille_9.png/426px-Carte_EX_Rouge_Feu_%26_Vert_Feuille_9.png;https://images.pokemontcg.io/ex6/9_hires.png;ex6
10;10;Rare Holo;;Roucarnage;Pidgeot;Pokémon;Colorless;18;Midori Harada;https://www.pokepedia.fr/images/thumb/f/f1/Carte_EX_Rouge_Feu_%26_Vert_Feuille_10.png/430px-Carte_EX_Rouge_Feu_%26_Vert_Feuille_10.png;https://images.pokemontcg.io/ex6/10_hires.png;ex6
