rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Rare Holo;;Ptera;Aerodactyl;Pokémon;Colorless;142;Hajime Kusajima;https://www.pokepedia.fr/images/thumb/a/a1/Carte_EX_Créateurs_de_légendes_1.png/426px-Carte_EX_Créateurs_de_légendes_1.png;https://images.pokemontcg.io/ex12/1_hires.png;ex12
2;2;Rare Holo;;Galeking;Aggron;Pokémon;Metal;306;Hisao Nakamura;https://www.pokepedia.fr/images/thumb/7/76/Carte_EX_Créateurs_de_légendes_2.png/428px-Carte_EX_Créateurs_de_légendes_2.png;https://images.pokemontcg.io/ex12/2_hires.png;ex12
3;3;Rare Holo;;Vacilys;Cradily;Pokémon;Grass;346;Hajime Kusajima;https://www.pokepedia.fr/images/thumb/1/13/Carte_EX_Créateurs_de_légendes_3.png/430px-Carte_EX_Créateurs_de_légendes_3.png;https://images.pokemontcg.io/ex12/3_hires.png;ex12
4;4;Rare Holo;;Delcatty;Delcatty;Pokémon;Colorless;301;Naoyo Kimura;https://www.pokepedia.fr/images/b/b4/Carte_EX_Créateurs_de_légendes_4.png;https://images.pokemontcg.io/ex12/4_hires.png;ex12
5;5;Rare Holo;;Ectoplasma;Gengar;Pokémon;Psychic;94;Kouki Saitou;https://www.pokepedia.fr/images/thumb/3/30/Carte_EX_Créateurs_de_légendes_5.png/428px-Carte_EX_Créateurs_de_légendes_5.png;https://images.pokemontcg.io/ex12/5_hires.png;ex12
6;6;Rare Holo;;Grolem;Golem;Pokémon;Fighting;76;Hajime Kusajima;https://www.pokepedia.fr/images/thumb/4/4e/Carte_EX_Créateurs_de_légendes_6.png/427px-Carte_EX_Créateurs_de_légendes_6.png;https://images.pokemontcg.io/ex12/6_hires.png;ex12
7;7;Rare Holo;;Kabutops;Kabutops;Pokémon;Fighting;141;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/a/ae/Carte_EX_Créateurs_de_légendes_7.png/425px-Carte_EX_Créateurs_de_légendes_7.png;https://images.pokemontcg.io/ex12/7_hires.png;ex12
8;8;Rare Holo;;Lokhlass;Lapras;Pokémon;Water;131;Kagemaru Himeno;https://www.pokepedia.fr/images/thumb/0/08/Carte_EX_Créateurs_de_légendes_8.png/426px-Carte_EX_Créateurs_de_légendes_8.png;https://images.pokemontcg.io/ex12/8_hires.png;ex12
9;9;Rare Holo;;Mackogneur;Machamp;Pokémon;Fighting;68;Kouki Saitou;https://www.pokepedia.fr/images/thumb/f/fd/Carte_EX_Créateurs_de_légendes_9.png/428px-Carte_EX_Créateurs_de_légendes_9.png;https://images.pokemontcg.io/ex12/9_hires.png;ex12
10;10;Rare Holo;;Mew;Mew;Pokémon;Psychic;151;Kouki Saitou;https://www.pokepedia.fr/images/thumb/0/07/Carte_EX_Créateurs_de_légendes_10.png/421px-Carte_EX_Créateurs_de_légendes_10.png;https://images.pokemontcg.io/ex12/10_hires.png;ex12
11;11;Rare Holo;;Grotadmorv;Muk;Pokémon;Grass;89;Midori Harada;https://www.pokepedia.fr/images/thumb/2/27/Carte_EX_Créateurs_de_légendes_11.png/424px-Carte_EX_Créateurs_de_légendes_11.png;https://images.pokemontcg.io/ex12/11_hires.png;ex12
12;12;Rare Holo;;Tengalice;Shiftry;Pokémon;Darkness;275;Mitsuhiro Arita;https://www.pokepedia.fr/images/thumb/b/b6/Carte_EX_Créateurs_de_légendes_12.png/427px-Carte_EX_Créateurs_de_légendes_12.png;https://images.pokemontcg.io/ex12/12_hires.png;ex12
13;13;Rare Holo;;Empiflor;Victreebel;Pokémon;Grass;71;Sumiyoshi Kizuki;https://www.pokepedia.fr/images/thumb/9/96/Carte_EX_Créateurs_de_légendes_13.png/424px-Carte_EX_Créateurs_de_légendes_13.png;https://images.pokemontcg.io/ex12/13_hires.png;ex12
14;14;Rare Holo;;Wailord;Wailord;Pokémon;Water;321;Kouki Saitou;https://www.pokepedia.fr/images/thumb/0/04/Carte_EX_Créateurs_de_légendes_14.png/427px-Carte_EX_Créateurs_de_légendes_14.png;https://images.pokemontcg.io/ex12/14_hires.png;ex12
