rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Rare Holo;;Pharamp;Ampharos;Pokémon;Lightning;181;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_1.png;https://images.pokemontcg.io/dp3/1.png;dp3
2;2;Rare Holo;;Tortank;Blastoise;Pokémon;Water;9;Daisuke Ito;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_2.png;https://images.pokemontcg.io/dp3/2.png;dp3
3;3;Rare Holo;;Dracaufeu;Charizard;Pokémon;Fire;6;Daisuke Ito;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_3.png;https://images.pokemontcg.io/dp3/3.png;dp3
4;4;Rare Holo;;Entei;Entei;Pokémon;Fire;244;Ryo Ueda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_4.png;https://images.pokemontcg.io/dp3/4.png;dp3
5;5;Rare Holo;;Libégon;Flygon;Pokémon;Fighting;330;Daisuke Ito;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_5.png;https://images.pokemontcg.io/dp3/5.png;dp3
6;6;Rare Holo;;Gallame;Gallade;Pokémon;Fighting;475;Daisuke Ito;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_6.png;https://images.pokemontcg.io/dp3/6.png;dp3
7;7;Rare Holo;;Gardevoir;Gardevoir;Pokémon;Psychic;282;Atsuko Nishida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_7.png;https://images.pokemontcg.io/dp3/7.png;dp3
8;8;Rare Holo;;Tritosor Mer Orient;Gastrodon East Sea;Pokémon;Water;423;Kazuyuki Kano;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_8.png;https://images.pokemontcg.io/dp3/8.png;dp3
9;9;Rare Holo;;Tritosor Mer Occident;Gastrodon West Sea;Pokémon;Fighting;423;Kazuyuki Kano;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_9.png;https://images.pokemontcg.io/dp3/9.png;dp3
10;10;Rare Holo;;Ho-Oh;Ho-Oh;Pokémon;Fire;250;Kazuyuki Kano;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_10.png;https://images.pokemontcg.io/dp3/10.png;dp3
11;11;Rare Holo;;Cotovol;Jumpluff;Pokémon;Grass;189;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_11.png;https://images.pokemontcg.io/dp3/11.png;dp3
12;12;Rare Holo;;Coudlangue;Lickilicky;Pokémon;Colorless;463;Kazuyuki Kano;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_12.png;https://images.pokemontcg.io/dp3/12.png;dp3
13;13;Rare Holo;;Ludicolo;Ludicolo;Pokémon;Water;272;Mitsuhiro Arita;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_13.png;https://images.pokemontcg.io/dp3/13.png;dp3
14;14;Rare Holo;;Lugia;Lugia;Pokémon;Colorless;249;Kazuyuki Kano;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_14.png;https://images.pokemontcg.io/dp3/14.png;dp3
15;15;Rare Holo;;Mew;Mew;Pokémon;Psychic;151;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_15.png;https://images.pokemontcg.io/dp3/15.png;dp3
16;16;Rare Holo;;Raikou;Raikou;Pokémon;Lightning;243;Ryo Ueda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_16.png;https://images.pokemontcg.io/dp3/16.png;dp3
17;17;Rare Holo;;Roserade;Roserade;Pokémon;Grass;407;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_17.png;https://images.pokemontcg.io/dp3/17.png;dp3
18;18;Rare Holo;;Drattak;Salamence;Pokémon;Colorless;373;Kazuyuki Kano;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_18.png;https://images.pokemontcg.io/dp3/18.png;dp3
19;19;Rare Holo;;Suicune;Suicune;Pokémon;Water;245;Ryo Ueda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_19.png;https://images.pokemontcg.io/dp3/19.png;dp3
20;20;Rare Holo;;Florizarre;Venusaur;Pokémon;Grass;3;Kazuyuki Kano;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_20.png;https://images.pokemontcg.io/dp3/20.png;dp3
21;21;Rare;;Absol;Absol;Pokémon;Darkness;359;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_21.png;https://images.pokemontcg.io/dp3/21.png;dp3
22;22;Rare;;Arcanin;Arcanine;Pokémon;Fire;59;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_22.png;https://images.pokemontcg.io/dp3/22.png;dp3
23;23;Rare;;Branette;Banette;Pokémon;Psychic;354;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_23.png;https://images.pokemontcg.io/dp3/23.png;dp3
24;24;Rare;;Triopikeur;Dugtrio;Pokémon;Fighting;51;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_24.png;https://images.pokemontcg.io/dp3/24.png;dp3
25;25;Rare;;Elekable;Electivire;Pokémon;Lightning;466;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_25.png;https://images.pokemontcg.io/dp3/25.png;dp3
26;26;Rare;;Électrode;Electrode;Pokémon;Lightning;101;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_26.png;https://images.pokemontcg.io/dp3/26.png;dp3
27;27;Rare;;Fouinar;Furret;Pokémon;Colorless;162;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_27.png;https://images.pokemontcg.io/dp3/27.png;dp3
28;28;Rare;;Akwakwak;Golduck;Pokémon;Water;55;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_28.png;https://images.pokemontcg.io/dp3/28.png;dp3
29;29;Rare;;Grolem;Golem;Pokémon;Fighting;76;Naoyo Kimura;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_29.png;https://images.pokemontcg.io/dp3/29.png;dp3
30;30;Rare;;Lippoutou;Jynx;Pokémon;Psychic;124;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_30.png;https://images.pokemontcg.io/dp3/30.png;dp3
31;31;Rare;;Maganon;Magmortar;Pokémon;Fire;467;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_31.png;https://images.pokemontcg.io/dp3/31.png;dp3
32;32;Rare;;Negapi;Minun;Pokémon;Lightning;312;Masakazu Fukuda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/DP3/DP3_FR_32.png;https://images.pokemontcg.io/dp3/32.png;dp3
