rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Rare Holo;;Galeking;Aggron;Pokémon;Metal;306;Kouki Saitou;;https://images.pokemontcg.io/dp2/1.png;dp2
2;2;Rare Holo;;Alakazam;Alakazam;Pokémon;Psychic;65;Kouki Saitou;;https://images.pokemontcg.io/dp2/2.png;dp2
3;3;Rare Holo;;Capidextre;Ambipom;Pokémon;Colorless;424;Kouki Saitou;;https://images.pokemontcg.io/dp2/3.png;dp2
4;4;Rare Holo;;Crefadet;Azelf;Pokémon;Psychic;482;Ryo Ueda;;https://images.pokemontcg.io/dp2/4.png;dp2
5;5;Rare Holo;;Leuphorie;Blissey;Pokémon;Colorless;242;Kagemaru Himeno;;https://images.pokemontcg.io/dp2/5.png;dp2
6;6;Rare Holo;;Archeodong;Bronzong;Pokémon;Metal;437;Daisuke Ito;;https://images.pokemontcg.io/dp2/6.png;dp2
7;7;Rare Holo;;Celebi;Celebi;Pokémon;Grass;251;Kagemaru Himeno;;https://images.pokemontcg.io/dp2/7.png;dp2
8;8;Rare Holo;;Aligatueur;Feraligatr;Pokémon;Water;160;Kazuyuki Kano;;https://images.pokemontcg.io/dp2/8.png;dp2
9;9;Rare Holo;;Carchacrok;Garchomp;Pokémon;Colorless;445;Kazuyuki Kano;;https://images.pokemontcg.io/dp2/9.png;dp2
10;10;Rare Holo;;Corboss;Honchkrow;Pokémon;Darkness;430;Kazuyuki Kano;;https://images.pokemontcg.io/dp2/10.png;dp2
11;11;Rare Holo;;Lumineon;Lumineon;Pokémon;Water;457;Mitsuhiro Arita;;https://images.pokemontcg.io/dp2/11.png;dp2
12;12;Rare Holo;;Maganon;Magmortar;Pokémon;Fire;467;Hiroaki Ito;;https://images.pokemontcg.io/dp2/12.png;dp2
13;13;Rare Holo;;Méganium;Meganium;Pokémon;Grass;154;Daisuke Ito;;https://images.pokemontcg.io/dp2/13.png;dp2
14;14;Rare Holo;;Crefollet;Mesprit;Pokémon;Psychic;481;Ryo Ueda;;https://images.pokemontcg.io/dp2/14.png;dp2
15;15;Rare Holo;;Raichu;Raichu;Pokémon;Lightning;26;Daisuke Ito;;https://images.pokemontcg.io/dp2/15.png;dp2
