rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Common;;Noeunoeuf;Exeggcute;Pokémon;Grass;102;Tomokazu Komiya;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_1.png;https://images.pokemontcg.io/xy6/1.png;xy6
2;2;Uncommon;;Noadkoko;Exeggutor;Pokémon;Grass;103;Shin Nagasawa;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_2.png;https://images.pokemontcg.io/xy6/2.png;xy6
3;3;Common;;Chenipotte;Wurmple;Pokémon;Grass;265;Naoyo Kimura;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_3.png;https://images.pokemontcg.io/xy6/3.png;xy6
4;4;Uncommon;;Armulys;Silcoon;Pokémon;Grass;266;Shigenori Negishi;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_4.png;https://images.pokemontcg.io/xy6/4.png;xy6
5;5;Rare Holo;;Charmillon;Beautifly;Pokémon;Grass;267;Midori Harada;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_5.png;https://images.pokemontcg.io/xy6/5.png;xy6
6;6;Common;;Blindalys;Cascoon;Pokémon;Grass;268;MAHOU;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_6.png;https://images.pokemontcg.io/xy6/6.png;xy6
7;7;Uncommon;;Papinox;Dustox;Pokémon;Grass;269;Akira Komayama;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_7.png;https://images.pokemontcg.io/xy6/7.png;xy6
8;8;Rare;;Papinox;Dustox;Pokémon;Grass;269;match;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_8.png;https://images.pokemontcg.io/xy6/8.png;xy6
9;9;Common;;Ningale;Nincada;Pokémon;Grass;290;Kyoko Umemoto;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_9.png;https://images.pokemontcg.io/xy6/9.png;xy6
10;10;Uncommon;;Ninjask;Ninjask;Pokémon;Grass;291;Sumiyoshi Kizuki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_10.png;https://images.pokemontcg.io/xy6/10.png;xy6
11;11;Rare;;Munja;Shedinja;Pokémon;Grass;292;Aya Kusube;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_11.png;https://images.pokemontcg.io/xy6/11.png;xy6
12;12;Uncommon;;Tropius;Tropius;Pokémon;Grass;357;Kyoko Umemoto;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_12.png;https://images.pokemontcg.io/xy6/12.png;xy6
13;13;Rare;;Victini;Victini;Pokémon;Fire;494;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_13.png;https://images.pokemontcg.io/xy6/13.png;xy6
14;14;Uncommon;;Braisillon;Fletchinder;Pokémon;Fire;662;Naoyo Kimura;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_14.png;https://images.pokemontcg.io/xy6/14.png;xy6
15;15;Rare;;Flambusard;Talonflame;Pokémon;Fire;663;Masakazu Fukuda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_15.png;https://images.pokemontcg.io/xy6/15.png;xy6
16;16;Rare;;Artikodin;Articuno;Pokémon;Water;144;Naoki Saito;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_16.png;https://images.pokemontcg.io/xy6/16.png;xy6
17;17;Rare;;Artikodin;Articuno;Pokémon;Water;144;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_17.png;https://images.pokemontcg.io/xy6/17.png;xy6
18;18;Common;;Goelise;Wingull;Pokémon;Water;278;MAHOU;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_18.png;https://images.pokemontcg.io/xy6/18.png;xy6
19;19;Uncommon;;Bekipan;Pelipper;Pokémon;Water;279;Midori Harada;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_19.png;https://images.pokemontcg.io/xy6/19.png;xy6
20;20;Common;;Pikachu;Pikachu;Pokémon;Lightning;25;Naoki Saito;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_20.png;https://images.pokemontcg.io/xy6/20.png;xy6
21;21;Common;;Voltorbe;Voltorb;Pokémon;Lightning;100;Suwama Chiaki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_21.png;https://images.pokemontcg.io/xy6/21.png;xy6
22;22;Uncommon;;Électrode;Electrode;Pokémon;Lightning;101;Tomokazu Komiya;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_22.png;https://images.pokemontcg.io/xy6/22.png;xy6
23;23;Rare;;Electhor;Zapdos;Pokémon;Lightning;145;Hitoshi Ariga;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_23.png;https://images.pokemontcg.io/xy6/23.png;xy6
24;24;Common;;Dynavolt;Electrike;Pokémon;Lightning;309;Akira Komayama;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_24.png;https://images.pokemontcg.io/xy6/24.png;xy6
25;25;Uncommon;;Elecsprint;Manectric;Pokémon;Lightning;310;match;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_25.png;https://images.pokemontcg.io/xy6/25.png;xy6
26;26;Ultra;EX;Fulguris-EX;Thundurus-EX;Pokémon;Lightning;642;Eske Yoshinob;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_26.png;https://images.pokemontcg.io/xy6/26.png;xy6
27;27;Common;;Natu;Natu;Pokémon;Psychic;177;Atsuko Nishida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_27.png;https://images.pokemontcg.io/xy6/27.png;xy6
28;28;Common;;Natu;Natu;Pokémon;Psychic;177;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_28.png;https://images.pokemontcg.io/xy6/28.png;xy6
29;29;Rare;;Xatu;Xatu;Pokémon;Psychic;178;Hajime Kusajima;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_29.png;https://images.pokemontcg.io/xy6/29.png;xy6
30;30;Common;;Polichombr;Shuppet;Pokémon;Psychic;353;Yukiko Baba;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_30.png;https://images.pokemontcg.io/xy6/30.png;xy6
31;31;Rare;;Branette;Banette;Pokémon;Psychic;354;Aya Kusube;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_31.png;https://images.pokemontcg.io/xy6/31.png;xy6
32;32;Rare;;Branette;Banette;Pokémon;Psychic;354;Shin Nagasawa;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_32.png;https://images.pokemontcg.io/xy6/32.png;xy6
33;33;Rare Holo;;Deoxys;Deoxys;Pokémon;Psychic;386;kawayoo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_33.png;https://images.pokemontcg.io/xy6/33.png;xy6
34;34;Ultra;EX;Gallame-EX;Gallade-EX;Pokémon;Psychic;475;Eske Yoshinob;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_34.png;https://images.pokemontcg.io/xy6/34.png;xy6
35;35;Ultra;M EX;Méga Gallame-EX;M Gallade-EX;Pokémon;Psychic;475;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_35.png;https://images.pokemontcg.io/xy6/35.png;xy6
36;36;Common;;Scorplane;Gligar;Pokémon;Fighting;207;Suwama Chiaki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY6/XY6_FR_36.png;https://images.pokemontcg.io/xy6/36.png;xy6
