rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Common;;Mystherbe;Oddish;Pokémon;Grass;43;MAHOU;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY7/XY7_FR_1.png;https://images.pokemontcg.io/xy7/1.png;xy7
2;2;Uncommon;;Ortide;Gloom;Pokémon;Grass;44;Masakazu Fukuda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY7/XY7_FR_2.png;https://images.pokemontcg.io/xy7/2.png;xy7
3;3;Rare;;Rafflésia;Vileplume;Pokémon;Grass;45;Midori Harada;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY7/XY7_FR_3.png;https://images.pokemontcg.io/xy7/3.png;xy7
4;4;Uncommon;;Joliflor;Bellossom;Pokémon;Grass;182;Mizue;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY7/XY7_FR_4.png;https://images.pokemontcg.io/xy7/4.png;xy7
5;5;Common;;Mimigal;Spinarak;Pokémon;Grass;167;Naoyo Kimura;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY7/XY7_FR_5.png;https://images.pokemontcg.io/xy7/5.png;xy7
6;6;Uncommon;;Migalos;Ariados;Pokémon;Grass;168;Hajime Kusajima;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY7/XY7_FR_6.png;https://images.pokemontcg.io/xy7/6.png;xy7
7;7;Ultra;EX;Jungko-EX;Sceptile-EX;Pokémon;Grass;254;Eske Yoshinob;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY7/XY7_FR_7.png;https://images.pokemontcg.io/xy7/7.png;xy7
8;8;Ultra;M EX;Méga Jungko-EX;M Sceptile-EX;Pokémon;Grass;254;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY7/XY7_FR_8.png;https://images.pokemontcg.io/xy7/8.png;xy7
9;9;Common;;Apitrini;Combee;Pokémon;Grass;415;Sumiyoshi Kizuki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY7/XY7_FR_9.png;https://images.pokemontcg.io/xy7/9.png;xy7
10;10;Uncommon;;Apireine;Vespiquen;Pokémon;Grass;416;kawayoo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY7/XY7_FR_10.png;https://images.pokemontcg.io/xy7/10.png;xy7
11;11;Rare;;Apireine;Vespiquen;Pokémon;Grass;416;Ayaka Yoshida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY7/XY7_FR_11.png;https://images.pokemontcg.io/xy7/11.png;xy7
