rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Common;;Germignon;Chikorita;Pokémon;Grass;152;Akira Komayama;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY9/XY9_FR_1.png;https://images.pokemontcg.io/xy9/1.png;xy9
2;2;Uncommon;;Macronium;Bayleef;Pokémon;Grass;153;Mizue;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY9/XY9_FR_2.png;https://images.pokemontcg.io/xy9/2.png;xy9
3;3;Rare Holo;;Méganium;Meganium;Pokémon;Grass;154;kawayoo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY9/XY9_FR_3.png;https://images.pokemontcg.io/xy9/3.png;xy9
4;4;Common;;Grainipiot;Seedot;Pokémon;Grass;273;Kanako Eo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY9/XY9_FR_4.png;https://images.pokemontcg.io/xy9/4.png;xy9
5;5;Common;;Crikzik;Kricketot;Pokémon;Grass;401;Sumiyoshi Kizuki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY9/XY9_FR_5.png;https://images.pokemontcg.io/xy9/5.png;xy9
6;6;Uncommon;;Melokrik;Kricketune;Pokémon;Grass;402;Suwama Chiaki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY9/XY9_FR_6.png;https://images.pokemontcg.io/xy9/6.png;xy9
7;7;Common;;Chlorobule;Petilil;Pokémon;Grass;548;Naoyo Kimura;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY9/XY9_FR_7.png;https://images.pokemontcg.io/xy9/7.png;xy9
8;8;Rare;;Fragilady;Lilligant;Pokémon;Grass;549;Shin Nagasawa;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY9/XY9_FR_8.png;https://images.pokemontcg.io/xy9/8.png;xy9
9;9;Uncommon;;Fermite;Durant;Pokémon;Grass;632;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY9/XY9_FR_9.png;https://images.pokemontcg.io/xy9/9.png;xy9
10;10;Common;;Caninos;Growlithe;Pokémon;Fire;58;match;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY9/XY9_FR_10.png;https://images.pokemontcg.io/xy9/10.png;xy9
11;11;Uncommon;;Arcanin;Arcanine;Pokémon;Fire;59;match;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY9/XY9_FR_11.png;https://images.pokemontcg.io/xy9/11.png;xy9
12;12;Common;;Chamallot;Numel;Pokémon;Fire;322;MAHOU;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY9/XY9_FR_12.png;https://images.pokemontcg.io/xy9/12.png;xy9
13;13;Rare;;Camerupt;Camerupt;Pokémon;Fire;323;Shigenori Negishi;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY9/XY9_FR_13.png;https://images.pokemontcg.io/xy9/13.png;xy9
14;14;Ultra;EX;Roitiflam-EX;Emboar-EX;Pokémon;Fire;500;Eske Yoshinob;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY9/XY9_FR_14.png;https://images.pokemontcg.io/xy9/14.png;xy9
15;15;Uncommon;;Aflamanoir;Heatmor;Pokémon;Fire;631;match;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY9/XY9_FR_15.png;https://images.pokemontcg.io/xy9/15.png;xy9
16;16;Common;;Psykokwak;Psyduck;Pokémon;Water;54;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY9/XY9_FR_16.png;https://images.pokemontcg.io/xy9/16.png;xy9
17;17;Rare;;Akwakwak;Golduck;Pokémon;Water;55;Mitsuhiro Arita;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY9/XY9_FR_17.png;https://images.pokemontcg.io/xy9/17.png;xy9
