rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Uncommon;;Caratroc;Shuckle;Pokémon;Grass;213;sui;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY10/XY10_FR_1.png;https://images.pokemontcg.io/xy10/1.png;xy10
2;2;Common;;Cheniti;Burmy;Pokémon;Grass;412;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY10/XY10_FR_2.png;https://images.pokemontcg.io/xy10/2.png;xy10
3;3;Uncommon;;Cheniselle;Wormadam;Pokémon;Grass;413;kawayoo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY10/XY10_FR_3.png;https://images.pokemontcg.io/xy10/3.png;xy10
4;4;Rare;;Papilord;Mothim;Pokémon;Grass;414;MAHOU;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY10/XY10_FR_4.png;https://images.pokemontcg.io/xy10/4.png;xy10
5;5;Common;;Vipélierre;Snivy;Pokémon;Grass;495;Atsuko Nishida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY10/XY10_FR_5.png;https://images.pokemontcg.io/xy10/5.png;xy10
6;6;Uncommon;;Lianaja;Servine;Pokémon;Grass;496;Sumiyoshi Kizuki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY10/XY10_FR_6.png;https://images.pokemontcg.io/xy10/6.png;xy10
7;7;Rare;;Majaspic;Serperior;Pokémon;Grass;497;You Iribi;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY10/XY10_FR_7.png;https://images.pokemontcg.io/xy10/7.png;xy10
8;8;Common;;Vivaldaim;Deerling;Pokémon;Grass;585;Kanako Eo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY10/XY10_FR_8.png;https://images.pokemontcg.io/xy10/8.png;xy10
9;9;Rare;;Sulfura;Moltres;Pokémon;Fire;146;OOYAMA;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY10/XY10_FR_9.png;https://images.pokemontcg.io/xy10/9.png;xy10
10;10;Common;;Feunnec;Fennekin;Pokémon;Fire;653;Akira Komayama;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY10/XY10_FR_10.png;https://images.pokemontcg.io/xy10/10.png;xy10
11;11;Common;;Feunnec;Fennekin;Pokémon;Fire;653;kirisAki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY10/XY10_FR_11.png;https://images.pokemontcg.io/xy10/11.png;xy10
12;12;Uncommon;;Roussil;Braixen;Pokémon;Fire;654;kirisAki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY10/XY10_FR_12.png;https://images.pokemontcg.io/xy10/12.png;xy10
13;13;Rare Holo;;Goupelin;Delphox;Pokémon;Fire;655;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY10/XY10_FR_13.png;https://images.pokemontcg.io/xy10/13.png;xy10
14;14;Ultra;TURBO;Goupelin TURBO;Delphox BREAK;Pokémon;Fire;655;5ban Graphics;https://res.cloudinary.com/dkhwpritu/image/upload/v1557907677/modifs/Capture_d_e%CC%81cran_2019-05-13_a%CC%80_14.36.02.png;https://images.pokemontcg.io/xy10/14.png;xy10
15;15;Common;;Otaria;Seel;Pokémon;Water;86;Hasuno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY10/XY10_FR_15.png;https://images.pokemontcg.io/xy10/15.png;xy10
16;16;Uncommon;;Lamantine;Dewgong;Pokémon;Water;87;Naoyo Kimura;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY10/XY10_FR_16.png;https://images.pokemontcg.io/xy10/16.png;xy10
17;17;Uncommon;;Amonita;Omanyte;Pokémon;Water;138;Shigenori Negishi;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY10/XY10_FR_17.png;https://images.pokemontcg.io/xy10/17.png;xy10
18;18;Rare;;Amonistar;Omastar;Pokémon;Water;139;Hasuno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY10/XY10_FR_18.png;https://images.pokemontcg.io/xy10/18.png;xy10
19;19;Ultra;TURBO;Amonistar TURBO;Omastar BREAK;Pokémon;Water;139;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY10/XY10_FR_19.png;https://images.pokemontcg.io/xy10/19.png;xy10
20;20;Ultra;EX;Givrali-EX;Glaceon-EX;Pokémon;Water;471;Ayaka Yoshida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY10/XY10_FR_20.png;https://images.pokemontcg.io/xy10/20.png;xy10
