rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Common;;Chenipan;Caterpie;Pokémon;Grass;10;Sumiyoshi Kizuki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY2/XY2_FR_1.png;https://images.pokemontcg.io/xy2/1.png;xy2
2;2;Uncommon;;Chrysacier;Metapod;Pokémon;Grass;11;kawayoo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY2/XY2_FR_2.png;https://images.pokemontcg.io/xy2/2.png;xy2
3;3;Rare;;Papilusion;Butterfree;Pokémon;Grass;12;sui;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY2/XY2_FR_3.png;https://images.pokemontcg.io/xy2/3.png;xy2
4;4;Common;;Pomdepik;Pineco;Pokémon;Grass;204;Suwama Chiaki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY2/XY2_FR_4.png;https://images.pokemontcg.io/xy2/4.png;xy2
5;5;Common;;Grainipiot;Seedot;Pokémon;Grass;273;Naoyo Kimura;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY2/XY2_FR_5.png;https://images.pokemontcg.io/xy2/5.png;xy2
6;6;Uncommon;;Pifeuil;Nuzleaf;Pokémon;Grass;274;Midori Harada;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY2/XY2_FR_6.png;https://images.pokemontcg.io/xy2/6.png;xy2
7;7;Rare Holo;;Tengalice;Shiftry;Pokémon;Grass;275;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY2/XY2_FR_7.png;https://images.pokemontcg.io/xy2/7.png;xy2
8;8;Common;;Roselia;Roselia;Pokémon;Grass;315;kirisAki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY2/XY2_FR_8.png;https://images.pokemontcg.io/xy2/8.png;xy2
9;9;Uncommon;;Roserade;Roserade;Pokémon;Grass;407;Masakazu Fukuda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY2/XY2_FR_9.png;https://images.pokemontcg.io/xy2/9.png;xy2
10;10;Uncommon;;Maracachi;Maractus;Pokémon;Grass;556;match;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY2/XY2_FR_10.png;https://images.pokemontcg.io/xy2/10.png;xy2
11;11;Ultra;EX;Dracaufeu-EX;Charizard-EX;Pokémon;Fire;6;Eske Yoshinob;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY2/XY2_FR_11.png;https://images.pokemontcg.io/xy2/11.png;xy2
12;12;Ultra;EX;Dracaufeu-EX;Charizard-EX;Pokémon;Fire;6;PLANETA;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY2/XY2_FR_12.png;https://images.pokemontcg.io/xy2/12.png;xy2
13;13;Ultra;M EX;Méga Dracaufeu-EX;M Charizard-EX;Pokémon;Fire;6;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/XY2/XY2_FR_13.png;https://images.pokemontcg.io/xy2/13.png;xy2
