rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Common;;Tortipouss;Turtwig;Pokémon;Grass;387;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW8/BW8_FR_1.png;https://images.pokemontcg.io/bw8/1.png;bw8
2;2;Uncommon;;Boskara;Grotle;Pokémon;Grass;388;Sumiyoshi Kizuki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW8/BW8_FR_2.png;https://images.pokemontcg.io/bw8/2.png;bw8
3;3;Rare;;Torterra;Torterra;Pokémon;Grass;389;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW8/BW8_FR_3.png;https://images.pokemontcg.io/bw8/3.png;bw8
4;4;Common;;Apitrini;Combee;Pokémon;Grass;415;Yukiko Baba;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW8/BW8_FR_4.png;https://images.pokemontcg.io/bw8/4.png;bw8
5;5;Rare;;Apireine;Vespiquen;Pokémon;Grass;416;Hajime Kusajima;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW8/BW8_FR_5.png;https://images.pokemontcg.io/bw8/5.png;bw8
6;6;Common;;Ceribou;Cherubi;Pokémon;Grass;420;sui;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW8/BW8_FR_6.png;https://images.pokemontcg.io/bw8/6.png;bw8
7;7;Rare;;Ceriflor;Cherrim;Pokémon;Grass;421;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW8/BW8_FR_7.png;https://images.pokemontcg.io/bw8/7.png;bw8
8;8;Common;;Larveyette;Sewaddle;Pokémon;Grass;540;Atsuko Nishida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW8/BW8_FR_8.png;https://images.pokemontcg.io/bw8/8.png;bw8
9;9;Uncommon;;Couverdure;Swadloon;Pokémon;Grass;541;Kyoko Umemoto;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW8/BW8_FR_9.png;https://images.pokemontcg.io/bw8/9.png;bw8
10;10;Rare;;Manternel;Leavanny;Pokémon;Grass;542;Mitsuhiro Arita;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW8/BW8_FR_10.png;https://images.pokemontcg.io/bw8/10.png;bw8
11;11;Uncommon;;Maracachi;Maractus;Pokémon;Grass;556;Shigenori Negishi;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW8/BW8_FR_11.png;https://images.pokemontcg.io/bw8/11.png;bw8
12;12;Common;;Trompignon;Foongus;Pokémon;Grass;590;Mitsuhiro Arita;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW8/BW8_FR_12.png;https://images.pokemontcg.io/bw8/12.png;bw8
