rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Common;;Vipélierre;Snivy;Pokémon;Grass;495;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW1/BW1_FR_1.png;https://images.pokemontcg.io/bw1/1.png;bw1
2;2;Common;;Vipélierre;Snivy;Pokémon;Grass;495;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW1/BW1_FR_2.png;https://images.pokemontcg.io/bw1/2.png;bw1
3;3;Uncommon;;Lianaja;Servine;Pokémon;Grass;496;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW1/BW1_FR_3.png;https://images.pokemontcg.io/bw1/3.png;bw1
4;4;Uncommon;;Lianaja;Servine;Pokémon;Grass;496;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW1/BW1_FR_4.png;https://images.pokemontcg.io/bw1/4.png;bw1
5;5;Rare Holo;;Majaspic;Serperior;Pokémon;Grass;497;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW1/BW1_FR_5.png;https://images.pokemontcg.io/bw1/5.png;bw1
6;6;Rare Holo;;Majaspic;Serperior;Pokémon;Grass;497;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW1/BW1_FR_6.png;https://images.pokemontcg.io/bw1/6.png;bw1
7;7;Common;;Feuillajou;Pansage;Pokémon;Grass;511;sui;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW1/BW1_FR_7.png;https://images.pokemontcg.io/bw1/7.png;bw1
8;8;Uncommon;;Feuiloutan;Simisage;Pokémon;Grass;512;Masakazu Fukuda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW1/BW1_FR_8.png;https://images.pokemontcg.io/bw1/8.png;bw1
9;9;Common;;Chlorobule;Petilil;Pokémon;Grass;548;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW1/BW1_FR_9.png;https://images.pokemontcg.io/bw1/9.png;bw1
10;10;Rare;;Fragilady;Lilligant;Pokémon;Grass;549;Atsuko Nishida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW1/BW1_FR_10.png;https://images.pokemontcg.io/bw1/10.png;bw1
11;11;Uncommon;;Maracachi;Maractus;Pokémon;Grass;556;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW1/BW1_FR_11.png;https://images.pokemontcg.io/bw1/11.png;bw1
12;12;Rare;;Maracachi;Maractus;Pokémon;Grass;556;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW1/BW1_FR_12.png;https://images.pokemontcg.io/bw1/12.png;bw1
13;13;Common;;Vivaldaim;Deerling;Pokémon;Grass;585;Atsuko Nishida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW1/BW1_FR_13.png;https://images.pokemontcg.io/bw1/13.png;bw1
14;14;Rare;;Haydaim;Sawsbuck;Pokémon;Grass;586;Naoyo Kimura;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW1/BW1_FR_14.png;https://images.pokemontcg.io/bw1/14.png;bw1
15;15;Common;;Gruikui;Tepig;Pokémon;Fire;498;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW1/BW1_FR_15.png;https://images.pokemontcg.io/bw1/15.png;bw1
16;16;Common;;Gruikui;Tepig;Pokémon;Fire;498;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW1/BW1_FR_16.png;https://images.pokemontcg.io/bw1/16.png;bw1
17;17;Uncommon;;Grotichon;Pignite;Pokémon;Fire;499;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW1/BW1_FR_17.png;https://images.pokemontcg.io/bw1/17.png;bw1
