rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
1;1;Common;;Mystherbe;Oddish;Pokémon;Grass;43;Kanako Eo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_1.png;https://images.pokemontcg.io/bw7/1.png;bw7
2;2;Uncommon;;Ortide;Gloom;Pokémon;Grass;44;Atsuko Nishida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_2.png;https://images.pokemontcg.io/bw7/2.png;bw7
3;3;Rare Holo;;Rafflésia;Vileplume;Pokémon;Grass;45;Shin Nagasawa;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_3.png;https://images.pokemontcg.io/bw7/3.png;bw7
4;4;Rare;;Joliflor;Bellossom;Pokémon;Grass;182;Mizue;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_4.png;https://images.pokemontcg.io/bw7/4.png;bw7
5;5;Common;;Saquedeneu;Tangela;Pokémon;Grass;114;MAHOU;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_5.png;https://images.pokemontcg.io/bw7/5.png;bw7
6;6;Rare Holo;;Bouldeneu;Tangrowth;Pokémon;Grass;465;TOKIYA;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_6.png;https://images.pokemontcg.io/bw7/6.png;bw7
7;7;Common;;Insécateur;Scyther;Pokémon;Grass;123;kawayoo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_7.png;https://images.pokemontcg.io/bw7/7.png;bw7
8;8;Uncommon;;Scarhino;Heracross;Pokémon;Grass;214;Naoki Saito;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_8.png;https://images.pokemontcg.io/bw7/8.png;bw7
9;9;Ultra;EX;Celebi-EX;Celebi-EX;Pokémon;Grass;251;Toyste Beach;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_9.png;https://images.pokemontcg.io/bw7/9.png;bw7
10;10;Rare;;Shaymin;Shaymin;Pokémon;Grass;492;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_10.png;https://images.pokemontcg.io/bw7/10.png;bw7
11;11;Common;;Vipélierre;Snivy;Pokémon;Grass;495;Mizue;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_11.png;https://images.pokemontcg.io/bw7/11.png;bw7
12;12;Uncommon;;Lianaja;Servine;Pokémon;Grass;496;Mizue;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_12.png;https://images.pokemontcg.io/bw7/12.png;bw7
13;13;Rare Holo;;Majaspic;Serperior;Pokémon;Grass;497;Mizue;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_13.png;https://images.pokemontcg.io/bw7/13.png;bw7
14;14;Common;;Doudouvet;Cottonee;Pokémon;Grass;546;sui;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_14.png;https://images.pokemontcg.io/bw7/14.png;bw7
15;15;Rare;;Farfaduvet;Whimsicott;Pokémon;Grass;547;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_15.png;https://images.pokemontcg.io/bw7/15.png;bw7
16;16;Uncommon;;Chlorobule;Petilil;Pokémon;Grass;548;sui;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_16.png;https://images.pokemontcg.io/bw7/16.png;bw7
17;17;Rare;;Fragilady;Lilligant;Pokémon;Grass;549;Kanako Eo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_17.png;https://images.pokemontcg.io/bw7/17.png;bw7
18;18;Common;;Salamèche;Charmander;Pokémon;Fire;4;Akira Komayama;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_18.png;https://images.pokemontcg.io/bw7/18.png;bw7
19;19;Uncommon;;Reptincel;Charmeleon;Pokémon;Fire;5;Masakazu Fukuda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_19.png;https://images.pokemontcg.io/bw7/19.png;bw7
20;20;Rare Holo;;Dracaufeu;Charizard;Pokémon;Fire;6;hatachu;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_20.png;https://images.pokemontcg.io/bw7/20.png;bw7
21;21;Common;;Chamallot;Numel;Pokémon;Fire;322;match;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_21.png;https://images.pokemontcg.io/bw7/21.png;bw7
22;22;Rare;;Camerupt;Camerupt;Pokémon;Fire;323;Akira Komayama;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_22.png;https://images.pokemontcg.io/bw7/22.png;bw7
23;23;Rare;;Victini;Victini;Pokémon;Fire;494;Masakazu Fukuda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW7/BW7_FR_23.png;https://images.pokemontcg.io/bw7/23.png;bw7
