rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;fr_url;us_url;list
35;35;Common;;Loupio;Chinchou;Pokémon;Lightning;170;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_35.png;https://images.pokemontcg.io/bw9/35.png;bw9
36;36;Uncommon;;Lanturn;Lanturn;Pokémon;Lightning;171;Mizue;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_36.png;https://images.pokemontcg.io/bw9/36.png;bw9
37;37;Common;;Pachirisu;Pachirisu;Pokémon;Lightning;417;Akira Komayama;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_37.png;https://images.pokemontcg.io/bw9/37.png;bw9
38;38;Ultra;EX;Fulguris-EX;Thundurus-EX;Pokémon;Lightning;642;Eske Yoshinob;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_38.png;https://images.pokemontcg.io/bw9/38.png;bw9
39;39;Rare Holo;;Zekrom;Zekrom;Pokémon;Lightning;644;Mitsuhiro Arita;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_39.png;https://images.pokemontcg.io/bw9/39.png;bw9
40;40;Common;;Nidoran F;Nidoran♀;Pokémon;Psychic;29;Aya Kusube;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_40.png;https://images.pokemontcg.io/bw9/40.png;bw9
41;41;Uncommon;;Nidorina;Nidorina;Pokémon;Psychic;30;Atsuko Nishida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_41.png;https://images.pokemontcg.io/bw9/41.png;bw9
42;42;Rare;;Nidoqueen;Nidoqueen;Pokémon;Psychic;31;Mizue;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_42.png;https://images.pokemontcg.io/bw9/42.png;bw9
43;43;Common;;Nidoran M;Nidoran♂;Pokémon;Psychic;32;Masakazu Fukuda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_43.png;https://images.pokemontcg.io/bw9/43.png;bw9
44;44;Uncommon;;Nidorino;Nidorino;Pokémon;Psychic;33;Shigenori Negishi;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_44.png;https://images.pokemontcg.io/bw9/44.png;bw9
45;45;Common;;Tadmorv;Grimer;Pokémon;Psychic;88;Hajime Kusajima;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_45.png;https://images.pokemontcg.io/bw9/45.png;bw9
46;46;Rare;;Grotadmorv;Muk;Pokémon;Psychic;89;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_46.png;https://images.pokemontcg.io/bw9/46.png;bw9
47;47;Rare;;M. Mime;Mr. Mime;Pokémon;Psychic;122;Hiroki Asanuma;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_47.png;https://images.pokemontcg.io/bw9/47.png;bw9
48;48;Uncommon;;Mentali;Espeon;Pokémon;Psychic;196;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_48.png;https://images.pokemontcg.io/bw9/48.png;bw9
49;49;Rare;;Ténéfix;Sableye;Pokémon;Psychic;302;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_49.png;https://images.pokemontcg.io/bw9/49.png;bw9
50;50;Common;;Terhal;Beldum;Pokémon;Psychic;374;Shigenori Negishi;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_50.png;https://images.pokemontcg.io/bw9/50.png;bw9
51;51;Uncommon;;Metang;Metang;Pokémon;Psychic;375;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_51.png;https://images.pokemontcg.io/bw9/51.png;bw9
52;52;Rare Holo;;Metalosse;Metagross;Pokémon;Psychic;376;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_52.png;https://images.pokemontcg.io/bw9/52.png;bw9
53;53;Ultra;EX;Deoxys-EX;Deoxys-EX;Pokémon;Psychic;386;Eske Yoshinob;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_53.png;https://images.pokemontcg.io/bw9/53.png;bw9
54;54;Common;;Tutafeh;Yamask;Pokémon;Psychic;562;Masakazu Fukuda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_54.png;https://images.pokemontcg.io/bw9/54.png;bw9
55;55;Common;;Tutafeh;Yamask;Pokémon;Psychic;562;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_55.png;https://images.pokemontcg.io/bw9/55.png;bw9
56;56;Rare Holo;;Tutankafer;Cofagrigus;Pokémon;Psychic;563;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_56.png;https://images.pokemontcg.io/bw9/56.png;bw9
57;57;Rare;;Tutankafer;Cofagrigus;Pokémon;Psychic;563;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_57.png;https://images.pokemontcg.io/bw9/57.png;bw9
58;58;Rare;;Nidoking;Nidoking;Pokémon;Fighting;34;Shin Nagasawa;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_58.png;https://images.pokemontcg.io/bw9/58.png;bw9
59;59;Common;;Férosinge;Mankey;Pokémon;Fighting;56;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_59.png;https://images.pokemontcg.io/bw9/59.png;bw9
60;60;Common;;Colossinge;Primeape;Pokémon;Fighting;57;Mitsuhiro Arita;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_60.png;https://images.pokemontcg.io/bw9/60.png;bw9
61;61;Uncommon;;Onix;Onix;Pokémon;Fighting;95;Toyste Beach;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_61.png;https://images.pokemontcg.io/bw9/61.png;bw9
62;62;Common;;Makuhita;Makuhita;Pokémon;Fighting;296;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_62.png;https://images.pokemontcg.io/bw9/62.png;bw9
63;63;Rare;;Hariyama;Hariyama;Pokémon;Fighting;297;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_63.png;https://images.pokemontcg.io/bw9/63.png;bw9
64;64;Rare Holo;;Noctali;Umbreon;Pokémon;Darkness;197;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_64.png;https://images.pokemontcg.io/bw9/64.png;bw9
65;65;Common;;Farfuret;Sneasel;Pokémon;Darkness;215;Sumiyoshi Kizuki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_65.png;https://images.pokemontcg.io/bw9/65.png;bw9
66;66;Rare;;Dimoret;Weavile;Pokémon;Darkness;461;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_66.png;https://images.pokemontcg.io/bw9/66.png;bw9
67;67;Rare Holo;;Absol;Absol;Pokémon;Darkness;359;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_67.png;https://images.pokemontcg.io/bw9/67.png;bw9
68;68;Common;;Mascaïman;Sandile;Pokémon;Darkness;551;sui;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_68.png;https://images.pokemontcg.io/bw9/68.png;bw9
69;69;Uncommon;;Escroco;Krokorok;Pokémon;Darkness;552;Midori Harada;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_69.png;https://images.pokemontcg.io/bw9/69.png;bw9
70;70;Rare;;Crocorible;Krookodile;Pokémon;Darkness;553;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_70.png;https://images.pokemontcg.io/bw9/70.png;bw9
71;71;Common;;Scalpion;Pawniard;Pokémon;Darkness;624;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_71.png;https://images.pokemontcg.io/bw9/71.png;bw9
72;72;Common;;Scalpion;Pawniard;Pokémon;Darkness;624;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_72.png;https://images.pokemontcg.io/bw9/72.png;bw9
73;73;Rare;;Scalproie;Bisharp;Pokémon;Darkness;625;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_73.png;https://images.pokemontcg.io/bw9/73.png;bw9
74;74;Uncommon;;Scalproie;Bisharp;Pokémon;Darkness;625;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_74.png;https://images.pokemontcg.io/bw9/74.png;bw9
75;75;Common;;Solochi;Deino;Pokémon;Darkness;633;Midori Harada;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_75.png;https://images.pokemontcg.io/bw9/75.png;bw9
76;76;Common;;Solochi;Deino;Pokémon;Darkness;633;Naoki Saito;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_76.png;https://images.pokemontcg.io/bw9/76.png;bw9
77;77;Uncommon;;Diamat;Zweilous;Pokémon;Darkness;634;match;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_77.png;https://images.pokemontcg.io/bw9/77.png;bw9
78;78;Rare Holo;;Trioxhydre;Hydreigon;Pokémon;Darkness;635;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_78.png;https://images.pokemontcg.io/bw9/78.png;bw9
79;79;Rare;;Steelix;Steelix;Pokémon;Metal;208;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_79.png;https://images.pokemontcg.io/bw9/79.png;bw9
80;80;Uncommon;;Mysdibule;Mawile;Pokémon;Metal;303;Mitsuhiro Arita;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_80.png;https://images.pokemontcg.io/bw9/80.png;bw9
81;81;Common;;Minidraco;Dratini;Pokémon;Dragon;147;Atsuko Nishida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_81.png;https://images.pokemontcg.io/bw9/81.png;bw9
82;82;Uncommon;;Draco;Dragonair;Pokémon;Dragon;148;TOKIYA;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_82.png;https://images.pokemontcg.io/bw9/82.png;bw9
83;83;Rare Holo;;Dracolosse;Dragonite;Pokémon;Dragon;149;Akira Komayama;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_83.png;https://images.pokemontcg.io/bw9/83.png;bw9
84;84;Rare Holo;;Hyporoi;Kingdra;Pokémon;Dragon;230;Naoyo Kimura;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_84.png;https://images.pokemontcg.io/bw9/84.png;bw9
85;85;Ultra;EX;Latias-EX;Latias-EX;Pokémon;Dragon;380;Ryo Ueda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_85.png;https://images.pokemontcg.io/bw9/85.png;bw9
86;86;Ultra;EX;Latios-EX;Latios-EX;Pokémon;Dragon;381;Ryo Ueda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_86.png;https://images.pokemontcg.io/bw9/86.png;bw9
87;87;Common;;Rattata;Rattata;Pokémon;Colorless;19;Masakazu Fukuda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_87.png;https://images.pokemontcg.io/bw9/87.png;bw9
88;88;Rare;;Rattatac;Raticate;Pokémon;Colorless;20;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_88.png;https://images.pokemontcg.io/bw9/88.png;bw9
89;89;Common;;Evoli;Eevee;Pokémon;Colorless;133;Naoki Saito;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_89.png;https://images.pokemontcg.io/bw9/89.png;bw9
90;90;Common;;Evoli;Eevee;Pokémon;Colorless;133;Toyste Beach;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_90.png;https://images.pokemontcg.io/bw9/90.png;bw9
91;91;Common;;Hoothoot;Hoothoot;Pokémon;Colorless;163;match;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_91.png;https://images.pokemontcg.io/bw9/91.png;bw9
92;92;Uncommon;;Noarfang;Noctowl;Pokémon;Colorless;164;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_92.png;https://images.pokemontcg.io/bw9/92.png;bw9
93;93;Uncommon;;Ecrémeuh;Miltank;Pokémon;Colorless;241;MAHOU;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_93.png;https://images.pokemontcg.io/bw9/93.png;bw9
94;94;Rare;;Kecleon;Kecleon;Pokémon;Colorless;352;Toyste Beach;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_94.png;https://images.pokemontcg.io/bw9/94.png;bw9
95;95;Common;;Etourmi;Starly;Pokémon;Colorless;396;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_95.png;https://images.pokemontcg.io/bw9/95.png;bw9
96;96;Uncommon;;Etourvol;Staravia;Pokémon;Colorless;397;sui;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_96.png;https://images.pokemontcg.io/bw9/96.png;bw9
97;97;Rare;;Etouraptor;Staraptor;Pokémon;Colorless;398;Hajime Kusajima;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_97.png;https://images.pokemontcg.io/bw9/97.png;bw9
98;98;Ultra;EX;Boréas-EX;Tornadus-EX;Pokémon;Colorless;641;Eske Yoshinob;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_98.png;https://images.pokemontcg.io/bw9/98.png;bw9
99;99;Uncommon;;Pierrallégée;Float Stone;Trainer;NoColor;;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_99.png;https://images.pokemontcg.io/bw9/99.png;bw9
100;100;Uncommon;;Ville Gelée;Frozen City;Trainer;NoColor;;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_100.png;https://images.pokemontcg.io/bw9/100.png;bw9
101;101;Rare Holo;;Ghetis;Ghetsis;Trainer;NoColor;;Yusuke Ohmura;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_101.png;https://images.pokemontcg.io/bw9/101.png;bw9
102;102;Uncommon;;Trio des Ombres;Shadow Triad;Trainer;NoColor;;Yusuke Ohmura;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_102.png;https://images.pokemontcg.io/bw9/102.png;bw9
103;103;Uncommon;;Récupération d'Énergie Supérieure;Superior Energy Retrieval;Trainer;NoColor;;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_103.png;https://images.pokemontcg.io/bw9/103.png;bw9
104;104;Uncommon;;Badge de la Team Plasma;Team Plasma Badge;Trainer;NoColor;;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_104.png;https://images.pokemontcg.io/bw9/104.png;bw9
105;105;Uncommon;;Team Plasma Ball;Team Plasma Ball;Trainer;NoColor;;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_105.png;https://images.pokemontcg.io/bw9/105.png;bw9
106;106;Uncommon;;Énergie Plasma;Plasma Energy;Energy;NoColor;;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_106.png;https://images.pokemontcg.io/bw9/106.png;bw9
107;107;Ultra;HIGH-TECH;Rosée de vie;Life Dew;Trainer;NoColor;;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_107.png;https://images.pokemontcg.io/bw9/107.png;bw9
108;108;Ultra;HIGH-TECH;Garde Roche;Rock Guard;Trainer;NoColor;;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_108.png;https://images.pokemontcg.io/bw9/108.png;bw9
109;109;Ultra;EX FA;Heatran-EX;Heatran-EX;Pokémon;Fire;485;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_109.png;https://images.pokemontcg.io/bw9/109.png;bw9
110;110;Ultra;EX FA;Fulguris-EX;Thundurus-EX;Pokémon;Lightning;642;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_110.png;https://images.pokemontcg.io/bw9/110.png;bw9
111;111;Ultra;EX FA;Deoxys-EX;Deoxys-EX;Pokémon;Psychic;386;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_111.png;https://images.pokemontcg.io/bw9/111.png;bw9
112;112;Ultra;EX FA;Latias-EX;Latias-EX;Pokémon;Dragon;380;Ryo Ueda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_112.png;https://images.pokemontcg.io/bw9/112.png;bw9
113;113;Ultra;EX FA;Latios-EX;Latios-EX;Pokémon;Dragon;381;Ryo Ueda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_113.png;https://images.pokemontcg.io/bw9/113.png;bw9
114;114;Ultra;EX FA;Boréas-EX;Tornadus-EX;Pokémon;Colorless;641;5ban Graphics;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_114.png;https://images.pokemontcg.io/bw9/114.png;bw9
115;115;Ultra;FA;Ghetis;Ghetsis;Trainer;NoColor;;Kanako Eo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_115.png;https://images.pokemontcg.io/bw9/115.png;bw9
116;116;Ultra;FA;Professeur Keteleeria;Professor Juniper;Trainer;NoColor;;Kanako Eo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_116.png;https://images.pokemontcg.io/bw9/116.png;bw9
117;117;Secret;;Pingoléon;Empoleon;Pokémon;Water;395;Ayaka Yoshida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_117.png;https://images.pokemontcg.io/bw9/117.png;bw9
118;118;Secret;;Cryptéro;Sigilyph;Pokémon;Psychic;561;Ayaka Yoshida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_118.png;https://images.pokemontcg.io/bw9/118.png;bw9
119;119;Secret;;Miasmax;Garbodor;Pokémon;Psychic;569;Ayaka Yoshida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/BW9/BW9_FR_119.png;https://images.pokemontcg.io/bw9/119.png;bw9
