rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
78;78;Common;;Keunotor;Bidoof;Pokémon;Colorless;399;Yuka Morii;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10437.JPG;
79;79;Rare Holo;;Regigigas;Regigigas;Pokémon;Colorless;486;Masakazu Fukuda;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10438.JPG;
80;80;Ultra;Niv.X;Regigigas Niv.X;Regigigas LV.X;Pokémon;Colorless;486;Shizurow;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10081.JPG;
81;81;Uncommon;;Luxe Ball;Luxury Ball;Trainer;NoColor;;Ryo Ueda;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10080.JPG;
82;82;Uncommon;;Super Ball;Great Ball;Trainer;NoColor;;Kent Kanetsuna;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10439.JPG;
83;83;Uncommon;;Poké Pioche +;Poké Drawer +;Trainer;NoColor;;Ryo Ueda;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10079.JPG;
84;84;Uncommon;;Poké Guérison +;Poké Healer +;Trainer;NoColor;;Ryo Ueda;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10078.JPG;
85;85;Uncommon;;Poké Coup +;Poké Blower +;Trainer;NoColor;;Ryo Ueda;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10440.JPG;
86;86;Uncommon;;Chaîne d'énergie;Energy Link;Trainer;NoColor;;Ryo Ueda;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10077.JPG;
87;87;Uncommon;;La requête de Vivianne;Marley's Request;Trainer;NoColor;;Ken Sugimori;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10441.JPG;
88;88;Uncommon;;Énergie Cyclone;Cyclone Energy;Energy;NoColor;;Takumi Akabane;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10076.JPG;
89;89;Uncommon;;Energie de Distorsion;Warp Energy;Energy;NoColor;;Takumi Akabane;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10442.JPG;
90;90;Secret;;Salamèche;Charmander;Pokémon;Fire;4;Mitsuhiro Arita;https://www.papermoonjapan-annex.com/data/papermoon/product/Scan10443.JPG;
91;91;Secret;;Reptincel;Charmeleon;Pokémon;Fire;5;Mitsuhiro Arita;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1286907.jpg;
92;92;Secret;;Dracaufeu;Charizard;Pokémon;Fire;6;Mitsuhiro Arita;https://52f4e29a8321344e30ae-0f55c9129972ac85d6b1f4e703468e6b.ssl.cf2.rackcdn.com/products/pictures/1286916.jpg;
