number;rarety_type;ultra_type;fr_name;us_name;super_type;energy_type;pokedex_number;artist;fr_url;fr_r_url;us_url;us_r_url;list
RC1;Common;;Germignon;Chikorita;Pokémon;Grass;152;Sanosuke Sakuma;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC1.png;;https://images.pokemontcg.io/g1/RC1.png;;Generations
RC2;Common;;Balignon;Shroomish;Pokémon;Grass;285;Miki Tanaka;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC2.png;;https://images.pokemontcg.io/g1/RC2.png;;Generations
RC3;Common;;Salamèche;Charmander;Pokémon;Fire;4;Akira Komayama;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC3.png;;https://images.pokemontcg.io/g1/RC3.png;;Generations
RC4;Common;;Reptincel;Charmeleon;Pokémon;Fire;5;Akira Komayama;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC4.png;;https://images.pokemontcg.io/g1/RC4.png;;Generations
RC5;Uncommon;;Dracaufeu;Charizard;Pokémon;Fire;6;Akira Komayama;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC5.png;;https://images.pokemontcg.io/g1/RC5.png;;Generations
RC6;Ultra;EX;Pyroli-EX;Flareon-EX;Pokémon;Fire;136;Atsuko Nishida;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC6.png;;https://images.pokemontcg.io/g1/RC6.png;;Generations
RC7;Common;;Stalgamin;Snorunt;Pokémon;Water;361;MAHOU;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC7.png;;https://images.pokemontcg.io/g1/RC7.png;;Generations
RC8;Uncommon;;Momartik;Froslass;Pokémon;Water;478;Shin Nagasawa;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC8.png;;https://images.pokemontcg.io/g1/RC8.png;;Generations
RC9;Common;;Raichu;Raichu;Pokémon;Lightning;26;Aya Kusube;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC9.png;;https://images.pokemontcg.io/g1/RC9.png;;Generations
RC10;Uncommon;;Dedenne;Dedenne;Pokémon;Lightning;702;kanahei;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC10.png;;https://images.pokemontcg.io/g1/RC10.png;;Generations
RC11;Common;;Qulbutoke;Wobbuffet;Pokémon;Psychic;202;Yukiko Baba;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC11.png;;https://images.pokemontcg.io/g1/RC11.png;;Generations
RC12;Common;;Gloupti;Gulpin;Pokémon;Psychic;316;Tomokazu Komiya;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC12.png;;https://images.pokemontcg.io/g1/RC12.png;;Generations
RC13;Uncommon;;Jirachi;Jirachi;Pokémon;Psychic;385;kirisAki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC13.png;;https://images.pokemontcg.io/g1/RC13.png;;Generations
RC14;Common;;Psystigri;Espurr;Pokémon;Psychic;677;Kanako Eo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC14.png;;https://images.pokemontcg.io/g1/RC14.png;;Generations
RC15;Uncommon;;Mistigrix;Meowstic;Pokémon;Psychic;678;sui;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC15.png;;https://images.pokemontcg.io/g1/RC15.png;;Generations
RC16;Uncommon;;Yveltal;Yveltal;Pokémon;Darkness;717;Saya Tsuruta;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC16.png;;https://images.pokemontcg.io/g1/RC16.png;;Generations
RC17;Common;;Flabébé;Flabébé;Pokémon;Fairy;669;Saya Tsuruta;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC17.png;;https://images.pokemontcg.io/g1/RC17.png;;Generations
RC18;Uncommon;;Floette;Floette;Pokémon;Fairy;670;Eske Yoshinob;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC18.png;;https://images.pokemontcg.io/g1/RC18.png;;Generations
RC19;Uncommon;;Sucroquin;Swirlix;Pokémon;Fairy;684;Yuka Morii;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC19.png;;https://images.pokemontcg.io/g1/RC19.png;;Generations
RC20;Uncommon;;Cupcanaille;Slurpuff;Pokémon;Fairy;685;MAHOU;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/G1/G1_FR_RC20.png;;https://images.pokemontcg.io/g1/RC20.png;;Generations
