number;rarety_type;ultra_type;fr_name;us_name;super_type;energy_type;pokedex_number;artist;fr_url;fr_r_url;us_url;us_r_url;list
1;Rare Holo;;Arcanin;Arcanine;Pokémon;Fire;59;Naoki Saito;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_1.png;;https://images.pokemontcg.io/hgss1/1.png;;HeartGold & SoulSilver
2;Rare Holo;;Azumarill;Azumarill;Pokémon;Water;184;Kouki Saitou;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_2.png;;https://images.pokemontcg.io/hgss1/2.png;;HeartGold & SoulSilver
3;Rare Holo;;Mélodelfe;Clefable;Pokémon;Colorless;36;Masakazu Fukuda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_3.png;;https://images.pokemontcg.io/hgss1/3.png;;HeartGold & SoulSilver
4;Rare Holo;;Léviator;Gyarados;Pokémon;Water;130;Mitsuhiro Arita;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_4.png;;https://images.pokemontcg.io/hgss1/4.png;;HeartGold & SoulSilver
5;Rare Holo;;Kapoera;Hitmontop;Pokémon;Fighting;237;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_5.png;;https://images.pokemontcg.io/hgss1/5.png;;HeartGold & SoulSilver
6;Rare Holo;;Cotovol;Jumpluff;Pokémon;Grass;189;sui;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_6.png;;https://images.pokemontcg.io/hgss1/6.png;;HeartGold & SoulSilver
7;Rare Holo;;Feunard;Ninetales;Pokémon;Fire;38;TOKIYA;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_7.png;;https://images.pokemontcg.io/hgss1/7.png;;HeartGold & SoulSilver
8;Rare Holo;;Noarfang;Noctowl;Pokémon;Colorless;164;Suwama Chiaki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_8.png;;https://images.pokemontcg.io/hgss1/8.png;;HeartGold & SoulSilver
9;Rare Holo;;Maraiste;Quagsire;Pokémon;Water;195;match;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_9.png;;https://images.pokemontcg.io/hgss1/9.png;;HeartGold & SoulSilver
10;Rare Holo;;Raichu;Raichu;Pokémon;Lightning;26;match;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_10.png;;https://images.pokemontcg.io/hgss1/10.png;;HeartGold & SoulSilver
11;Rare Holo;;Caratroc;Shuckle;Pokémon;Grass;213;Sumiyoshi Kizuki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_11.png;;https://images.pokemontcg.io/hgss1/11.png;;HeartGold & SoulSilver
12;Rare Holo;;Roigada;Slowking;Pokémon;Psychic;199;Sumiyoshi Kizuki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_12.png;;https://images.pokemontcg.io/hgss1/12.png;;HeartGold & SoulSilver
13;Rare Holo;;Qulbutoke;Wobbuffet;Pokémon;Psychic;202;Yuka Morii;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_13.png;;https://images.pokemontcg.io/hgss1/13.png;;HeartGold & SoulSilver
14;Rare;;Pharamp;Ampharos;Pokémon;Lightning;181;Masakazu Fukuda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_14.png;;https://images.pokemontcg.io/hgss1/14.png;;HeartGold & SoulSilver
15;Rare;;Migalos;Ariados;Pokémon;Grass;168;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_15.png;;https://images.pokemontcg.io/hgss1/15.png;;HeartGold & SoulSilver
16;Rare;;Papilusion;Butterfree;Pokémon;Grass;12;Tomokazu Komiya;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_16.png;;https://images.pokemontcg.io/hgss1/16.png;;HeartGold & SoulSilver
17;Rare;;Mélo;Cleffa;Pokémon;Colorless;173;Masakazu Fukuda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_17.png;;https://images.pokemontcg.io/hgss1/17.png;;HeartGold & SoulSilver
18;Rare;;Noadkoko;Exeggutor;Pokémon;Psychic;103;Miki Tanaka;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_18.png;;https://images.pokemontcg.io/hgss1/18.png;;HeartGold & SoulSilver
19;Rare;;Canarticho;Farfetch'd;Pokémon;Colorless;83;Aya Kusube;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_19.png;;https://images.pokemontcg.io/hgss1/19.png;;HeartGold & SoulSilver
20;Rare;;Aligatueur;Feraligatr;Pokémon;Water;160;kawayoo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_20.png;;https://images.pokemontcg.io/hgss1/20.png;;HeartGold & SoulSilver
21;Rare;;Fouinar;Furret;Pokémon;Colorless;162;MAHOU;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_21.png;;https://images.pokemontcg.io/hgss1/21.png;;HeartGold & SoulSilver
22;Rare;;Granbull;Granbull;Pokémon;Colorless;210;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_22.png;;https://images.pokemontcg.io/hgss1/22.png;;HeartGold & SoulSilver
23;Rare;;Hypnomade;Hypno;Pokémon;Psychic;97;Masakazu Fukuda;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_23.png;;https://images.pokemontcg.io/hgss1/23.png;;HeartGold & SoulSilver
24;Rare;;Lokhlass;Lapras;Pokémon;Water;131;Suwama Chiaki;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_24.png;;https://images.pokemontcg.io/hgss1/24.png;;HeartGold & SoulSilver
25;Rare;;Coxyclaque;Ledian;Pokémon;Grass;166;Yuka Morii;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_25.png;;https://images.pokemontcg.io/hgss1/25.png;;HeartGold & SoulSilver
26;Rare;;Méganium;Meganium;Pokémon;Grass;154;Shin Nagasawa;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_26.png;;https://images.pokemontcg.io/hgss1/26.png;;HeartGold & SoulSilver
27;Rare;;Persian;Persian;Pokémon;Colorless;53;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_27.png;;https://images.pokemontcg.io/hgss1/27.png;;HeartGold & SoulSilver
28;Rare;;Pichu;Pichu;Pokémon;Lightning;172;match;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_28.png;;https://images.pokemontcg.io/hgss1/28.png;;HeartGold & SoulSilver
29;Rare;;Sablaireau;Sandslash;Pokémon;Fighting;28;Yukiko Baba;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_29.png;;https://images.pokemontcg.io/hgss1/29.png;;HeartGold & SoulSilver
30;Rare;;Lippouti;Smoochum;Pokémon;Psychic;238;Midori Harada;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_30.png;;https://images.pokemontcg.io/hgss1/30.png;;HeartGold & SoulSilver
31;Rare;;Heliatronc;Sunflora;Pokémon;Grass;192;Yuka Morii;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_31.png;;https://images.pokemontcg.io/hgss1/31.png;;HeartGold & SoulSilver
32;Rare;;Typhlosion;Typhlosion;Pokémon;Fire;157;Kagemaru Himeno;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_32.png;;https://images.pokemontcg.io/hgss1/32.png;;HeartGold & SoulSilver
33;Rare;;Debugant;Tyrogue;Pokémon;Fighting;236;Ken Sugimori;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_33.png;;https://images.pokemontcg.io/hgss1/33.png;;HeartGold & SoulSilver
34;Rare;;Smogogo;Weezing;Pokémon;Psychic;110;Hajime Kusajima;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_34.png;;https://images.pokemontcg.io/hgss1/34.png;;HeartGold & SoulSilver
35;Uncommon;;Macronium;Bayleef;Pokémon;Grass;153;Shin Nagasawa;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_35.png;;https://images.pokemontcg.io/hgss1/35.png;;HeartGold & SoulSilver
36;Uncommon;;Leuphorie;Blissey;Pokémon;Colorless;242;Kanako Eo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_36.png;;https://images.pokemontcg.io/hgss1/36.png;;HeartGold & SoulSilver
37;Uncommon;;Corayon;Corsola;Pokémon;Water;222;TOKIYA;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_37.png;;https://images.pokemontcg.io/hgss1/37.png;;HeartGold & SoulSilver
38;Uncommon;;Crocrodil;Croconaw;Pokémon;Water;159;kawayoo;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_38.png;;https://images.pokemontcg.io/hgss1/38.png;;HeartGold & SoulSilver
39;Uncommon;;Cadoizo;Delibird;Pokémon;Water;225;sui;https://assets.pokemon.com/assets/cms2-fr-fr/img/cards/web/HGSS1/HGSS1_FR_39.png;;https://images.pokemontcg.io/hgss1/39.png;;HeartGold & SoulSilver
