number;rarety_type;ultra_type;fr_name;us_name;super_type;energy_type;pokedex_number;artist;fr_url;fr_r_url;us_url;us_r_url;list
118;Rare;;Forêt de Noigrumes;Apricorn Forest;Trainer;NoColor;;Midori Harada;;;https://images.pokemontcg.io/ecard2/118.png;;Aquapolis
119;Uncommon;;Cube d'Obscurité 01;Darkness Cube 01;Trainer;NoColor;;;;;https://images.pokemontcg.io/ecard2/119.png;;Aquapolis
120;Uncommon;;Échange d'énergie;Energy Switch;Trainer;NoColor;;Mikio Menjo;;;https://images.pokemontcg.io/ecard2/120.png;;Aquapolis
121;Uncommon;;Cube de Combat 01;Fighting Cube 01;Trainer;NoColor;;;;;https://images.pokemontcg.io/ecard2/121.png;;Aquapolis
122;Uncommon;;Cube de Feu 01;Fire Cube 01;Trainer;NoColor;;Big Mama Tagawa;;;https://images.pokemontcg.io/ecard2/122.png;;Aquapolis
123;Uncommon;;Gardien de la Forêt;Forest Guardian;Trainer;NoColor;;Ken Sugimori;;;https://images.pokemontcg.io/ecard2/123.png;;Aquapolis
124;Uncommon;;Cube Plante 01;Grass Cube 01;Trainer;NoColor;;Big Mama Tagawa;;;https://images.pokemontcg.io/ecard2/124.png;;Aquapolis
125;Uncommon;;Baie de Soin;Healing Berry;Trainer;NoColor;;Shin-ichi Yoshida;;;https://images.pokemontcg.io/ecard2/125.png;;Aquapolis
126;Uncommon;;Jongleur;Juggler;Trainer;NoColor;;Ken Sugimori;;;https://images.pokemontcg.io/ecard2/126.png;;Aquapolis
127;Uncommon;;Cube Electrik 01;Lightning Cube 01;Trainer;NoColor;;;;;https://images.pokemontcg.io/ecard2/127.png;;Aquapolis
128;Uncommon;;Baie de Mémoire;Memory Berry;Trainer;NoColor;;Shin-ichi Yoshikawa;;;https://images.pokemontcg.io/ecard2/128.png;;Aquapolis
129;Uncommon;;Cube de Métal 01;Metal Cube 01;Trainer;NoColor;;;;;https://images.pokemontcg.io/ecard2/129.png;;Aquapolis
130;Uncommon;;Fan Club Pokémon;Pokémon Fan Club;Trainer;NoColor;;Ken Sugimori;;;https://images.pokemontcg.io/ecard2/130.png;;Aquapolis
131;Uncommon;;Parc Pokémon;Pokémon Park;Trainer;NoColor;;Kazuo Yazawa;;;https://images.pokemontcg.io/ecard2/131.png;;Aquapolis
132;Uncommon;;Cube Psy 01;Psychic Cube 01;Trainer;NoColor;;;;;https://images.pokemontcg.io/ecard2/132.png;;Aquapolis
133;Uncommon;;Superviseur;Seer;Trainer;NoColor;;Ken Sugimori;;;https://images.pokemontcg.io/ecard2/133.png;;Aquapolis
134;Uncommon;;Super Suppression d'énergie 2;Super Energy Removal 2;Trainer;NoColor;;Keiji Kinebuchi;;;https://images.pokemontcg.io/ecard2/134.png;;Aquapolis
135;Uncommon;;Echarde temporelle;Time Shard;Trainer;NoColor;;Shin-ichi Yoshikawa;;;https://images.pokemontcg.io/ecard2/135.png;;Aquapolis
136;Uncommon;;Volontaires de la ville;Town Volunteers;Trainer;NoColor;;Ken Sugimori;;;https://images.pokemontcg.io/ecard2/136.png;;Aquapolis
137;Uncommon;;Représentant de Commerce;Traveling Salesman;Trainer;NoColor;;Ken Sugimori;;;https://images.pokemontcg.io/ecard2/137.png;;Aquapolis
