number;rarety_type;ultra_type;fr_name;us_name;super_type;energy_type;pokedex_number;artist;fr_url;fr_r_url;us_url;us_r_url;list
43;Uncommon;;Lilia;Lileep;Pokémon;Grass;345;Ken Sugimori;;;https://images.pokemontcg.io/ex2/43.png;;Sandstorm
44;Uncommon;;Lineon;Linoone;Pokémon;Colorless;264;Mitsuhiro Arita;;;https://images.pokemontcg.io/ex2/44.png;;Sandstorm
45;Uncommon;;Lombre;Lombre;Pokémon;Water;271;Tomokazu Komiya;;;https://images.pokemontcg.io/ex2/45.png;;Sandstorm
46;Uncommon;;Lombre;Lombre;Pokémon;Water;271;Mitsuhiro Arita;;;https://images.pokemontcg.io/ex2/46.png;;Sandstorm
47;Uncommon;;Cornèbre;Murkrow;Pokémon;Darkness;198;Mitsuhiro Arita;;;https://images.pokemontcg.io/ex2/47.png;;Sandstorm
48;Uncommon;;Pifeuil;Nuzleaf;Pokémon;Grass;274;Atsuko Nishida;;;https://images.pokemontcg.io/ex2/48.png;;Sandstorm
49;Uncommon;;Pifeuil;Nuzleaf;Pokémon;Grass;274;Ken Sugimori;;;https://images.pokemontcg.io/ex2/49.png;;Sandstorm
50;Uncommon;;Bekipan;Pelipper;Pokémon;Water;279;Kagemaru Himeno;;;https://images.pokemontcg.io/ex2/50.png;;Sandstorm
51;Uncommon;;Feurisson;Quilava;Pokémon;Fire;156;Naoyo Kimura;;;https://images.pokemontcg.io/ex2/51.png;;Sandstorm
52;Uncommon;;Vigoroth;Vigoroth;Pokémon;Colorless;288;Ken Sugimori;;;https://images.pokemontcg.io/ex2/52.png;;Sandstorm
53;Uncommon;;Muciole;Volbeat;Pokémon;Grass;313;Kyoko Umemoto;;;https://images.pokemontcg.io/ex2/53.png;;Sandstorm
54;Uncommon;;Okéoké;Wynaut;Pokémon;Psychic;360;Kagemaru Himeno;;;https://images.pokemontcg.io/ex2/54.png;;Sandstorm
55;Uncommon;;Xatu;Xatu;Pokémon;Psychic;178;Midori Harada;;;https://images.pokemontcg.io/ex2/55.png;;Sandstorm
56;Common;;Galekid;Aron;Pokémon;Metal;304;Atsuko Nishida;;;https://images.pokemontcg.io/ex2/56.png;;Sandstorm
57;Common;;Cacnéa;Cacnea;Pokémon;Grass;331;Atsuko Nishida;;;https://images.pokemontcg.io/ex2/57.png;;Sandstorm
58;Common;;Cacnéa;Cacnea;Pokémon;Grass;331;Midori Harada;;;https://images.pokemontcg.io/ex2/58.png;;Sandstorm
59;Common;;Héricendre;Cyndaquil;Pokémon;Fire;155;Naoyo Kimura;;;https://images.pokemontcg.io/ex2/59.png;;Sandstorm
60;Common;;Insolourdo;Dunsparce;Pokémon;Colorless;206;Mitsuhiro Arita;;;https://images.pokemontcg.io/ex2/60.png;;Sandstorm
61;Common;;Skelenox;Duskull;Pokémon;Psychic;355;Midori Harada;;;https://images.pokemontcg.io/ex2/61.png;;Sandstorm
62;Common;;Skelenox;Duskull;Pokémon;Psychic;355;Aya Kusube;;;https://images.pokemontcg.io/ex2/62.png;;Sandstorm
