rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
1;1;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY5t/XY5t_1_R_JP_SM.png;xy5b
2;2;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY5t/XY5t_2_R_JP_SM.png;xy5b
3;3;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY5t/XY5t_3_R_JP_SM.png;xy5b
4;4;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY5t/XY5t_4_R_JP_SM.png;xy5b
5;5;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY5t/XY5t_5_R_JP_SM.png;xy5b
6;6;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY5t/XY5t_6_R_JP_SM.png;xy5b
7;7;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY5t/XY5t_7_R_JP_SM.png;xy5b
8;8;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY5t/XY5t_8_R_JP_SM.png;xy5b
9;9;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY5t/XY5t_9_R_JP_SM.png;xy5b
10;10;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY5t/XY5t_10_R_JP_SM.png;xy5b
11;11;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY5t/XY5t_11_R_JP_SM.png;xy5b
12;12;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY5t/XY5t_12_R_JP_SM.png;xy5b
13;13;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY5t/XY5t_13_R_JP_SM.png;xy5b
14;14;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY5t/XY5t_14_R_JP_SM.png;xy5b
15;15;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY5t/XY5t_15_R_JP_SM.png;xy5b
16;16;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY5t/XY5t_16_R_JP_SM.png;xy5b
17;17;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY5t/XY5t_17_R_JP_SM.png;xy5b
