rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
1;1;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_1_R_JP_SM.png;xy1a
2;2;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_2_R_JP_SM.png;xy1a
3;3;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_3_R_JP_SM.png;xy1a
4;4;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_4_R_JP_SM.png;xy1a
5;5;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_5_R_JP_SM.png;xy1a
6;6;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_6_R_JP_SM.png;xy1a
7;7;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_7_R_JP_SM.png;xy1a
8;8;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_8_R_JP_SM.png;xy1a
9;9;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_9_R_JP_SM.png;xy1a
10;10;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_10_R_JP_SM.png;xy1a
11;11;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_11_R_JP_SM.png;xy1a
12;12;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_12_R_JP_SM.png;xy1a
13;13;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_13_R_JP_SM.png;xy1a
14;14;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_14_R_JP_SM.png;xy1a
15;15;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_15_R_JP_SM.png;xy1a
16;16;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_16_R_JP_SM.png;xy1a
17;17;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_17_R_JP_SM.png;xy1a
18;18;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_18_R_JP_SM.png;xy1a
19;19;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_19_R_JP_SM.png;xy1a
20;20;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_20_R_JP_SM.png;xy1a
21;21;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_21_R_JP_SM.png;xy1a
22;22;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_22_R_JP_SM.png;xy1a
23;23;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_23_R_JP_SM.png;xy1a
24;24;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_24_R_JP_SM.png;xy1a
25;25;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_25_R_JP_SM.png;xy1a
26;26;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_26_R_JP_SM.png;xy1a
27;27;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_27_R_JP_SM.png;xy1a
28;28;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_28_R_JP_SM.png;xy1a
29;29;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_29_R_JP_SM.png;xy1a
30;30;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_30_R_JP_SM.png;xy1a
31;31;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_31_R_JP_SM.png;xy1a
32;32;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_32_R_JP_SM.png;xy1a
33;33;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_33_R_JP_SM.png;xy1a
34;34;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_34_R_JP_SM.png;xy1a
35;35;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_35_R_JP_SM.png;xy1a
36;36;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_36_R_JP_SM.png;xy1a
37;37;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_37_R_JP_SM.png;xy1a
38;38;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_38_R_JP_SM.png;xy1a
39;39;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_39_R_JP_SM.png;xy1a
40;40;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_40_R_JP_SM.png;xy1a
41;41;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY1x/XY1x_41_R_JP_SM.png;xy1a
