rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
1;1;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_1_R_JP_SM.png;xy3
2;2;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_2_R_JP_SM.png;xy3
3;3;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_3_R_JP_SM.png;xy3
4;4;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_4_R_JP_SM.png;xy3
5;5;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_5_R_JP_SM.png;xy3
6;6;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_6_R_JP_SM.png;xy3
7;7;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_7_R_JP_SM.png;xy3
8;8;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_8_R_JP_SM.png;xy3
9;9;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_9_R_JP_SM.png;xy3
10;10;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_10_R_JP_SM.png;xy3
11;11;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_11_R_JP_SM.png;xy3
12;12;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_12_R_JP_SM.png;xy3
13;13;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_13_R_JP_SM.png;xy3
14;14;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_14_R_JP_SM.png;xy3
15;15;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_15_R_JP_SM.png;xy3
16;16;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_16_R_JP_SM.png;xy3
17;17;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_17_R_JP_SM.png;xy3
18;18;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_18_R_JP_SM.png;xy3
19;19;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_19_R_JP_SM.png;xy3
20;20;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_20_R_JP_SM.png;xy3
21;21;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_21_R_JP_SM.png;xy3
22;22;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY3/XY3_22_R_JP_SM.png;xy3
