rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
1;1;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_1_R_JP_SM.png;xy10
2;2;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_2_R_JP_SM.png;xy10
3;3;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_3_R_JP_SM.png;xy10
4;4;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_4_R_JP_SM.png;xy10
5;5;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_5_R_JP_SM.png;xy10
6;6;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_6_R_JP_SM.png;xy10
7;7;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_7_R_JP_SM.png;xy10
8;8;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_8_R_JP_SM.png;xy10
9;9;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_9_R_JP_SM.png;xy10
10;10;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_10_R_JP_SM.png;xy10
11;11;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_11_R_JP_SM.png;xy10
12;12;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_12_R_JP_SM.png;xy10
13;13;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_13_R_JP_SM.png;xy10
14;14;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_14_R_JP_SM.png;xy10
15;15;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_15_R_JP_SM.png;xy10
16;16;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_16_R_JP_SM.png;xy10
17;17;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_17_R_JP_SM.png;xy10
18;18;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_18_R_JP_SM.png;xy10
19;19;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_19_R_JP_SM.png;xy10
20;20;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_20_R_JP_SM.png;xy10
21;21;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_21_R_JP_SM.png;xy10
22;22;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_22_R_JP_SM.png;xy10
23;23;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_23_R_JP_SM.png;xy10
24;24;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_24_R_JP_SM.png;xy10
25;25;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_25_R_JP_SM.png;xy10
26;26;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_26_R_JP_SM.png;xy10
27;27;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_27_R_JP_SM.png;xy10
28;28;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_28_R_JP_SM.png;xy10
29;29;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_29_R_JP_SM.png;xy10
30;30;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_30_R_JP_SM.png;xy10
31;31;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_31_R_JP_SM.png;xy10
32;32;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_32_R_JP_SM.png;xy10
33;33;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_33_R_JP_SM.png;xy10
34;34;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_34_R_JP_SM.png;xy10
35;35;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_35_R_JP_SM.png;xy10
36;36;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_36_R_JP_SM.png;xy10
37;37;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_37_R_JP_SM.png;xy10
38;38;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_38_R_JP_SM.png;xy10
39;39;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_39_R_JP_SM.png;xy10
40;40;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_40_R_JP_SM.png;xy10
41;41;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_41_R_JP_SM.png;xy10
42;42;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_42_R_JP_SM.png;xy10
43;43;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_43_R_JP_SM.png;xy10
44;44;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_44_R_JP_SM.png;xy10
45;45;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_45_R_JP_SM.png;xy10
46;46;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_46_R_JP_SM.png;xy10
47;47;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_47_R_JP_SM.png;xy10
48;48;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_48_R_JP_SM.png;xy10
49;49;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_49_R_JP_SM.png;xy10
50;50;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_50_R_JP_SM.png;xy10
51;51;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_51_R_JP_SM.png;xy10
52;52;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_52_R_JP_SM.png;xy10
53;53;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_53_R_JP_SM.png;xy10
54;54;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_54_R_JP_SM.png;xy10
55;55;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_55_R_JP_SM.png;xy10
56;56;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_56_R_JP_SM.png;xy10
57;57;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_57_R_JP_SM.png;xy10
58;58;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_58_R_JP_SM.png;xy10
59;59;;;;;;;;;https://limitlesstcg.nyc3.digitaloceanspaces.com/tpc/XY10/XY10_59_R_JP_SM.png;xy10
