rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
58;58;Common;;Hoothoot;Hoothoot;Pokémon;Colorless;163;Suwama Chiaki;https://pod.pokellector.com/cards/247/Hoothoot.L1.58.21786.png;l1a
59;59;Rare Holo;;Noarfang;Noctowl;Pokémon;Colorless;164;Suwama Chiaki;https://pod.pokellector.com/cards/247/Noctowl.L1.59.21787.png;l1a
60;60;Common;;Girafarig;Girafarig;Pokémon;Colorless;203;Miki Tanaka;https://pod.pokellector.com/cards/247/Girafarig.L1.60.21788.png;l1a
61;61;Uncommon;;Insolourdo;Dunsparce;Pokémon;Colorless;206;Ken Sugimori;https://pod.pokellector.com/cards/247/Dunsparce.L1.61.21789.png;l1a
62;62;Common;;Cerfrousse;Stantler;Pokémon;Colorless;234;Ken Sugimori;https://pod.pokellector.com/cards/247/Stantler.L1.62.21790.png;l1a
63;63;Uncommon;;Échange d'énergie;Energy Switch;Trainer;NoColor;;Wataru Kawahara;https://pod.pokellector.com/cards/247/Energy-Switch.L1.63.21791.png;l1a
64;64;Uncommon;;Echange;Switch;Trainer;NoColor;;Hideaki Hakozaki;https://pod.pokellector.com/cards/247/Switch.L1.64.21792.png;l1a
65;65;Uncommon;;Inversion de Pokémon;Pokémon Reversal;Trainer;NoColor;;Wataru Kawahara;https://pod.pokellector.com/cards/247/Pokmon-Reversal.L1.65.21866.png;l1a
66;66;Uncommon;;Poké Ball;Poké Ball;Trainer;NoColor;;Hideaki Hakozaki;https://pod.pokellector.com/cards/247/Pok-Ball.L1.66.21867.png;l1a
67;67;Uncommon;;Méthode d'entraînement du Professeur Orme;Professor Elm's Training Method;Trainer;NoColor;;Ken Sugimori;https://pod.pokellector.com/cards/247/Professor-Elms-Training-Method.L1.67.21793.png;l1a
68;68;Uncommon;;Nouvelle théorie du Prof. Chen;Professor Oak's New Theory;Trainer;NoColor;;Ken Sugimori;https://pod.pokellector.com/cards/247/Professor-Oaks-New-Theory.L1.68.21794.png;l1a
69;69;Uncommon;;Léo;Bill;Trainer;NoColor;;Ken Sugimori;https://pod.pokellector.com/cards/247/Bill.L1.69.21795.png;l1a
70;70;Uncommon;;Double Énergie Incolore;Double Colorless Energy;Energy;NoColor;;Kent Kanetsuna;https://pod.pokellector.com/cards/247/Double-Colorless-Energy.L1.70.21796.png;l1a
71;71;Secret;;Lithographie d'Alpha;Alph Lithograph;Trainer;NoColor;;Milky Isobe;https://res.cloudinary.com/dkhwpritu/image/upload/v1589020079/modif_legend/Capture_d_e%CC%81cran_2020-05-09_a%CC%80_12.26.01.png;l1a
