rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
1;1;C;;;Venonat;;;;;https://pod.pokellector.com/cards/262/Venonat.SM9A.1.25585.png;sm9a
2;2;RR;;;Venomoth;;;;;https://pod.pokellector.com/cards/262/Venemoth-GX.SM9A.2.25584.png;sm9a
3;3;C;;;Bellsprout;;;;;https://pod.pokellector.com/cards/262/Bellsprout.SM9A.3.25586.png;sm9a
4;4;C;;;Weepinbell;;;;;https://pod.pokellector.com/cards/262/Weepinbell.SM9A.4.25587.png;sm9a
5;5;U;;;Victreebel;;;;;https://pod.pokellector.com/cards/262/Victreebel.SM9A.5.25588.png;sm9a
6;6;C;;;Grubbin;;;;;https://pod.pokellector.com/cards/262/Grubbin.SM9A.6.25589.png;sm9a
7;7;C;;;Tentacool;;;;;https://pod.pokellector.com/cards/262/Tentacool.SM9A.7.25590.png;sm9a
8;8;C;;;Tentacruel;;;;;https://pod.pokellector.com/cards/262/Tentacruel.SM9A.8.25591.png;sm9a
9;9;C;;;Goldeen;;;;;https://pod.pokellector.com/cards/262/Goldeen.SM9A.9.25592.png;sm9a
10;10;U;;;Seaking;;;;;https://pod.pokellector.com/cards/262/Seaking.SM9A.10.25593.png;sm9a
11;11;R;;;Kyurem;;;;;https://pod.pokellector.com/cards/262/Kyurem.SM9A.11.25594.png;sm9a
12;12;C;;;Froakie;;;;;https://pod.pokellector.com/cards/262/Froakie.SM9A.12.25595.png;sm9a
13;13;C;;;Frogadier;;;;;https://pod.pokellector.com/cards/262/Frogadier.SM9A.13.25596.png;sm9a
14;14;C;;;Pikachu;;;;;https://pod.pokellector.com/cards/262/Pikachu.SM9A.14.25597.png;sm9a
15;15;U;;;Raichu;;;;;https://pod.pokellector.com/cards/262/Raichu.SM9A.15.25598.png;sm9a
16;16;RR;;;Dedenne;;;;;https://pod.pokellector.com/cards/262/Dedenne-GX.SM9A.16.25576.png;sm9a
17;17;C;;;Charjabug;;;;;https://pod.pokellector.com/cards/262/Charjabug.SM9A.17.25599.png;sm9a
18;18;R;;;Vikavolt;;;;;https://pod.pokellector.com/cards/262/Vikavolt.SM9A.18.25600.png;sm9a
19;19;R;;;Zeraora;;;;;https://pod.pokellector.com/cards/262/Zeraora.SM9A.19.25601.png;sm9a
20;20;R;;;Marshadow;;;;;https://pod.pokellector.com/cards/262/Marshadow.SM9A.20.25602.png;sm9a
21;21;C;;;Wooper;;;;;https://pod.pokellector.com/cards/262/Wooper.SM9A.21.25603.png;sm9a
22;22;U;;;Quagsire;;;;;https://pod.pokellector.com/cards/262/Quagsire.SM9A.22.25604.png;sm9a
23;23;C;;;Gligar;;;;;https://pod.pokellector.com/cards/262/Gligar.SM9A.23.25605.png;sm9a
24;24;C;;;Gliscor;;;;;https://pod.pokellector.com/cards/262/Gliscor.SM9A.24.25606.png;sm9a
25;25;RR;;;Greninja & Zoroark;;;;;https://pod.pokellector.com/cards/262/Greninja-Zoroark-GX.SM9A.25.25563.png;sm9a
26;26;C;;;Carvanha;;;;;https://pod.pokellector.com/cards/262/Carvanha.SM9A.26.25607.png;sm9a
27;27;U;;;Sharpedo;;;;;https://pod.pokellector.com/cards/262/Sharpedo.SM9A.27.25564.png;sm9a
28;28;R;;;Greninja;;;;;https://pod.pokellector.com/cards/262/Greninja.SM9A.28.25608.png;sm9a
29;29;C;;;Inkay;;;;;https://pod.pokellector.com/cards/262/Inkay.SM9A.29.25609.png;sm9a
30;30;R;;;Malamar;;;;;https://pod.pokellector.com/cards/262/Malamar.SM9A.30.25610.png;sm9a
31;31;RR;;;Gardevoir & Sylveon;;;;;https://pod.pokellector.com/cards/262/Gardevoir-Sylveon-GX.SM9A.31.25571.png;sm9a
32;32;C;;;Clefairy;;;;;https://pod.pokellector.com/cards/262/Clefairy.SM9A.32.25611.png;sm9a
33;33;U;;;Clefable;;;;;https://pod.pokellector.com/cards/262/Clefable.SM9A.33.25580.png;sm9a
34;34;C;;;Togepi;;;;;https://pod.pokellector.com/cards/262/Togepi.SM9A.34.25612.png;sm9a
35;35;C;;;Togetic;;;;;https://pod.pokellector.com/cards/262/Togetic.SM9A.35.25613.png;sm9a
36;36;R;;;Togekiss;;;;;https://pod.pokellector.com/cards/262/Togekiss.SM9A.36.25614.png;sm9a
37;37;C;;;Spritzee;;;;;https://pod.pokellector.com/cards/262/Spritzee.SM9A.37.25615.png;sm9a
38;38;U;;;Aromatisse;;;;;https://pod.pokellector.com/cards/262/Aromatisse.SM9A.38.25616.png;sm9a
39;39;C;;;Rattata;;;;;https://pod.pokellector.com/cards/262/Rattata.SM9A.39.25617.png;sm9a
40;40;C;;;Raticate;;;;;https://pod.pokellector.com/cards/262/Raticate.SM9A.40.25618.png;sm9a
41;41;C;;;Lickitung;;;;;https://pod.pokellector.com/cards/262/Lickitung.SM9A.41.25619.png;sm9a
42;42;U;;;Lickilicky;;;;;https://pod.pokellector.com/cards/262/Lickilicky.SM9A.42.25620.png;sm9a
43;43;U;;;Electromagnetic Radar;;;;;https://pod.pokellector.com/cards/262/Electromagnetic-Radar.SM9A.43.25621.png;sm9a
44;44;C;;;Surprise Box;;;;;https://pod.pokellector.com/cards/262/Startling-Box.SM9A.44.25622.png;sm9a
45;45;U;;;Pokégear 3.0;;;;;https://pod.pokellector.com/cards/262/PokeGear-30.SM9A.45.25633.png;sm9a
