rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
1;1;C;;;Oddish;;Grass;;;https://pod.pokellector.com/cards/278/Oddish.SM11B.1.29291.png;sm11b
2;2;C;;;Gloom;;Grass;;;https://pod.pokellector.com/cards/278/Gloom.SM11B.2.29292.png;sm11b
3;3;RR;;;VileplumeGX;;Grass;;;https://pod.pokellector.com/cards/278/Vileplume-GX.SM11B.3.29264.png;sm11b
4;4;C;;;Slugma;;Fire;;;https://pod.pokellector.com/cards/278/Slugma.SM11B.4.29293.png;sm11b
5;5;U;;;Magcargo;;Fire;;;https://pod.pokellector.com/cards/278/Magcargo.SM11B.5.29294.png;sm11b
6;6;U;;;Torkoal;;Fire;;;https://pod.pokellector.com/cards/278/Torkoal.SM11B.6.29295.png;sm11b
7;7;C;;;Sneasel;;Water;;;https://pod.pokellector.com/cards/278/Sneasel.SM11B.7.29296.png;sm11b
8;8;U;;;Weavile;;Water;;;https://pod.pokellector.com/cards/278/Weavile.SM11B.8.29286.png;sm11b
9;9;C;;;Piplup;;Water;;;https://pod.pokellector.com/cards/278/Piplup.SM11B.9.29274.png;sm11b
10;10;C;;;Prinplup;;Water;;;https://pod.pokellector.com/cards/278/Prinplup.SM11B.10.29297.png;sm11b
11;11;U;;;Empoleon;;Water;;;https://pod.pokellector.com/cards/278/Empoleon.SM11B.11.29271.png;sm11b
12;12;C;;;Tympole;;Water;;;https://pod.pokellector.com/cards/278/Tympole.SM11B.12.29298.png;sm11b
13;13;R;;;Wishiwashi;;Water;;;https://pod.pokellector.com/cards/278/Wishiwashi.SM11B.13.29299.png;sm11b
14;14;C;;;Dewpider;;Water;;;https://pod.pokellector.com/cards/278/Dewpider.SM11B.14.29300.png;sm11b
15;15;C;;;Araquanid;;Water;;;https://pod.pokellector.com/cards/278/Araquanid.SM11B.15.29301.png;sm11b
16;16;C;;;Pikachu;;Lightning;;;https://pod.pokellector.com/cards/278/Pikachu.SM11B.16.29284.png;sm11b
17;17;U;;;Raichu;;Lightning;;;https://pod.pokellector.com/cards/278/Raichu.SM11B.17.29285.png;sm11b
18;18;C;;;Magnemite;;Lightning;;;https://pod.pokellector.com/cards/278/Magnemite.SM11B.18.29302.png;sm11b
19;19;R;;;Magneton;;Lightning;;;https://pod.pokellector.com/cards/278/Magneton.SM11B.19.29273.png;sm11b
20;20;RR;;;Solgaleo & LunalaTag Team GX;;Psychic;;;https://pod.pokellector.com/cards/278/Solgaleo-Lunala-GX.SM11B.20.29032.png;sm11b
21;21;C;;;Koffing;;Psychic;;;https://pod.pokellector.com/cards/278/Koffing.SM11B.21.29266.png;sm11b
22;22;U;;;Weezing;;Psychic;;;https://pod.pokellector.com/cards/278/Weezing.SM11B.22.29303.png;sm11b
23;23;C;;;Natu;;Psychic;;;https://pod.pokellector.com/cards/278/Natu.SM11B.23.29304.png;sm11b
24;24;U;;;Xatu;;Psychic;;;https://pod.pokellector.com/cards/278/Xatu.SM11B.24.29287.png;sm11b
25;25;C;;;Ralts;;Psychic;;;https://pod.pokellector.com/cards/278/Ralts.SM11B.25.29305.png;sm11b
26;26;C;;;Kirlia;;Psychic;;;https://pod.pokellector.com/cards/278/Kirlia.SM11B.26.29306.png;sm11b
27;27;R;;;Gallade;;Psychic;;;https://pod.pokellector.com/cards/278/Gallade.SM11B.27.29307.png;sm11b
28;28;C;;;Mimikyu;;Psychic;;;https://pod.pokellector.com/cards/278/Mimikyu.SM11B.28.29276.png;sm11b
29;29;C;;;Onix;;Fighting;;;https://pod.pokellector.com/cards/278/Onix.SM11B.29.29308.png;sm11b
30;30;C;;;Drilbur;;Fighting;;;https://pod.pokellector.com/cards/278/Drilbur.SM11B.30.29309.png;sm11b
