rank;number;rarety_type;ultra_type;fr_name;en_name;super_type;energy;pokedex_number;artist;jap_url;list
1;1;RR;;;Venusaur & Snivy;;;;;https://pod.pokellector.com/cards/272/Venusaur-Snivy-GX.SM11A.1.28934.png;sm11a
2;2;C;;;Tangela;;;;;https://pod.pokellector.com/cards/272/Tangela.SM11A.2.28956.png;sm11a
3;3;U;;;Tangrowth;;;;;https://pod.pokellector.com/cards/272/Tangrowth.SM11A.3.28957.png;sm11a
4;4;C;;;Heracross;;;;;https://pod.pokellector.com/cards/272/Heracross.SM11A.4.28958.png;sm11a
5;5;C;;;Tropius;;;;;https://pod.pokellector.com/cards/272/Tropius.SM11A.5.28959.png;sm11a
6;6;C;;;Deerling;;;;;https://pod.pokellector.com/cards/272/Deerling.SM11A.6.28960.png;sm11a
7;7;R;;;Sawsbuck;;;;;https://pod.pokellector.com/cards/272/Sawsbuck.SM11A.7.28955.png;sm11a
8;8;RR;;;Charizard & Braixen;;;;;https://pod.pokellector.com/cards/272/Charizard-Braixen-GX.SM11A.8.28929.png;sm11a
9;9;C;;;Ponyta;;;;;https://pod.pokellector.com/cards/272/Ponyta.SM11A.9.28931.png;sm11a
10;10;C;;;Rapidash;;;;;https://pod.pokellector.com/cards/272/Rapidash.SM11A.10.28961.png;sm11a
11;11;U;;;Entei;;;;;https://pod.pokellector.com/cards/272/Entei.SM11A.11.28962.png;sm11a
12;12;R;;;Victini;;;;;https://pod.pokellector.com/cards/272/Victini.SM11A.12.28963.png;sm11a
13;13;C;;;Tepig;;;;;https://pod.pokellector.com/cards/272/Tepig.SM11A.13.28964.png;sm11a
14;14;C;;;Pignite;;;;;https://pod.pokellector.com/cards/272/Pignite.SM11A.14.28965.png;sm11a
15;15;U;;;Emboar;;;;;https://pod.pokellector.com/cards/272/Emboar.SM11A.15.28966.png;sm11a
16;16;RR;;;Blastoise & Piplup;;;;;https://pod.pokellector.com/cards/272/Blastoise-Piplup-GX.SM11A.16.28935.png;sm11a
17;17;C;;;Psyduck;;;;;https://pod.pokellector.com/cards/272/Psyduck.SM11A.17.28967.png;sm11a
18;18;C;;;Golduck;;;;;https://pod.pokellector.com/cards/272/Golduck.SM11A.18.28968.png;sm11a
19;19;C;;;Wailmer;;;;;https://pod.pokellector.com/cards/272/Wailmer.SM11A.19.28969.png;sm11a
20;20;U;;;Wailord;;;;;https://pod.pokellector.com/cards/272/Wailord.SM11A.20.28970.png;sm11a
21;21;R;;;Kyogre;;;;;https://pod.pokellector.com/cards/272/Kyogre.SM11A.21.28971.png;sm11a
22;22;U;;;Phione;;;;;https://pod.pokellector.com/cards/272/Manaphy.SM11A.22.28937.png;sm11a
23;23;C;;;Duskull;;;;;https://pod.pokellector.com/cards/272/Duskull.SM11A.23.28972.png;sm11a
24;24;C;;;Dusclops;;;;;https://pod.pokellector.com/cards/272/Dusclops.SM11A.24.28973.png;sm11a
25;25;R;;;Dusknoir;;;;;https://pod.pokellector.com/cards/272/Dusknoir.SM11A.25.28936.png;sm11a
26;26;C;;;Rotom;;;;;https://pod.pokellector.com/cards/272/Rotom.SM11A.26.28974.png;sm11a
27;27;C;;;Phantump;;;;;https://pod.pokellector.com/cards/272/Phantump.SM11A.27.28975.png;sm11a
28;28;U;;;Trevenant;;;;;https://pod.pokellector.com/cards/272/Trevenant.SM11A.28.28976.png;sm11a
29;29;C;;;Dhelmise;;;;;https://pod.pokellector.com/cards/272/Dhelmise.SM11A.29.28977.png;sm11a
30;30;U;;;Marshadow;;;;;https://pod.pokellector.com/cards/272/Marshadow.SM11A.30.28978.png;sm11a
31;31;R;;;Blacephalon;;;;;https://pod.pokellector.com/cards/272/Blacephalon.SM11A.31.28979.png;sm11a
32;32;R;;;Groudon;;;;;https://pod.pokellector.com/cards/272/Groudon.SM11A.32.28948.png;sm11a
33;33;U;;;Throh;;;;;https://pod.pokellector.com/cards/272/Throh.SM11A.33.28953.png;sm11a
34;34;C;;;Pancham;;;;;https://pod.pokellector.com/cards/272/Pancham.SM11A.34.28980.png;sm11a
35;35;C;;;Pangoro;;;;;https://pod.pokellector.com/cards/272/Pangoro.SM11A.35.28981.png;sm11a
36;36;C;;;Crabrawler;;;;;https://pod.pokellector.com/cards/272/Crabrawler.SM11A.36.28982.png;sm11a
37;37;U;;;Crabominable;;;;;https://pod.pokellector.com/cards/272/Crabominable.SM11A.37.28983.png;sm11a
38;38;C;;;Passimian;;;;;https://pod.pokellector.com/cards/272/Passimian.SM11A.38.28954.png;sm11a
